,주차장id,주차장이름,주소,경도,위도
3618,17089616,조원동 제1공영주차장,서울 관악구 신림동 571-6,126.905707035351,37.4810941634037
3634,2027864882,신림동 제3공영주차장,서울 관악구 신림동 1467-12,126.926442234852,37.4870690621234
3636,25632301,동작대교 공영주차장,서울 동작구 동작동 316-3,126.98012184431349,37.50574833415709
3637,27588496,동작주차공원 주차장,서울 동작구 동작동 326,126.9771185764682,37.50370791440421
3648,27070950,경도상가앞 공영노상주차장,서울 영등포구 여의도동 44-16,126.93062494153058,37.51980692140341
3651,20513755,홍우빌딩앞 노상공영주차장,서울 영등포구 여의도동 4-3,126.930557234968,37.5208493419064
3663,826110680,방배사이길노상공영주차장,서울 서초구 방배동 758-3,126.989209714326,37.4949545601714
3671,27001493,봉천복개3 노상공영주차장,서울 관악구 신림동 1467,126.93087524244672,37.48783374315734
3674,17100689,서원동제1공영주차장,서울 관악구 신림동 1642-7,126.926770136161,37.4835958793012
3675,17100725,신림동제2노상공영주차장,서울 관악구 신림동 1433-164,126.92592018241857,37.48444319832009
3676,701005926,신원시장공영주차장,서울 관악구 신림동 1587-38,126.927282142619,37.4826122942311
3677,20513363,공영신림주차장,서울 관악구 신림동 1472-1,126.925466498359,37.4847339386646
3678,24044006,신림동공영주차장,서울 관악구 신림동 1456-3,126.92339023099599,37.487305889624515
3681,20518656,신원동제1공영주차장,서울 관악구 신림동 1585-7,126.92520594180459,37.48297050058123
3682,2018133254,남부초등학교공영주차장,서울 관악구 신림동 467,126.922101212592,37.4851426275211
3689,917745254,청룡동제1공영주차장,서울 관악구 봉천동 1575-28,126.947102523708,37.4788818412075
3695,1004030501,관악초등학교 공영주차장,서울 관악구 봉천동 920,126.9438879042612,37.48091123279816
3699,378561969,행운동 공영주차장 전기차충전소,서울 관악구 봉천동 1677-10,126.960484700573,37.4797790736192
3700,588960960,그린존 행운동 제1공영주차장,서울 관악구 봉천동 1677-10,126.960659918582,37.4798241825464
3708,17100678,관악산 노상공영주차장,서울 관악구 신림동 808-123,126.946350128418,37.4685955713846
3763,27315518,신원동제2공영주차장,서울 관악구 신림동 412-84,126.92930472684472,37.476738942713965
3773,20514169,난곡동제1공영주차장,서울 관악구 난곡동 626-82,126.923136603737,37.4721940017874
3774,17089626,원신공영주차장,서울 관악구 신림동 366,126.929265758125,37.470103881684
3775,20517182,삼성동 제1 노상공영주차장,서울 관악구 신림동 808-117,126.931283520832,37.4689589867954
3786,27217208,신사동제2공영주차장,서울 관악구 신림동 486-20,126.92014858660056,37.48403848986565
3788,445756038,신사동제3공영주차장,서울 관악구 신림동 506-35,126.918194988611,37.483878575914
3790,8310330,미성동제4공영주차장,서울 관악구 신림동 597-145,126.9193701361743,37.47614151887196
3801,448958946,삼성동제2공영주차장,서울 관악구 신림동 306-59,126.933471726023,37.4641992964989
3803,180323208,삼성동제4공영 노상공영주차장,서울 관악구 신림동 322-2,126.929990125528,37.4643090105598
3807,2071292076,도산공원공영주차장,서울 강남구 신사동 668-23,127.03551653311649,37.5230412388766
3808,17766972,도산대로45길 공영주차장,서울 강남구 신사동 631-33,127.034371883138,37.5234091865742
3809,20346733,압구정428 공영주차장,서울 강남구 압구정동 428,127.026508653148,37.5268458338034
3810,252426581,공영주차장,서울 강남구 신사동 564,127.026764758282,37.5217190724612
3811,20518987,압구정고가1주차장,서울 강남구 신사동 668,127.02840780142772,37.52603719342319
3812,17768288,언주로171길 노상공영주차장,서울 강남구 신사동 621,127.032265002356,37.5275147469314
3813,1346750963,신구스포츠센터 공영주차장,서울 강남구 신사동 550-11,127.023821617214,37.5226738646089
3814,854209615,신구중학교뒷길 공영주차장,서울 강남구 신사동 619-8,127.032326182202,37.5277210596286
3817,943978491,노상공영주차장,서울 강남구 압구정동 386,127.020460114584,37.5287850915239
3818,1316152463,압구정로29길 노상공영주차장,서울 강남구 압구정동 453,127.02784918433679,37.52972512697478
3832,27192661,난우중공영주차장,서울 관악구 신림동 652-156,126.922328579021,37.4664738581471
3838,76870747,난곡마당 공영주차장,서울 관악구 신림동 652-63,126.92258048651654,37.46773453775829
3858,595643249,미성동 제2공영주차장,서울 관악구 신림동 1481-23,126.913894230549,37.4797236720549
3864,27168396,미성동24-29 거주자우선주차장,서울 관악구 신림동 1493-2,126.913595962465,37.4795432525203
3865,1838134371,미성동제1공영주차장,서울 관악구 신림동 1566-37,126.915680614332,37.4796781079173
3931,1851693223,미성동제3공영주차장,서울 관악구 신림동 758-8,126.915569842727,37.4756352001513
3941,17766936,테헤란로69길 공영주차장,서울 강남구 삼성동 172-99,127.05249849694921,37.50651050220426
3942,12348016,탄천주차장,서울 강남구 삼성동 186-6,127.06746994291576,37.514577700695945
3943,27218154,영동대로96길 공영주차장,서울 강남구 삼성동 172-62,127.06408756309857,37.51020791251517
3944,17772338,영동대로106길 공영주차장,서울 강남구 삼성동 172-22,127.061843893186,37.5133536131359
3945,17766917,탄천3공영주차장,서울 강남구 삼성1동,127.066941714499,37.5171134252139
3946,510616976,삼성1동문화센터 공영주차장,서울 강남구 삼성1동 161-2,127.062537002645,37.514405620719
3947,173465017,KB우준타워 주차장,서울 강남구 삼성동 144-29,127.05603450647,37.5072080576268
3948,20587941,탄천공영주차장,서울 강남구 대치동 78-25,127.068196440922,37.5087153502922
3949,1287036097,영동대로86길 공영노상주차장,서울 강남구 대치동 1012-22,127.064359143542,37.5077227941508
3950,26843488,영동대로85길 공영노상주차장,서울 강남구 대치동 1012-28,127.06072990218654,37.50654620135063
3951,142734048,테헤란로78길 노상공영주차장,서울 강남구 대치동 1011-6,127.055325450441,37.505789308941
3952,18984083,대치유수지체육공원 공영주차장,서울 강남구 대치동 78-29,127.068369180086,37.5046571242068
3953,1656116199,노상공영주차장,서울 강남구 대치동 78-29,127.068283702654,37.5051797566678
3954,17766855,대치2동문화센터 공영주차장,서울 강남구 대치동 980-9,127.063938080848,37.5020358777817
3955,26536733,아시아공원 공영주차장,서울 송파구 잠실동 84,127.078336467078,37.5101470640215
3966,25612239,신림4동공영주차장,서울 관악구 신림동 506-35,126.918194988611,37.483878575914
3971,2046012239,GS타임즈 교대역동측광장 공영주차장,서울 서초구 서초동 1673-7,127.015501047936,37.4938205692132
3972,16474048,서초구립무궁화 공영주차장,서울 서초구 서초동 1666-17,127.01678081212194,37.49245807153105
3973,2122629534,GS타임즈 무궁화주차장,서울 서초구 서초동 1666-17,127.016794362951,37.4923751769362
3974,1608104251,서초역 공영주차장,서울 서초구 서초동 1542-12,127.008960088511,37.4905163515244
3975,17766850,역삼1동문화센터 공영주차장,서울 강남구 역삼동 829-20,127.0329432844714,37.49548475680994
3976,834880638,반포둥근마을 공영주차장,서울 서초구 반포동 49-8,127.010440438631,37.5000344662824
3977,24832914,서초구립언구비 공영주차장,서울 서초구 반포동 741-3,127.020995283381,37.5047363119248
3978,27206549,역삼문화공원 공영노외주차장,서울 강남구 역삼동 635,127.02977972690732,37.502437760872255
3979,12412287,언주초등학교 공영주차장,서울 강남구 도곡동 922,127.037643215095,37.4868886429171
3980,20516452,방음언덕형공영주차장,서울 서초구 반포동 730,127.01834884921224,37.504859289373236
3981,17772267,테헤란로26길 공영주차장,서울 강남구 역삼동 803-8,127.03594769699598,37.49979069159817
3982,16420819,서초구립서래마을공영주차장,서울 서초구 반포동 90-7,126.998769633545,37.4970363721004
3983,20519196,도곡로21길7 공영노외주차장,서울 강남구 역삼동 795-25,127.038822015465,37.4924420726214
3984,1973335577,논현초교 공영노외주차장,서울 강남구 논현동 280-20,127.025843920095,37.5085348891029
3985,20516430,반포복개천 노상공영주차장,서울 서초구 반포동 120-1,127.01058115119265,37.503445661932524
3994,23898795,"역삼1동경로당, 역삼1동 공영주차장",서울 강남구 역삼동 795-25,127.038871848319,37.4925934254477
3996,2069588815,도곡공영주차장,서울 강남구 역삼동 795-25,127.038865059879,37.4925862196235
4000,1688046106,Tmap주차 예작빌딩 민영 주차장,서울 강남구 도곡동 543-4,127.042255034975,37.4923796261354
4005,796675403,방배역 노상공영주차장,서울 서초구 방배동 910-16,126.997054714457,37.4821976457657
4011,17389789,반포4동주민센터 공영주차장,서울 서초구 반포4동 74-7,127.0003121167,37.4974400290287
4012,17766755,반포서래공영주차장,서울 서초구 반포동 95-13,126.99778349853,37.4981355856378
4015,2002667225,반포복개천공영주차장,서울 서초구 반포동 131-1,127.010142429111,37.5040800083203
4020,26821248,논현초교 주차장,서울 강남구 논현동 168,127.026931856901,37.5082310074424
4021,217953703,LS유료주차장,서울 강남구 논현동 144-8,127.02333999404685,37.50905889415786
4030,17766931,논현로131길 공영주차장,서울 강남구 논현동 58-3,127.029182622007,37.5141302495492
4041,1788164698,논현로131길 노상공영주차장,서울 강남구 논현동 279-99,127.028856913852,37.5142635880516
4047,27133057,동작공영주차장,서울 서초구 반포동 1333-1,126.980841197992,37.5055583409112
4054,20516433,반포유수지 공영주차장,서울 서초구 반포동 15-3,126.995675464587,37.499796982864
4057,791964571,반포2동공영주차장,서울 서초구 반포동 5-1,126.995340440937,37.5042911871174
4058,1056014060,서초구립 반포2동반포외국인학교 공영주차장,서울 서초구 반포동 6-1,126.99601898970133,37.504814696088154
4078,50893770,반포2동공영주차장 전기차충전소,서울 서초구 반포동 5-1,126.995796203543,37.5045524957959
4080,824843066,GS타임즈 반포2동공영주차장,서울 서초구 반포동 5-1,126.99579280973802,37.50456871377282
4128,1062428003,방배1동 공영주차장 전기차충전소,서울 서초구 방배동 328-1,126.992440286987,37.4855248653576
4130,387698181,지진옥외대피장소 방배1동공영주차장,서울 서초구 방배동 328-1,126.99246968895497,37.48548161883493
4176,26536755,시민의숲동측 공영주차장,서울 서초구 양재동 237,127.03826670948122,37.472309212877015
4177,26843479,양재시민의숲 매헌역 공영주차장,서울 서초구 양재동 237-2,127.03850729379754,37.46970070930654
4178,26125359,장군마을 공영주차장,경기 과천시 주암동 55,127.032164435906,37.4618746197105
4179,1523065878,양재근린공원 공영주차장,서울 서초구 양재동 311,127.04131178592789,37.47152160546063
4180,1121245804,양재2동주민센터 공영주차장,서울 서초구 양재동 323-1,127.04121410720151,37.47068640285286
4181,2073870021,공영노외주차장,경기 과천시 주암동 70-6,127.033751927425,37.4630310761518
4182,737017305,공영노외주차장,경기 과천시 주암동 69-1,127.032652805358,37.4620366679209
4183,27133653,1-1공영노외주차장,경기 과천시 주암동 16,127.0330450717,37.4595677857861
4184,17766792,동산마을구립 공영주차장,서울 서초구 양재동 370-5,127.044336043116,37.4700446542014
4185,20248280,트윈타워오피스텔 관리단,서울 서초구 양재동 275-4,127.043905957874,37.476892491645
4186,17757718,구룡공영주차장,서울 서초구 양재동 301-6,127.046088562327,37.4742643159318
4188,17772274,논현로28길 공영주차장,서울 강남구 도곡동 524,127.04419926316368,37.48348866979881
4189,20515204,논현로32길15공영주차장,서울 강남구 도곡동 516-2,127.04339018836,37.484298976357
4190,17766897,논현로22길 공영주차장,서울 강남구 개포동 1266,127.047155578572,37.4811692313714
4191,20587629,청계산근린광장 공영주차장,서울 서초구 원지동 361-1,127.05683855766,37.4458813563694
4196,17766922,청계산노상제2지역 공영주차장,서울 서초구 원지동 470-9,127.060545365574,37.4404481991369
4199,17766785,구룡공원공영주차장,서울 서초구 양재동 399,127.048528763098,37.4716395973029
4201,1213188150,포이초교공영주차장,서울 강남구 개포동 1273,127.051452232894,37.4750513867775
4206,17766907,청계산청룡 공영주차장,서울 서초구 신원동 224-3,127.059713883535,37.4463845066204
4230,17766963,언주로147길 공영노상주차장,서울 강남구 논현동 279-22,127.032818178452,37.5196866849808
4238,17768868,선릉로132길 노상공영주차장,서울 강남구 청담동 42,127.042305719842,37.5180798820878
4239,26826660,선릉로146길 주차장,서울 강남구 청담동 23,127.04069806870679,37.52176645032915
4244,1734055336,언북초교 공영노외주차장,서울 강남구 청담동 27,127.046492488361,37.5204065002929
4270,62807515,테헤란로64길 공영주차장,서울 강남구 대치동 890-57,127.051612121927,37.5036961524089
4279,1155728213,도곡초등학교 공영주차장,서울 강남구 대치동 924-10,127.05504031411638,37.499451768636554
4282,27070466,남부순환로397길 노상공영주차장,서울 강남구 대치동 623,127.05963387224705,37.49362723493114
4283,17772323,대치동507-3 노상공영주차장,서울 강남구 대치동 506,127.06286990686948,37.49325163924488
4284,1903663517,남부순환로397길 공영주차장,서울 강남구 대치동 600-13,127.05861474938237,37.49327905525195
4285,26537015,도곡로421 공영주차장,서울 강남구 대치동 939-21,127.056493373469,37.4977761121263
4286,17766852,도곡로327 공영주차장,서울 강남구 역삼동 765-22,127.051774334075,37.496210523271
4288,856211693,은마아파트 노상공영주차장,서울 강남구 대치동 317-2,127.0641030885697,37.499264294272315
4290,122314082,개포동공원 공영주차장,서울 강남구 개포동 182-1,127.06844150849,37.4897292085053
4292,1118023350,개포주공5단지북측 노상공영주차장,서울 강남구 개포동 187,127.067993716094,37.4884608483266
4293,1962951579,개포2동문화센터 주차장,서울 강남구 개포동 182,127.069153909913,37.4897666359749
4296,2081192657,학여울역 환승공영주차장,서울 강남구 대치동 514,127.072704574415,37.4969058854131
4372,20513658,구룡산제1호공영주차장,서울 강남구 개포동 567-23,127.06590282254305,37.47794816452841
4373,20513659,구룡산제2호공영주차장,서울 강남구 개포동 126-2,127.0664901605308,37.47732163395331
4402,20563107,일원역 공영주차장,서울 강남구 일원동 716-2,127.084058166507,37.4846770897377
4403,23356843,일원터널 주차장,서울 강남구 일원동 722-2,127.07914910357,37.4828027788587
4404,833117394,일원1동 공영주차장,서울 강남구 일원동 684-8,127.081747801324,37.4894828847868
4405,12413204,영희초등학교 공영주차장,서울 강남구 일원동 617,127.08195744902223,37.49197492573638
4406,17766920,탄천제2호 공영주차장,서울 강남구 일원동 4-49,127.08752332751796,37.494088299703215
4407,17884374,수서역북공영주차장,서울 강남구 수서동 735,127.100054594159,37.4879046503648
4408,17902481,수서역 공영주차장,서울 강남구 수서동 727,127.101297053798,37.4869232952685
4409,12413234,대청역 공영주차장,서울 강남구 개포동 13-2,127.079333769484,37.4949158012235
4410,17772314,개포로109길 공영주차장,서울 강남구 개포동 14-1,127.077084946648,37.4941820684742
4412,20535679,삼전동공영주차장,서울 송파구 삼전동 175-8,127.095846044679,37.5002663474122
4419,717298026,일원동맛의거리노상 공영주차장,서울 강남구 일원동 709-13,127.08459020357157,37.49024493813548
4420,466740839,탄천제2호 공영주차장 전기차충전소,서울 강남구 일원동 4-49,127.087230188948,37.4938650668312
4422,27098004,그린존 탄천 제2호공영주차장,서울 강남구 일원동 4-49,127.087438559103,37.4941244027435
4440,20517751,석촌고분공영주차장,서울 송파구 석촌동 248,127.102826963266,37.5009993018516
4441,27417892,가락1공영주차장,서울 송파구 가락동 98-1,127.118829097614,37.4944168565373
4442,706343882,비석거리 노상공영주차장,서울 송파구 가락동 95-6,127.116703665265,37.4969138617139
4443,27201919,가락2공영주차장,서울 송파구 가락동 80-2,127.11966066527124,37.49468091307843
4445,25614051,문정근린공원 공영주차장,서울 송파구 문정동 38-3,127.12402266341667,37.48605828195146
4447,9205222,송파근린공원 공영주차장,서울 송파구 송파동 113,127.109480174623,37.5064642263697
4448,20518229,송파동공영주차장,서울 송파구 송파동 128,127.113394195815,37.5069831166547
4449,365568988,석촌역노상공영주차장,서울 송파구 송파동 68,127.10823543336582,37.50601487107626
4451,20576986,로데오길노상공영주차장,서울 송파구 문정동 3-2,127.12566151065045,37.49107245792464
4453,1096695799,밤고개로21길 공영주차장,서울 강남구 율현동 77-22,127.114490007883,37.4735610017169
4454,193952789,대왕초등학교 공영주차장,서울 강남구 세곡동 517,127.10603653116497,37.46422721352309
4455,287220514,헌릉로745길 공영주차장,서울 강남구 율현동 106-3,127.118215128923,37.468620699602
4456,8394367,복정역환승공영주차장,서울 송파구 장지동 600-2,127.12811572609336,37.47015381070827
4458,27331070,복정제5공영주차장,경기 성남시 수정구 복정동 687,127.126598397102,37.4579260231454
4459,20516698,복정 제3공영주차장,경기 성남시 수정구 복정동 673,127.12722424070539,37.46173933350926
4461,1039395984,복정동634 공영주차장,경기 성남시 수정구 복정동 634,127.127103530582,37.4678870609287
4462,26154236,복정동노외공영주차장,경기 성남시 수정구 복정동 457,127.124540007072,37.4598599796681
4463,865892038,서울특별시 시설관리공단 송파공영차고지,서울 송파구 장지동 592-3,127.12982675936107,37.46857968040152
4465,351049905,나눔공영주차장,경기 성남시 수정구 복정동 639-2,127.127586525093,37.4674035988029
4466,436938730,복정제6공영주차장,경기 성남시 수정구 복정동 649,127.127721507221,37.4636894864462
4467,885876509,복정동행정복지센터 부설주차장,경기 성남시 수정구 복정동 641-13,127.127108650317,37.4655696560807
4487,1666942039,강남구청 공영주차장 전기차충전소,서울 강남구 삼성동 16-1,127.047061082674,37.5179663586766
4488,27097656,그린존 언북초등학교 공영주차장,서울 강남구 청담동 27,127.046499227498,37.52032901138769
4489,18038876,강남구청 주차장,서울 강남구 삼성동 16-1,127.04774656694632,37.51796157854628
4490,17568585,강남구청 구청부설2공영,서울 강남구 삼성동 111-99,127.047735258148,37.5179660881337
4521,26367056,풍납동1공영주차장,서울 송파구 풍납동 154,127.12015311918793,37.53523907775123
4527,1168179047,해공도서관 주차장,서울 강동구 천호동 360,127.125591471241,37.5437586768469
4528,1521145637,성내전통시장 공영주차장,서울 강동구 성내동 224-37,127.128254289889,37.533344763861
4529,25613900,강동구청옆 노상 공영 주차장,서울 강동구 성내동 583,127.1241276673083,37.530365960006264
4530,11470709,천호3동공영주차장,서울 강동구 천호동 167-195,127.133292913041,37.5387136492462
4531,20518923,안말공영주차장,서울 강동구 성내동 512,127.129858369319,37.5312463825536
4532,95045234,고분다리전통시장 공영주차장,서울 강동구 천호동 280-9,127.132214286501,37.5430144302359
4534,23914724,천호3동 제2공영주차장,서울 강동구 천호동 174-1,127.134119875695,37.5405255237704
4535,2102152790,성내도서관 주차장,서울 강동구 성내동 385,127.133347015677,37.53287781106
4536,20593304,풍납유수지 공영주차장,서울 송파구 풍납동 387,127.106285516791,37.5250890803967
4543,580371281,한국국토정보공사 강동송파지사 주차장,서울 강동구 성내동 520-2,127.127961739859,37.5309781525776
4544,27447610,위례성길주차장,서울 송파구 방이동 94-3,127.114662095679,37.5166262379366
4546,20563193,신천유수지 공영주차장,서울 송파구 신천동 14,127.103276712461,37.5220860066296
4547,20563192,잠실나루역 공영주차장,서울 송파구 신천동 15,127.103425089297,37.5214011149548
4549,577642802,둔촌역전통시장 공영주차장,서울 강동구 성내동 417-34,127.133713831478,37.5285787215489
4551,2014728888,거여고가교 공용주차장 1,서울 송파구 마천동 27,127.142208240279,37.5001799898144
4552,20515891,마천동3공영주차장,서울 송파구 마천동 128-4,127.149745361297,37.4960584865517
4553,758948127,거여고가교 공용주차장 2,서울 송파구 마천동 16-6,127.142839462203,37.5014622597624
4554,20593721,거여동공영주차장,서울 송파구 거여동 33-16,127.15036198891633,37.49227077424594
4555,27417902,장지공영주차장,서울 송파구 문정동 2-6,127.133903526692,37.4903831436414
4556,1363738607,마천동1공영주차장,서울 송파구 마천동 214,127.15555370341913,37.49514637139644
4557,20587445,천마공영주차장,서울 송파구 마천동 산 2,127.15496490711568,37.500246836992055
4558,20515890,마천동2공영주차장,서울 송파구 마천동 364-5,127.156160260457,37.4942697932875
4559,27446193,위례성길(방이습지)노상주차장,서울 송파구 방이동 452-12,127.13732499519608,37.50819209608837
4565,1706535684,방이고분공영주차장,서울 송파구 방이동 125,127.11816342574554,37.50757310513023
4595,1292020719,마천동2공영주차장 전기차충전소,서울 송파구 마천동 364-5,127.156259793875,37.494280473752
4612,573523943,위례성길 노상공영주차장,서울 송파구 방이동 18,127.12047157763952,37.51446165165415
4618,18061977,송파나루공원 동호주차장,서울 송파구 신천동 32,127.10640084741163,37.5130975302756
4619,27216884,잠실역공영주차장,서울 송파구 신천동 29,127.10442552404928,37.5144093524076
4621,7936742,송파구청 주차장3,서울 송파구 신천동 29-5,127.105537573052,37.5145263954864
4625,619608273,교통공원길 노상공영주차장,서울 송파구 신천동 7-21,127.101022686315,37.5149150717547
4634,674803737,잠실나루역 공영주차장,서울 송파구 신천동 11-1,127.104975514433,37.5178317762965
4637,278191827,교통공원길 공영주차장,서울 송파구 신천동 11-9,127.103828557525,37.516230806534
4640,988176462,서호2공영주차장,서울 송파구 잠실동 47,127.101077815169,37.510501907898
4666,18061971,서울놀이마당 공영주차장,서울 송파구 잠실동 47,127.097711957814,37.508889239438
4667,988471834,서호1공영주차장,서울 송파구 잠실동 47,127.098273362207,37.5066164401207
4703,816289870,삼전동 공영주차장 전기차충전소,서울 송파구 삼전동 175-8,127.0958776868,37.5002483016202
4779,1032691976,새마을시장 노상공영주차장,서울 송파구 잠실동 209,127.08643020209632,37.5091214821239
4780,567381154,봉상시길 노상공영주차장,서울 송파구 잠실동 178-7,127.08019218809306,37.51089545432541
4782,641494683,잠실7동주민센터 주차장,서울 송파구 잠실동 85,127.077387287791,37.5088295201636
4899,20512929,강일동공영주차장,서울 강동구 강일동 665-4,127.172287595572,37.5659706153985
4900,742370819,노상공영 주차장,서울 강동구 강일동 678-1,127.173670783662,37.565002722113
4901,1189585503,노상공영주차장,서울 강동구 강일동 304-14,127.17364132521845,37.56547758984736
4902,27097331,그린존 강일동 공영주차장,서울 강동구 강일동 292-2,127.172266061628,37.5664499761309
4903,20513337,공영노외주차장,서울 강동구 상일동 147,127.156660428123,37.5517854772794
4904,1745357736,노상공영주차장,서울 강동구 고덕동 210-5,127.168976359039,37.5572501588724
4905,25613925,명일동 공영주차장,서울 강동구 명일동 47-9,127.15594384968071,37.55361666788229
4906,1604456529,온조대왕문화체육관옆 노외주차장,서울 강동구 고덕동 300,127.15700268855885,37.5557971624128
4907,20587774,초이동공영주차장,경기 하남시 초이동 78-4,127.17185698079628,37.54456356330906
4908,232492968,민속의집공영주차장,서울 강동구 고덕동 215,127.168408934362,37.5595809457039
4909,1358618978,온조대왕체육관옆 노외공영주차장,서울 강동구 고덕동 302,127.156987816728,37.5573396883595
4910,20516077,명일동공영주차장,서울 강동구 명일동 312-250,127.142685034499,37.5510283345265
4913,123163710,강동도서관 공영주차장,서울 강동구 길동 362,127.14365415698282,37.53827172282879
4914,11470738,암사1동공영주차장,서울 강동구 암사동 산 59-2,127.137727237493,37.5528902763291
4915,909777029,미사중앙 제1공영주차장,경기 하남시 망월동 1086,127.190039056729,37.5655289183183
4916,11470704,천호1동 공영주차장,서울 강동구 천호동 221-3,127.1366597746561,37.54468162287165
4917,1989763022,미사중앙 제2공영주차장,경기 하남시 망월동 1090,127.190545277814,37.5656344197731
4927,1443577126,암사1동 제2노상 공영주차장,서울 강동구 암사동 497-1,127.129273695904,37.5510482842164
4929,921812683,암사1동 제1공영 노상주차장,서울 강동구 암사동 501-10,127.128458011881,37.5511924330672
4930,1469105389,암사1동 제1노상 공영주차장,서울 강동구 암사동 500-4,127.128340905658,37.5515349395306
4945,555721699,일자산제2체육관 주차장,서울 강동구 둔촌동 6-5,127.149457737265,37.5293284007533
4976,20518271,남양주한강체육공원 주차장,경기 남양주시 수석동 442,127.170294288915,37.5853376602253
4977,1964138989,하남종합운동장 주차장,경기 하남시 망월동 200-3,127.196216719219,37.5680560133466
5009,390466936,천호1동 공영주차장 전기차충전소,서울 강동구 천호동 221-3,127.13664508072263,37.544690649862424
5013,27097340,그린존 천호3동 공영주차장,서울 강동구 천호동 167-195,127.13327934493203,37.53871907055761
5093,1467391184,암사1동 공영주차장 전기차충전소,서울 강동구 암사동 산 59-2,127.13770240327102,37.55292454319365
5094,27097334,그린존 암사1동 공영주차장,서울 강동구 암사동 산 59-2,127.137772505159,37.5528902235185
