자치구,행정동,사업장명,경도,위도
서대문구,홍제동,무악청구아파트경로당,126.9487252,37.5858458
서대문구,홍제동,홍제한양아파트경로당,126.9487252,37.5858458
서대문구,홍제동,홍제현대아파트경로당,126.9487252,37.5858458
서대문구,홍제동,태영으뜸아파트경로당,126.9487252,37.5858458
서대문구,홍제동,홍제원현대아파트제2경로당,126.9487252,37.5858458
서대문구,홍제동,홍제원현대아파트경로당,126.9487252,37.5858458
서대문구,홍제동,인왕산현대아파트제2경로당,126.9487252,37.5858458
서대문구,홍제동,인왕산현대아파트경로당,126.9487252,37.5858458
서대문구,홍제동,유원하나아파트경로당,126.9487252,37.5858458
서대문구,홍제동,유원하나아파트제2경로당,126.9487252,37.5858458
서대문구,홍제동,삼성래미안아파트경로당,126.9487252,37.5858458
서대문구,홍제동,문화촌현대아파트경로당,126.9487252,37.5858458
서대문구,홍제동,인왕산어울림아파트경로당,126.9487252,37.5858458
서대문구,홍제동,은빛홍삼경로당,126.9487252,37.5858458
동대문구,청량리동,광우경로당,127.0495217,37.58586268
은평구,증산동,증산할머니경로당,126.9080727,37.58590304
동대문구,제기동,제기2동경로당,127.0357321,37.58597587
성북구,삼선동1가,삼선1동경로당,127.009755,37.5860571
중랑구,면목동,면목본동경로당,127.0912297,37.58612
동대문구,청량리동,홍릉동부아파트경로당,127.0461919,37.58613099
은평구,응암동,충암경로당,126.9207848,37.58617823
동대문구,청량리동,청량리1동분회경로당,127.0472993,37.58625705
동대문구,휘경동,휘경현대아파트경로당,127.0555472,37.58632139
중랑구,면목동,안수경로당,127.0862494,37.58636017
성북구,삼선동3가,삼선SK뷰경로당,127.0130928,37.58650853
은평구,응암동,대주아파트경로당,126.9234227,37.58657596
동대문구,휘경동,휘경2동 분회경로당,127.0555846,37.58667781
서대문구,홍은동,정원단지경로당,126.9319213,37.58669721
성북구,보문동1가,보문동경로당,127.0196593,37.58680396
서대문구,홍제동,초원경로당,126.9371963,37.58682727
중랑구,면목동,면목마젤란아파트경로당,127.0841265,37.58683409
동대문구,청량리동,청량리2동분회경로당,127.0454989,37.58701766
동대문구,청량리동,청량리2동분회경로당,127.0454989,37.58701766
동대문구,청량리동,홍릉경로당,127.0427918,37.58716914
동대문구,청량리동,홍릉경로당,127.0427918,37.58716914
중랑구,면목동,신성미소지움아파트경로당,127.0960929,37.58721436
동대문구,청량리동,한신아파트제1경로당,127.0475965,37.58731866
동대문구,휘경동,동일스위트리버경로당,127.0686931,37.58741026
동대문구,휘경동,동일스위트리버경로당,127.0686931,37.58741026
중랑구,면목동,한신아파트경로당,127.0754652,37.58750524
은평구,증산동,문영마운틴1차아파트 경로당,126.9077472,37.58757332
중랑구,면목동,제일경로당,127.1015049,37.58758969
성북구,안암동1가,호암경로당,127.0227268,37.58782729
동대문구,청량리동,청량리 한신아파트제2경로당,127.0492015,37.58799925
종로구,명륜1가,혜명경로당,126.9981022,37.58808219
중랑구,면목동,면목2동구립경로당,127.0768178,37.58808677
중랑구,면목동,동부구립경로당,127.0829472,37.5882411
성북구,안암동1가,안암동할머니경로당,127.0233518,37.58850301
서대문구,홍제동,남양아파트경로당,126.9381613,37.58878473
중랑구,면목동,은행길경로당,127.0915139,37.58884249
중랑구,면목동,신성은하수아파트경로당,127.0729561,37.58891912
중랑구,면목동,아남리치카운티아파트 경로당,127.0849778,37.5892203
성북구,안암동1가,안암래미안아파트경로당,127.023749,37.58930643
은평구,신사동,신사미성아파트경로당,126.9087965,37.5895728
은평구,신사동,신성아파트경로당,126.9051141,37.58977064
은평구,수색동,구룡경로당,126.8846607,37.58987379
동대문구,제기동,섬마을경로당,127.0376323,37.59006227
중랑구,면목동,섬들경로당,127.0903441,37.59009298
성북구,삼선동4가,삼선코오롱아파트경로당,127.0126809,37.59033527
종로구,청운동,청운경로당,126.9658562,37.59039958
은평구,신사동,신사이랜드타운아파트경로당,126.9038792,37.59059513
동대문구,회기동,회기동분회경로당,127.0520448,37.59069875
서대문구,홍은동,홍남경로당,126.9332187,37.59089081
서대문구,홍은동,현대아파트경로당,126.9332187,37.59089081
서대문구,홍은동,논골문화원,126.9332187,37.59089081
서대문구,홍은동,호박골경로당,126.9332187,37.59089081
서대문구,홍은동,포방터경로당,126.9332187,37.59089081
서대문구,홍은동,벽산아파트경로당,126.9332187,37.59089081
서대문구,홍은동,풍림2차아파트경로당,126.9332187,37.59089081
서대문구,홍은동,홍은미성아파트경로당,126.9332187,37.59089081
서대문구,홍은동,아름다운홍일경로당,126.9332187,37.59089081
서대문구,홍은동,할머니답동경로당,126.9303863,37.59091035
중랑구,면목동,풍림아파트경로당,127.0723238,37.59096882
동대문구,휘경동,롯데1차아파트경로당,127.0633843,37.59100729
종로구,명륜3가,명륜3가경로당,126.9929382,37.59139513
성북구,성북동,성북1동경로당,127.0026986,37.59146198
동대문구,휘경동,신성(아)경로당,127.0648372,37.59159089
중랑구,면목동,양지경로당,127.0880823,37.59188847
은평구,신사동,장수경로당,126.905707,37.59188917
동대문구,휘경동,휘경롯데낙천대아파트경로당,127.0643801,37.59197352
동대문구,휘경동,휘경롯데낙천대아파트경로당,127.0643801,37.59197352
성북구,성북동,성북2동할머니경로당,126.9918228,37.59225893
동대문구,휘경동,휘경1동 동양아파트경로당,127.0668932,37.59231342
서대문구,홍제동,인왕산벽산아파트경로당,126.9484471,37.5923849
동대문구,휘경동,휘경1동분회경로당,127.0613832,37.59242327
서대문구,홍은동,할머니경로당,126.942724,37.59251615
은평구,응암동,응암2동 경로당,126.9217247,37.5925841
성북구,성북동,북정경로당,126.9914147,37.5927366
은평구,신사동,신성수정아파트경로당,126.9063181,37.59274199
서대문구,홍제동,개미마을경로당,126.954831,37.59285829
중랑구,망우동,샛별경로당,127.1022354,37.59300808
중랑구,상봉동,상봉2동구립경로당,127.0823679,37.59317894
성북구,성북동,성암경로당,126.998092,37.59318145
은평구,신사동,뉴신성아파트경로당,126.9063839,37.59347834
은평구,신사동,신사1차현대아파트경로당,126.9086141,37.59350865
동대문구,이문동,래미안이문2차아파트경로당,127.0602181,37.5935265
동대문구,휘경동,휘경1동경로당,127.0681374,37.59354553
중랑구,망우동,햇님경로당,127.0951486,37.5935801
성북구,돈암동,한신팔각정경로당,127.0103213,37.59417832
성북구,돈암동,한신팔각정경로당,127.0103213,37.59417832
성북구,돈암동,돈암2동한진아파트경로당,127.0103213,37.59417832
동대문구,이문동,이문2동경로당,127.0597022,37.59428801
성북구,종암동,종암선경아파트경로당,127.033799,37.59442937
동대문구,휘경동,휘경1동경로당,127.06813,37.59454302
은평구,신사동,신사2동경로당,126.9087149,37.59455739
은평구,응암동,덕인경로당,126.9167693,37.59457325
중랑구,중화동,(사)대한노인회중랑구지회,127.0748338,37.59501252
성북구,동소문동7가,동소문동2차한신휴(아)경로당,127.0141481,37.59517487
서대문구,홍은동,상지경로당,126.9398983,37.59519339
중랑구,상봉동,봉황경로당,127.0882426,37.5952459
성북구,종암동,종암극동아파트경로당,127.0336827,37.59527813
성북구,동소문동6가,동선2동경로당,127.0156179,37.59529623
서대문구,홍은동,홍은1동분회경로당,126.9464376,37.59538521
중랑구,망우동,경남아파트,127.1039624,37.59551304
중랑구,중화동,백학경로당,127.0729817,37.59564555
성북구,동선동3가,동선경로당,127.0207524,37.59568737
중랑구,망우동,안산경로당,127.0981589,37.59574533
동대문구,이문동,이문경로당,127.0582359,37.59581286
동대문구,이문동,삼익아파트경로당,127.0675575,37.59592115
성북구,동선동5가,동선2동 희망경로당 (임대),127.0162047,37.59605398
은평구,신사동,신흥경로당,126.9118547,37.5960629
성북구,돈암동,돈암1동삼성아파트제1경로당,127.0099103,37.5962792
성북구,돈암동,돈암1동삼성아파트제2경로당,127.0099103,37.5962792
은평구,응암동,힐스테이트백련산4차아파트경로당,126.9241097,37.5963273
은평구,응암동,백련산힐스테이트1차아파트경로당,126.9241097,37.5963273
동대문구,이문동,중앙하이츠빌경로당,127.0646255,37.59646302
동대문구,이문동,중앙하이츠빌경로당,127.0646255,37.59646302
성북구,종암동,종암2차아이파크경로당,127.0317225,37.59685514
성북구,종암동,종암2차아이파크경로당,127.0317225,37.59685514
은평구,응암동,신동아아파트경로당,126.9234841,37.59698615
중랑구,중화동,한신아파트경로당,127.0819072,37.59714957
중랑구,망우동,한일써너스빌리젠시경로당,127.0934777,37.59733514
종로구,부암동,부암경로당,126.9634649,37.59736812
성북구,종암동,종암1동 SH-VILLE(아) 경로당,127.030125,37.59737597
은평구,신사동,홍익아파트경로당,126.9080972,37.59750639
서대문구,홍은동,유원아파트경로당,126.9447211,37.59750652
성북구,하월곡동,월곡2에스에이치빌아파트 경로당,127.041769,37.59755037
성북구,돈암동,돈암더샵아파트경로당,127.0100064,37.59762095
중랑구,망우동,우림경로당,127.0966449,37.5976601
은평구,응암동,녹신경로당,126.9335034,37.59773157
은평구,신사동,신사2차현대아파트경로당,126.9071078,37.59792575
중랑구,중화동,우성타운경로당,127.0812765,37.59797667
성북구,돈암동,브라운스톤돈암아파트경로당,127.0175768,37.59802172
성북구,돈암동,브라운스톤돈암아파트경로당,127.0175768,37.59802172
성북구,종암동,종암2동경로당,127.0364964,37.59814686
중랑구,중화동,중화2동 학구경로당,127.0761519,37.59831976
서대문구,홍은동,동일아파트경로당,126.9466631,37.59848562
성북구,돈암동,돈암힐스테이트(아)경로당,127.015075,37.59861177
성북구,정릉동,정릉2동508번지경로당,127.0043428,37.59884132
은평구,신사동,신사동한신아파트경로당,126.9061699,37.59896421
성북구,종암동,종암동제1경로당,127.0352129,37.59906023
성북구,종암동,래미안종암2차아파트경로당,127.0352129,37.59906023
성북구,종암동,종암동래미안라센트(아),127.0352129,37.59906023
중랑구,상봉동,청운경로당,127.0853443,37.59906382
성북구,정릉동,장수경로당,127.0109924,37.59909758
은평구,응암동,금호아파트경로당,126.9222329,37.59921438
성북구,종암동,래미안세레니티경로당,127.0310501,37.59924484
중랑구,중화동,태릉시장 경로당,127.0774843,37.59927989
중랑구,망우동,망우경로당,127.1028146,37.59935956
중랑구,상봉동,우정아파트경로당,127.0886839,37.59942932
은평구,응암동,응암제일경로당,126.9255825,37.59946521
성북구,정릉동,정릉쌍용(아)경로당,127.0182749,37.59951943
성북구,정릉동,쌍용스카이아파트경로당,127.0167298,37.59955939
동대문구,이문동,이문3동쌍용아파트경로당,127.0685135,37.5997836
은평구,신사동,은평신사두산위브아파트경로당,126.9057017,37.59994087
중랑구,망우동,신원금호아파트 경로당,127.1084592,37.59997646
성북구,정릉동,정릉우정에쉐르아파트경로당,127.0106726,37.60002077
은평구,녹번동,JR경로당,126.937911,37.60007321
은평구,녹번동,대림아파트경로당,126.9370444,37.60009861
성북구,종암동,중앙경로당,127.0357216,37.60011549
중랑구,신내동,신내구립경로당,127.0979506,37.60012449
성북구,정릉동,정릉힐스테이트1차(아)경로당,127.0175194,37.60018916
중랑구,중화동,중화1동구립경로당,127.08553,37.60027101
동대문구,이문동,삼성래미안(아)경로당,127.0564334,37.60034896
동대문구,이문동,이문동삼성래미안아파트경로당,127.0564334,37.60034896
은평구,신사동,신사시티아파트경로당,126.9041067,37.60035503
성북구,정릉동,정릉2동 우방아파트경로당,127.0101038,37.60037914
은평구,신사동,신사성원아파트 경로당,126.9133013,37.60044459
성북구,종암동,종암2동경로당,127.0350558,37.60070557
성북구,돈암동,일신건영휴먼빌아파트경로당,127.0125687,37.60073291
성북구,돈암동,일신건영휴먼빌(아)경로당,127.0125687,37.60073291
성북구,정릉동,정릉1동우성(아)경로당,127.0157039,37.60096156
성북구,종암동,종암래미안(아)경로당,127.0301553,37.60098768
은평구,신사동,신사1동경로당,126.9066265,37.60105397
성북구,종암동,종암2동 SK아파트경로당,127.0369889,37.60118575
중랑구,상봉동,신내건영2차아파트경로당,127.0930616,37.60121297
동대문구,이문동,이문3동현대아파트경로당,127.070192,37.60135096
동대문구,이문동,이문3동경로당,127.0633803,37.60150979
성북구,하월곡동,목화경로당,127.0417636,37.60159501
중랑구,망우동,망우1동본동경로당,127.103772,37.60160345
성북구,종암동,종암2차SK뷰아파트경로당,127.0347884,37.60177053
성북구,돈암동,돈암동부센트레빌아파트경로당,127.0263231,37.60195797
중랑구,상봉동,동부아파트경로당,127.0936339,37.60201674
중랑구,상봉동,서촌경로당,127.0921129,37.60214849
은평구,녹번동,북한산푸르지오아파트경로당,126.92992,37.60221616
중랑구,상봉동,상봉1동구립경로당,127.0875412,37.60221711
중랑구,망우동,금호어울림아파트 경로당,127.1092694,37.6022199
성북구,길음동,대동경로당,127.0212469,37.60227695
동대문구,이문동,이문3동현대(아)경로당,127.0706241,37.60230134
동대문구,이문동,이문3동현대아파트제2경로당,127.0706241,37.60230134
은평구,신사동,라이프아파트경로당,126.9053361,37.60237695
중랑구,상봉동,상봉 건영캐스빌아파트 경로당,127.0911871,37.60253547
동대문구,이문동,대우아파트경로당,127.0697891,37.60256727
은평구,녹번동,녹색경로당,126.9232707,37.60267414
중랑구,신내동,대성유니드아파트 경로당,127.0964552,37.6027186
중랑구,망우동,해모르아파트경로당,127.110095,37.60277928
성북구,정릉동,정릉현대홈타운경로당,127.015555,37.60282501
중랑구,중화동,본동경로당,127.0827417,37.60289353
은평구,녹번동,일심경로당,126.9307016,37.60291561
성북구,정릉동,공청경로당,127.0116803,37.60293925
중랑구,신내동,라이프미성경로당,127.0989496,37.60294349
성북구,하월곡동,월곡2동경로당,127.0390823,37.6029894
중랑구,신내동,벽산아파트경로당,127.1000291,37.60314476
중랑구,상봉동,태영데시앙아파트경로당,127.09274,37.60314594
성북구,정릉동,길음뉴타운 라온유 경로당,127.0182483,37.60321223
중랑구,중화동,중화1동 통합경로당,127.08112,37.60328649
은평구,역촌동,역촌경로당,126.9113511,37.60335658
은평구,역촌동,역마을경로당,126.9199899,37.60342835
중랑구,신내동,중앙하이츠경로당,127.0980882,37.60349075
중랑구,중화동,봉화경로당,127.0760069,37.60350992
중랑구,중화동,중화극동아파트경로당,127.0836753,37.60361753
중랑구,신내동,석탑아파트경로당,127.1011429,37.6037045
중랑구,신내동,신내경남아너스빌아파트경로당,127.0967407,37.60372242
중랑구,상봉동,신내LG쌍용아파트 경로당,127.0907159,37.60376244
은평구,녹번동,해주드림빌아파트경로당,126.9230821,37.60380404
중랑구,상봉동,신내건영1차아파트경로당,127.0935451,37.60399827
성북구,정릉동,경남아파트경로당,127.0169281,37.60436326
종로구,구기동,동익경로당,126.9579803,37.6043852
성북구,하월곡동,동신아파트경로당,127.0352784,37.60440795
동대문구,이문동,이문e편한세상아파트경로당,127.064973,37.60452291
동대문구,이문동,대림아파트경로당,127.064973,37.60452291
동대문구,이문동,이문3동대림아파트경로당,127.064973,37.60452291
서대문구,홍은동,우정경로당,126.949861,37.60477378
동대문구,이문동,대림아파트제2경로당,127.0629889,37.6047869
성북구,정릉동,정릉중앙하이츠빌2단지(아)경로당,127.0091976,37.60480074
은평구,녹번동,녹번현대아파트경로당,126.9291866,37.60488851
은평구,녹번동,녹번현대녹색경로당,126.9291866,37.60488851
중랑구,신내동,성원아파트경로당,127.0945334,37.60495902
중랑구,신내동,새한아파트경로당,127.1014632,37.60519059
성북구,하월곡동,월곡두산(아)제2경로당,127.0393974,37.6052024
종로구,평창동,평창경로당,126.9669054,37.60538147
은평구,구산동,구산그린빌아파트 경로당,126.9043691,37.60541728
중랑구,신내동,경원아파트경로당,127.0984624,37.60553559
은평구,구산동,경남아파트경로당,126.9053827,37.60555982
성북구,정릉동,정릉1동경로당,127.0181232,37.60558663
중랑구,신내동,영풍마드레빌아파트경로당,127.1001399,37.6055995
성북구,하월곡동,아남아파트경로당,127.0346909,37.60569113
성북구,길음동,래미안길음1차아파트경로당,127.0202501,37.60583919
성북구,상월곡동,상월곡동우남아파트경로당,127.0465923,37.60588201
중랑구,신내동,신내7차동성아파트경로당,127.0971413,37.60605449
중랑구,신내동,피울경로당,127.0996792,37.60617518
중랑구,신내동,신내우남푸르미아아파트 경로당,127.0988373,37.60617588
성북구,길음동,래미안길음3차아파트경로당,127.0228937,37.60626947
성북구,석관동,석관1동 코오롱아파트경로당,127.0657177,37.60628277
종로구,구기동,구기할머니경로당,126.9589167,37.60641753
성북구,정릉동,태영아파트경로당,127.0161349,37.60641853
성북구,하월곡동,성북힐스테이트,127.0303814,37.60652582
성북구,상월곡동,동아아파트제2경로당,127.0451487,37.60660174
중랑구,신내동,신내동성4차아파트경로당,127.0964442,37.60672657
중랑구,신내동,신내경로당,127.0998421,37.60675194
성북구,하월곡동,월곡두산위브아파트경로당,127.0383654,37.6070331
중랑구,묵동,구립학수경로당,127.0735245,37.60721654
성북구,하월곡동,성북힐스테이트,127.0378126,37.6075035
성북구,정릉동,정릉푸른마을동아아파트경로당,127.0144035,37.60751616
성북구,하월곡동,월곡1동경로당,127.0337988,37.60752526
중랑구,신내동,신내11단지아파트경로당,127.0940086,37.60753807
중랑구,신내동,신내11단지아파트 경로당,127.0940086,37.60753807
성북구,길음동,길음뉴타운8단지 래미안아파트 경로당,127.0179488,37.60755748
성북구,길음동,길음9단지경성경로당,127.0233436,37.60766583
종로구,구기동,구기경로당,126.956514,37.60775923
은평구,녹번동,양천리경로당,126.9268323,37.60786575
성북구,상월곡동,동아에코빌아파트경로당,127.045424,37.60789924
성북구,정릉동,신우노인회경로당,127.0047069,37.60795501
성북구,정릉동,북악경로당,126.9978936,37.6080969
성북구,정릉동,정릉2동신우경로당,127.0046417,37.60827558
종로구,평창동,금강경로당,126.9756751,37.60830668
성북구,석관동,래미안석관,127.0545185,37.60836597
성북구,길음동,길음2동 경로당,127.0242589,37.60847996
성북구,길음동,송매골경로당,127.0178268,37.60854102
성북구,길음동,송매골경로당,127.0178268,37.60854102
성북구,길음동,인영경로당,127.0218804,37.60866981
은평구,대조동,삼성타운아파트경로당,126.921771,37.60903135
중랑구,묵동,화랑마을경로당,127.0803584,37.60904722
중랑구,신내동,동성아파트경로당,127.0976794,37.60911615
중랑구,신내동,신내10단지아파트경로당,127.0946019,37.60926813
성북구,정릉동,정릉2동경로당,127.0124521,37.6094836
성북구,길음동,래미안길음2차(아)경로당,127.0207102,37.60968553
성북구,길음동,길음동부임대(아)송산경로당,127.0257747,37.60977129
성북구,길음동,길음동부임대아파트송산경로당,127.0257747,37.60977129
성북구,석관동,석관동제2경로당,127.0576162,37.60980266
중랑구,망우동,양원경로당,127.1077557,37.60988205
성북구,석관동,석관1동 삼성아파트경로당,127.065636,37.61025005
성북구,길음동,길음동부센트레빌아파트경로당,127.0244622,37.61027099
은평구,녹번동,녹번2차현대아파트경로당,126.9390769,37.61032646
성북구,하월곡동,래미안월곡(아)경로당,127.0368732,37.6104404
중랑구,묵동,현대아이파크경로당,127.0736596,37.61050984
성북구,하월곡동,꿈의숲 푸르지오,127.0389932,37.61077029
성북구,석관동,석관동제1경로당,127.0632093,37.61080233
성북구,석관동,석관1동경로당,127.0632093,37.61080233
종로구,평창동,삼성아파트경로당,126.9786732,37.61092851
성북구,정릉동,정릉4동경로당,127.0107048,37.61099599
성북구,석관동,중앙하이츠아파트경로당,127.0666898,37.61109251
은평구,불광동,북한산래미안아파트2단지경로당,126.937317,37.61111795
성북구,정릉동,정릉3동경로당,127.0073141,37.61124024
은평구,불광동,북한산래미안아파트1단지경로당,126.9385807,37.61154596
성북구,장위동,장위1동경로당,127.0434522,37.6116644
성북구,장위동,장위2동경로당,127.0511588,37.61169771
은평구,구산동,e-편한세상아파트 경로당,126.9103762,37.61175703
은평구,구산동,구산경로당,126.9103762,37.61175703
성북구,길음동,길음뉴타운2단지푸르지오경로당,127.0161663,37.61182636
중랑구,신내동,신내9단지아파트 경로당,127.0947266,37.61198559
중랑구,신내동,신내9단지봉화경로당,127.0947266,37.61198559
은평구,구산동,브라운스톤아파트경로당,126.9084311,37.61199277
성북구,하월곡동,월곡3에스에이치아파트경로당,127.0379665,37.61203372
성북구,길음동,길음뉴타운대림아파트경로당,127.0196489,37.61206738
중랑구,묵동,묵2동 한양경로당,127.0753883,37.61214756
은평구,갈현동,갈현베르빌아파트경로당,126.9168085,37.61222917
중랑구,묵동,묵2동극동늘푸른아파트경로당,127.079182,37.61238077
강북구,미아동,방천경로당,127.0331587,37.61239268
중랑구,묵동,묵동신안3차아파트경로당,127.0817792,37.61247469
은평구,대조동,대추말경로당,126.9256444,37.61263304
성북구,석관동,석관1동 두산아파트경로당,127.0687057,37.61265565
강북구,미아동,송천센트레빌경로당,127.0258144,37.61275239
중랑구,묵동,신안1차아파트경로당,127.0809925,37.61285518
성북구,정릉동,문바위경로당,127.0079368,37.61296911
성북구,정릉동,문바위경로당,127.0079368,37.61296911
강북구,미아동,숭인경로당,127.0235864,37.61306883
성북구,길음동,길음제2동돌산경로당,127.0154518,37.613211
성북구,길음동,길음제2동돌산경로당,127.0154518,37.613211
중랑구,묵동,묵1동구립경로당,127.0817142,37.61330112
중랑구,묵동,동구햇살아파트경로당,127.074443,37.61330926
중랑구,신내동,두산화성8단지아파트 경로당,127.0951375,37.61363236
강북구,미아동,미아동부센트레빌아파트경로당,127.0257083,37.61367674
은평구,불광동,남해그린힐아파트경로당,126.9336668,37.613821
강북구,미아동,래미안트리베리1차경로당,127.0207263,37.61394234
중랑구,신내동,진로아파트경로당,127.0932926,37.61409243
중랑구,묵동,신안2차아파트경로당,127.0800979,37.61411213
중랑구,묵동,신안2차아파트경로당,127.0800979,37.61411213
은평구,대조동,믿음의집경로당,126.9208251,37.61418996
중랑구,묵동,한국아파트경로당,127.0734919,37.61433789
성북구,정릉동,송석원경로당,127.0090938,37.61467307
성북구,정릉동,정릉4동 할머니,127.0090938,37.61467307
은평구,갈현동,갈현2동경로당,126.9158475,37.614719
은평구,불광동,대호프라자아파트경로당,126.9328609,37.61475514
은평구,불광동,대호아파트경로당,126.9334815,37.61490893
은평구,불광동,미성아파트경로당,126.9283095,37.61492896
성북구,장위동,장위3동 제2경로당,127.0603293,37.61493892
강북구,미아동,한일유앤아이아파트 경로당,127.0365548,37.61498544
성북구,정릉동,정릉 e-편한세상아파트 경로당,127.0102412,37.61499544
강북구,미아동,경남아너스빌 경로당,127.0356754,37.61513329
강북구,미아동,삼각산아이원아파트경로당,127.0181271,37.61522631
중랑구,신내동,신내6단지아파트경로당,127.0910143,37.61526198
중랑구,묵동,세방아파트 경로당,127.0835589,37.6154122
은평구,대조동,대조경로당,126.9199401,37.6154266
성북구,정릉동,산1경로당,127.0031749,37.61553211
강북구,미아동,벽오산경로당,127.0380827,37.61559277
은평구,불광동,송암경로당,126.9308265,37.61572352
강북구,미아동,미아4동경로당,127.0338855,37.61574766
강북구,미아동,미아5동경로당,127.0224741,37.61583112
노원구,월계동,월계우남아파트경로당,127.0674522,37.61584876
성북구,정릉동,정릉풍림아이원아파트제3경로당,127.0072674,37.6159962
강북구,미아동,미아6동경로당,127.0224929,37.6160178
중랑구,묵동,신내대림두산아파트 경로당,127.0882013,37.61605158
중랑구,신내동,신현경로당,127.1080859,37.61636021
중랑구,묵동,신내4단지아파트 경로당,127.0848741,37.61641307
노원구,월계동,월계풍림아이원아파트경로당,127.0667597,37.61661256
중랑구,묵동,신도아파트경로당,127.0773728,37.6168561
노원구,월계동,월계1동경로당,127.0649307,37.61693073
성북구,장위동,장위1동 동방경로당,127.0436006,37.61694702
성북구,장위동,장위3동경로당,127.0559603,37.61699731
성북구,장위동,신동방경로당,127.0495655,37.61705684
성북구,장위동,장곡향나무경로당,127.0495655,37.61705684
강북구,미아동,성우아파트,127.0221044,37.61720438
노원구,월계동,건양노블레스아파트경로당,127.0664444,37.61720532
강북구,미아동,삼각산 암산 경로당,127.0186142,37.61724364
강북구,미아동,래미안트리베라2차경로당,127.0204015,37.61731164
노원구,월계동,동신아파트경로당,127.0612661,37.61755248
중랑구,묵동,먹골경로당,127.083592,37.61756022
노원구,월계동,선곡경로당,127.0584472,37.61759238
은평구,불광동,불광롯데캐슬아파트경로당,126.9370595,37.61765233
은평구,불광동,북한산 현대홈타운아파트 경로당,126.9370595,37.61765233
은평구,불광동,북한산힐스테이트 7차아파트 경로회관,126.9370595,37.61765233
노원구,월계동,그랑빌아파트경로당,127.068568,37.6178029
중랑구,신내동,새우개경로당,127.1022776,37.61783364
은평구,갈현동,우남아파트 경로당,126.9067647,37.61794618
은평구,갈현동,갈현한솔아파트경로당,126.909936,37.61803316
강북구,미아동,미아5동경로당,127.0243161,37.61804205
노원구,공릉동,공릉1동삼익아파트경로당,127.0723252,37.61809969
성북구,정릉동,청수경로당,127.0024616,37.61831681
은평구,불광동,북한산힐스테이트3차경로당,126.9349044,37.61848007
성북구,정릉동,정릉풍림아이원(아)경로당,127.0072979,37.61848761
성북구,정릉동,정릉풍림아이원(아)경로당,127.0072979,37.61848761
노원구,월계동,삼창아파트경로당,127.0602218,37.61850491
노원구,월계동,월계현대아파트 경로당,127.0625819,37.61855197
성북구,정릉동,정릉3동 성원아파트,126.9954828,37.61858083
성북구,정릉동,서경경로당,126.9954828,37.61858083
중랑구,묵동,브라운스톤태능아파트경로당,127.0824273,37.61874142
강북구,미아동,미아8동경로당,127.0234345,37.61882942
성북구,장위동,장수경로당,127.0447333,37.61887724
은평구,갈현동,갈현미미아파트,126.9135387,37.61899252
강북구,미아동,sk북한산시티제2경로당,127.0142068,37.61943365
강북구,미아동,솔샘경로당,127.0091406,37.61957345
은평구,불광동,메트로타워아파트경로당,126.9214782,37.61963453
노원구,공릉동,공릉1동 대동아파트,127.0725174,37.61985984
은평구,갈현동,라이프씨티아파트경로당,126.9143672,37.61986528
노원구,월계동,2단지각심경로당,127.0629877,37.61991919
노원구,월계동,초안1단지경로당,127.0629877,37.61991919
노원구,월계동,청백4단지경로당,127.0629877,37.61991919
노원구,월계동,청백3단지경로당,127.0629877,37.61991919
노원구,월계동,청백1단지경로당,127.0629877,37.61991919
은평구,불광동,삼익아파트경로당,126.9318281,37.62027625
성북구,정릉동,정릉4동중앙하이츠(아)경로당,127.0019675,37.62039179
성북구,장위동,꿈의숲루첸 경로당,127.0470019,37.62054688
노원구,월계동,세양청마루아파트경로당,127.0606636,37.62072246
강북구,미아동,미양경로당,127.0200498,37.62079861
노원구,공릉동,공릉두산아파트경로당,127.0798782,37.62093519
노원구,공릉동,공릉1동 현대아파트 경로당,127.0772235,37.62103048
강북구,미아동,미아벽산아파트경로당,127.0108271,37.62114967
노원구,공릉동,공릉대주파크빌경로당,127.072255,37.62115553
노원구,월계동,월계한일2차아파트경로당,127.0620045,37.62122245
노원구,월계동,미성아파트경로당,127.0676555,37.62127998
노원구,공릉동,청솔아파트경로당,127.0851485,37.62144912
강북구,미아동,삼일경로당,127.0167461,37.62150262
강북구,미아동,건양경로당,127.0207348,37.62153253
강북구,미아동,송중경로당,127.0313813,37.62167722
노원구,공릉동,공릉2동경로당,127.0789458,37.62168454
은평구,불광동,북한산수자인아파트경로당,126.9321702,37.62168929
노원구,월계동,월계한일1차아파트경로당,127.061561,37.62197068
노원구,공릉동,공릉1동경로당,127.0728036,37.62205528
은평구,갈현동,효경골경로당,126.9113838,37.62207573
노원구,공릉동,공노회경로당,127.0812375,37.62209077
은평구,불광동,불광2동경로당,126.9313042,37.62209225
강북구,미아동,실개울경로당,127.0156332,37.62216509
은평구,갈현동,갈현현대아파트경로당,126.9142264,37.62221856
강북구,미아동,실개울경로당,127.017473,37.62239891
노원구,월계동,벼루마을경로당,127.0525165,37.62257231
은평구,갈현동,코오롱하늘채아파트 경로당,126.9114117,37.62313918
노원구,월계동,서광아파트경로당,127.0649118,37.62314116
강북구,미아동,팔팔경로당,127.0132795,37.62318511
성북구,장위동,참누리아파트경로당,127.0494545,37.62319487
노원구,월계동,성북역신도브래뉴아파트경로당,127.0589975,37.62320292
강북구,미아동,큰마을 효심 경로당,127.0213114,37.62324457
