,사업장명,위도,경도,ADDRESS
2613,봉화경로당,37.60350992,127.07600690000001,중화동
2614,중화극동아파트경로당,37.60361753,127.0836753,중화동
2615,석탑아파트경로당,37.6037045,127.1011429,신내동
2616,신내경남아너스빌아파트경로당,37.60372242,127.09674070000001,신내동
2617,신내LG쌍용아파트 경로당,37.60376244,127.09071589999999,상봉동
2618,해주드림빌아파트경로당,37.60380404,126.9230821,녹번동
2619,신내건영1차아파트경로당,37.60399827,127.09354509999999,상봉동
2620,경남아파트경로당,37.60436326,127.0169281,정릉동
2621,동익경로당,37.6043852,126.9579803,구기동
2622,동신아파트경로당,37.60440795,127.0352784,하월곡동
2623,이문e편한세상아파트경로당,37.60452291,127.064973,이문동
2624,대림아파트경로당,37.60452291,127.064973,이문동
2625,이문3동대림아파트경로당,37.60452291,127.064973,이문동
2626,우정경로당,37.60477378,126.94986100000001,홍은동
2627,대림아파트제2경로당,37.6047869,127.0629889,이문동
2628,정릉중앙하이츠빌2단지(아)경로당,37.60480074,127.00919760000001,정릉동
2629,녹번현대아파트경로당,37.60488851,126.9291866,녹번동
2630,녹번현대녹색경로당,37.60488851,126.9291866,녹번동
2631,성원아파트경로당,37.60495902,127.0945334,신내동
2632,새한아파트경로당,37.60519059,127.1014632,신내동
2633,월곡두산(아)제2경로당,37.605202399999996,127.03939740000001,하월곡동
2634,평창경로당,37.60538147,126.9669054,평창동
2635,구산그린빌아파트 경로당,37.60541728,126.90436909999998,구산동
2636,경원아파트경로당,37.60553559,127.0984624,신내동
2637,경남아파트경로당,37.60555982,126.9053827,구산동
2638,정릉1동경로당,37.60558663,127.0181232,정릉동
2639,영풍마드레빌아파트경로당,37.6055995,127.1001399,신내동
2640,아남아파트경로당,37.60569113,127.0346909,하월곡동
2641,래미안길음1차아파트경로당,37.60583919,127.0202501,길음동
2642,상월곡동우남아파트경로당,37.60588201,127.0465923,상월곡동
2643,신내7차동성아파트경로당,37.60605449,127.09714129999999,신내동
2644,피울경로당,37.60617518,127.09967920000001,신내동
2645,신내우남푸르미아아파트 경로당,37.60617588,127.09883729999999,신내동
2646,래미안길음3차아파트경로당,37.60626947,127.0228937,길음동
2647,석관1동 코오롱아파트경로당,37.60628277,127.06571770000001,석관동
2648,구기할머니경로당,37.60641753,126.95891670000002,구기동
2649,태영아파트경로당,37.60641853,127.01613490000001,정릉동
2650,성북힐스테이트,37.60652582,127.0303814,하월곡동
2651,동아아파트제2경로당,37.60660174,127.0451487,상월곡동
2652,신내동성4차아파트경로당,37.60672657,127.09644420000001,신내동
2653,신내경로당,37.60675194,127.09984209999999,신내동
2654,월곡두산위브아파트경로당,37.6070331,127.0383654,하월곡동
2655,구립학수경로당,37.60721654,127.0735245,묵동
2656,성북힐스테이트,37.6075035,127.0378126,하월곡동
2657,정릉푸른마을동아아파트경로당,37.60751616,127.01440349999999,정릉동
2658,월곡1동경로당,37.60752526,127.03379879999999,하월곡동
2659,신내11단지아파트경로당,37.60753807,127.0940086,신내동
2660,신내11단지아파트 경로당,37.60753807,127.0940086,신내동
2661,길음뉴타운8단지 래미안아파트 경로당,37.60755748,127.01794879999998,길음동
2662,길음9단지경성경로당,37.60766583,127.0233436,길음동
2663,구기경로당,37.60775923,126.95651399999998,구기동
2664,양천리경로당,37.60786575,126.92683229999999,녹번동
2665,동아에코빌아파트경로당,37.60789924,127.045424,상월곡동
2666,신우노인회경로당,37.60795501,127.00470690000002,정릉동
2667,북악경로당,37.6080969,126.9978936,정릉동
2668,정릉2동신우경로당,37.60827558,127.00464170000001,정릉동
2669,금강경로당,37.60830668,126.97567509999999,평창동
2670,래미안석관,37.60836597,127.0545185,석관동
2671,길음2동 경로당,37.60847996,127.02425890000002,길음동
2672,송매골경로당,37.60854102,127.0178268,길음동
2673,송매골경로당,37.60854102,127.0178268,길음동
2674,인영경로당,37.60866981,127.0218804,길음동
2675,삼성타운아파트경로당,37.60903135,126.92177099999999,대조동
2676,화랑마을경로당,37.60904722,127.08035840000001,묵동
2677,동성아파트경로당,37.60911615,127.0976794,신내동
2678,신내10단지아파트경로당,37.60926813,127.09460190000001,신내동
2679,정릉2동경로당,37.609483600000004,127.01245209999999,정릉동
2680,래미안길음2차(아)경로당,37.60968553,127.0207102,길음동
2681,길음동부임대(아)송산경로당,37.60977129,127.0257747,길음동
2682,길음동부임대아파트송산경로당,37.60977129,127.0257747,길음동
2683,석관동제2경로당,37.60980266,127.0576162,석관동
2684,양원경로당,37.60988205,127.1077557,망우동
2685,석관1동 삼성아파트경로당,37.61025005,127.06563600000001,석관동
2686,길음동부센트레빌아파트경로당,37.61027099,127.0244622,길음동
2687,녹번2차현대아파트경로당,37.61032646,126.9390769,녹번동
2688,래미안월곡(아)경로당,37.610440399999995,127.0368732,하월곡동
2689,현대아이파크경로당,37.61050984,127.07365959999998,묵동
2690,꿈의숲 푸르지오,37.61077029,127.03899320000001,하월곡동
2691,석관동제1경로당,37.61080233,127.06320929999998,석관동
2692,석관1동경로당,37.61080233,127.06320929999998,석관동
2693,삼성아파트경로당,37.61092851,126.9786732,평창동
2694,정릉4동경로당,37.61099599,127.0107048,정릉동
2695,중앙하이츠아파트경로당,37.61109251,127.0666898,석관동
2696,북한산래미안아파트2단지경로당,37.61111795,126.937317,불광동
2697,정릉3동경로당,37.61124024,127.00731409999999,정릉동
2698,북한산래미안아파트1단지경로당,37.61154596,126.9385807,불광동
2699,장위1동경로당,37.611664399999995,127.0434522,장위동
2700,장위2동경로당,37.61169771,127.0511588,장위동
2701,e-편한세상아파트 경로당,37.61175703,126.91037620000002,구산동
2702,구산경로당,37.61175703,126.91037620000002,구산동
2703,길음뉴타운2단지푸르지오경로당,37.61182636,127.0161663,길음동
2704,신내9단지아파트 경로당,37.61198559,127.09472659999999,신내동
2705,신내9단지봉화경로당,37.61198559,127.09472659999999,신내동
2706,브라운스톤아파트경로당,37.61199277,126.9084311,구산동
2707,월곡3에스에이치아파트경로당,37.61203372,127.03796650000001,하월곡동
2708,길음뉴타운대림아파트경로당,37.61206738,127.0196489,길음동
2709,묵2동 한양경로당,37.61214756,127.07538829999999,묵동
2710,갈현베르빌아파트경로당,37.61222917,126.9168085,갈현동
2711,묵2동극동늘푸른아파트경로당,37.61238077,127.079182,묵동
2712,방천경로당,37.61239268,127.0331587,미아동
2713,묵동신안3차아파트경로당,37.61247469,127.08177920000001,묵동
2714,대추말경로당,37.61263304,126.92564440000001,대조동
2715,석관1동 두산아파트경로당,37.61265565,127.06870570000001,석관동
2716,송천센트레빌경로당,37.61275239,127.02581440000002,미아동
2717,신안1차아파트경로당,37.61285518,127.08099250000001,묵동
2718,문바위경로당,37.61296911,127.0079368,정릉동
2719,문바위경로당,37.61296911,127.0079368,정릉동
2720,숭인경로당,37.61306883,127.0235864,미아동
2721,길음제2동돌산경로당,37.613211,127.0154518,길음동
2722,길음제2동돌산경로당,37.613211,127.0154518,길음동
2723,묵1동구립경로당,37.61330112,127.0817142,묵동
2724,동구햇살아파트경로당,37.61330926,127.07444299999999,묵동
2725,두산화성8단지아파트 경로당,37.61363236,127.0951375,신내동
2726,미아동부센트레빌아파트경로당,37.61367674,127.02570829999999,미아동
2727,남해그린힐아파트경로당,37.613821,126.93366680000001,불광동
2728,래미안트리베리1차경로당,37.61394234,127.0207263,미아동
2729,진로아파트경로당,37.61409243,127.0932926,신내동
2730,신안2차아파트경로당,37.61411213,127.0800979,묵동
2731,신안2차아파트경로당,37.61411213,127.0800979,묵동
2732,믿음의집경로당,37.61418996,126.92082509999999,대조동
2733,한국아파트경로당,37.61433789,127.0734919,묵동
2734,송석원경로당,37.61467307,127.0090938,정릉동
2735,정릉4동 할머니,37.61467307,127.0090938,정릉동
2736,갈현2동경로당,37.614719,126.91584750000001,갈현동
2737,대호프라자아파트경로당,37.61475514,126.93286090000002,불광동
2738,대호아파트경로당,37.61490893,126.9334815,불광동
2739,미성아파트경로당,37.61492896,126.9283095,불광동
2740,장위3동 제2경로당,37.61493892,127.0603293,장위동
2741,한일유앤아이아파트 경로당,37.61498544,127.03655479999999,미아동
2742,정릉 e-편한세상아파트 경로당,37.61499544,127.0102412,정릉동
2743,경남아너스빌 경로당,37.61513329,127.0356754,미아동
2744,삼각산아이원아파트경로당,37.61522631,127.0181271,미아동
2745,신내6단지아파트경로당,37.61526198,127.0910143,신내동
2746,세방아파트 경로당,37.6154122,127.08355890000001,묵동
2747,대조경로당,37.6154266,126.91994009999998,대조동
2748,산1경로당,37.61553211,127.0031749,정릉동
2749,벽오산경로당,37.61559277,127.0380827,미아동
2750,송암경로당,37.61572352,126.9308265,불광동
2751,미아4동경로당,37.61574766,127.0338855,미아동
2752,미아5동경로당,37.61583112,127.0224741,미아동
2753,월계우남아파트경로당,37.61584876,127.0674522,월계동
2754,정릉풍림아이원아파트제3경로당,37.615996200000005,127.00726740000002,정릉동
2755,미아6동경로당,37.616017799999995,127.0224929,미아동
2756,신내대림두산아파트 경로당,37.61605158,127.08820130000001,묵동
2757,신현경로당,37.61636021,127.10808590000002,신내동
2758,신내4단지아파트 경로당,37.61641307,127.0848741,묵동
2759,월계풍림아이원아파트경로당,37.61661256,127.0667597,월계동
2760,신도아파트경로당,37.6168561,127.07737279999999,묵동
2761,월계1동경로당,37.61693073,127.0649307,월계동
2762,장위1동 동방경로당,37.61694702,127.0436006,장위동
2763,장위3동경로당,37.61699731,127.0559603,장위동
2764,신동방경로당,37.61705684,127.0495655,장위동
2765,장곡향나무경로당,37.61705684,127.0495655,장위동
2766,성우아파트,37.61720438,127.0221044,미아동
2767,건양노블레스아파트경로당,37.61720532,127.06644440000001,월계동
2768,삼각산 암산 경로당,37.61724364,127.0186142,미아동
2769,래미안트리베라2차경로당,37.61731164,127.02040149999999,미아동
2770,동신아파트경로당,37.61755248,127.06126609999998,월계동
2771,먹골경로당,37.61756022,127.083592,묵동
2772,선곡경로당,37.61759238,127.0584472,월계동
2773,불광롯데캐슬아파트경로당,37.61765233,126.9370595,불광동
2774,북한산 현대홈타운아파트 경로당,37.61765233,126.9370595,불광동
2775,북한산힐스테이트 7차아파트 경로회관,37.61765233,126.9370595,불광동
2776,그랑빌아파트경로당,37.6178029,127.068568,월계동
2777,새우개경로당,37.61783364,127.10227759999998,신내동
2778,우남아파트 경로당,37.61794618,126.90676470000001,갈현동
2779,갈현한솔아파트경로당,37.61803316,126.90993600000002,갈현동
2780,미아5동경로당,37.61804205,127.02431609999998,미아동
2781,공릉1동삼익아파트경로당,37.61809969,127.07232520000001,공릉동
2782,청수경로당,37.61831681,127.00246159999999,정릉동
2783,북한산힐스테이트3차경로당,37.61848007,126.9349044,불광동
2784,정릉풍림아이원(아)경로당,37.61848761,127.00729790000001,정릉동
2785,정릉풍림아이원(아)경로당,37.61848761,127.00729790000001,정릉동
2786,삼창아파트경로당,37.61850491,127.0602218,월계동
2787,월계현대아파트 경로당,37.61855197,127.06258190000001,월계동
2788,정릉3동 성원아파트,37.61858083,126.9954828,정릉동
2789,서경경로당,37.61858083,126.9954828,정릉동
2790,브라운스톤태능아파트경로당,37.61874142,127.0824273,묵동
2791,미아8동경로당,37.61882942,127.0234345,미아동
2792,장수경로당,37.61887724,127.04473329999999,장위동
2793,갈현미미아파트,37.61899252,126.9135387,갈현동
2794,sk북한산시티제2경로당,37.61943365,127.0142068,미아동
2795,솔샘경로당,37.61957345,127.0091406,미아동
2796,메트로타워아파트경로당,37.61963453,126.92147820000001,불광동
2797,공릉1동 대동아파트,37.61985984,127.07251740000001,공릉동
2798,라이프씨티아파트경로당,37.61986528,126.9143672,갈현동
2799,2단지각심경로당,37.61991919,127.06298770000001,월계동
2800,초안1단지경로당,37.61991919,127.06298770000001,월계동
2801,청백4단지경로당,37.61991919,127.06298770000001,월계동
2802,청백3단지경로당,37.61991919,127.06298770000001,월계동
2803,청백1단지경로당,37.61991919,127.06298770000001,월계동
2804,삼익아파트경로당,37.62027625,126.93182809999999,불광동
2805,정릉4동중앙하이츠(아)경로당,37.62039179,127.0019675,정릉동
2806,꿈의숲루첸 경로당,37.62054688,127.04700190000001,장위동
2807,세양청마루아파트경로당,37.62072246,127.0606636,월계동
2808,미양경로당,37.62079861,127.0200498,미아동
2809,공릉두산아파트경로당,37.62093519,127.07987820000001,공릉동
2810,공릉1동 현대아파트 경로당,37.62103048,127.07722350000002,공릉동
2811,미아벽산아파트경로당,37.62114967,127.0108271,미아동
2812,공릉대주파크빌경로당,37.62115553,127.072255,공릉동
2813,월계한일2차아파트경로당,37.62122245,127.06200449999999,월계동
2814,미성아파트경로당,37.62127998,127.06765549999999,월계동
2815,청솔아파트경로당,37.62144912,127.08514850000002,공릉동
2816,삼일경로당,37.62150262,127.01674609999999,미아동
2817,건양경로당,37.62153253,127.0207348,미아동
2818,송중경로당,37.62167722,127.0313813,미아동
2819,공릉2동경로당,37.62168454,127.07894579999999,공릉동
2820,북한산수자인아파트경로당,37.62168929,126.9321702,불광동
2821,월계한일1차아파트경로당,37.62197068,127.06156100000001,월계동
2822,공릉1동경로당,37.62205528,127.07280359999999,공릉동
2823,효경골경로당,37.62207573,126.9113838,갈현동
2824,공노회경로당,37.62209077,127.0812375,공릉동
2825,불광2동경로당,37.62209225,126.93130420000001,불광동
2826,실개울경로당,37.62216509,127.0156332,미아동
2827,갈현현대아파트경로당,37.62221856,126.91422639999999,갈현동
2828,실개울경로당,37.62239891,127.017473,미아동
2829,벼루마을경로당,37.62257231,127.05251650000001,월계동
2830,코오롱하늘채아파트 경로당,37.62313918,126.9114117,갈현동
2831,서광아파트경로당,37.62314116,127.0649118,월계동
2832,팔팔경로당,37.62318511,127.0132795,미아동
2833,참누리아파트경로당,37.62319487,127.0494545,장위동
2834,성북역신도브래뉴아파트경로당,37.62320292,127.0589975,월계동
2835,큰마을 효심 경로당,37.62324457,127.0213114,미아동
2836,남성경로당,37.62327563,127.01823859999999,미아동
2837,공릉1동 대아아파트경로당,37.62333597,127.0714287,공릉동
2838,화랑타운아파트경로당,37.62361305,127.0885324,공릉동
2839,태강아파트경로당,37.62364894,127.0835577,공릉동
2840,미아2동경로당,37.62378088,127.013006,미아동
2841,공릉효성아파트경로당,37.62387083,127.08113490000001,공릉동
2842,동문아파트경로당,37.62397832,127.0381746,번동
2843,대아아파트,37.62398975,127.07902,공릉동
2844,공덕경로당,37.62434853,127.0754264,공릉동
2845,우성아파트경로당,37.62455354,127.0848003,공릉동
2846,삼미아파트경로당,37.62459057,127.06541570000002,월계동
2847,공릉아파트경로당,37.62460609,127.08760659999999,공릉동
2848,요한경로당,37.62470402,127.02306090000002,미아동
2849,오현경로당,37.62470957,127.047114,번동
2850,청암경로당,37.62476703,127.01702900000001,미아동
2851,공릉3단지경로당,37.62484311,127.0738213,공릉동
2852,공릉2단지경로당,37.62484311,127.0738213,공릉동
2853,공릉1단지경로당,37.62484311,127.0738213,공릉동
2854,효성아파트경로당,37.62484311,127.0738213,공릉동
2855,공릉4단지경로당,37.62484311,127.0738213,공릉동
2856,갈현어버이회관경로당,37.62488521,126.9186807,갈현동
2857,신성미소지움아파트경로당,37.62496372,127.08101129999999,공릉동
2858,공릉경로당,37.62520471,127.0791908,공릉동
2859,북한산대창센시티아파트경로당,37.62522492,126.9293686,불광동
2860,연촌경로당,37.62524243,127.0591019,월계동
2861,새장골경로당,37.62541656,126.92774409999998,불광동
2862,오동경로당,37.62560114,127.03324930000001,번동
2863,신도2차 브래뉴아파트,37.62567878,127.0719189,공릉동
2864,공릉비선아파트경로당,37.62577368,127.0873567,공릉동
2865,신원아파트경로당,37.62581772,127.04330530000001,번동
2866,신일해피트리,37.62593765,127.0312993,미아동
2867,삼익2차아파트경로당,37.62595742,127.08061359999999,공릉동
2868,래미안1차아파트경로당,37.62597669,127.0194051,미아동
2869,번동솔그린아파트경로당,37.62612689,127.0393055,번동
2870,박석어버이경로당,37.62635935,126.9212548,불광동
2871,현대아파트경로당,37.62637532,127.0830486,공릉동
2872,해모로아파트경로당,37.62638218,127.03751840000001,번동
2873,롯데캐슬루나아파트 경로당,37.62654721,127.04979209999999,월계동
2874,번2단지경로당,37.62656801,127.04534029999999,번동
2875,우방아파트경로당,37.62664992,127.08731409999999,공릉동
2876,대동2차아파트경로당,37.62665245,127.0701564,공릉동
2877,한양아파트경로당,37.62671431,127.0412404,번동
2878,한양아파트경로당,37.62671431,127.0412404,번동
2879,수유경로당,37.62671735,127.01242250000001,수유동
2880,골말경로당,37.62691537,127.0413482,번동
2881,한빛경로당,37.62691914,127.02377620000001,미아동
2882,삼익아파트경로당,37.62693353,127.0819439,공릉동
2883,미동경로당,37.62701514,127.01960509999999,미아동
2884,율곡경로당,37.62703066,127.0311893,미아동
2885,교육촌경로당,37.62712099,127.0354793,번동
2886,교육촌경로당,37.62712099,127.0354793,번동
2887,한솔솔파크아파트경로당,37.62736131,127.0388429,번동
2888,한솔솔파크아파트경로당,37.62736131,127.0388429,번동
2889,기산그린아파트경로당,37.62747342,127.0436571,번동
2890,미아3동경로당,37.62747891,127.02869309999998,미아동
2891,삼흥경로당,37.62754286,127.01300479999999,수유동
2892,공릉동신도1차아파트경로당,37.62754435,127.06998600000001,공릉동
2893,은평뉴타운 폭포동4단지 제4경로당,37.62765154,126.93649509999999,진관동
2894,효성화운트빌아파트경로당,37.62773762,127.0869082,공릉동
2895,신원아파트경로당,37.62775907,127.07509259999999,공릉동
2896,공릉3동경로당,37.62781671,127.07555179999999,공릉동
2897,동신아파트경로당,37.62799561,127.0768636,공릉동
2898,동부아파트경로당,37.62807708,127.07861729999999,공릉동
2899,은혜경로당,37.62810337,127.0171831,미아동
2900,은평뉴타운 제각말5단지 제1경로당,37.62843036,126.932128,진관동
2901,공릉우성아파트경로당,37.62856459,127.07272830000001,공릉동
2902,경남아파트경로당,37.62889529,127.01868459999999,미아동
2903,갈현동 건영아파트경로당,37.62895202,126.91340009999999,갈현동
2904,월계역신도브래뉴아파트경로당,37.62903651,127.05867549999999,월계동
2905,번동주공3단지아파트경로당,37.62904115,127.0418793,번동
2906,건영장미아파트경로당,37.6291371,127.07541499999999,공릉동
2907,공릉풍림아파트경로당,37.62916373,127.06681770000002,공릉동
2908,월계종합종합복지관경로당,37.629203600000004,127.05598490000001,월계동
2909,성원아파트경로당,37.62941575,127.0625138,월계동
2910,월계 유원아파트 경로당,37.62967215,127.04520120000001,월계동
2911,사슴1단지경로당,37.63004767,127.0605095,월계동
2912,초안산쌍용스윗담홈아파트 경로당,37.63058244,127.0444108,월계동
2913,금호타운아파트경로당,37.63060594,127.035416,번동
2914,번4단지A경로당,37.63085123,127.0392539,번동
2915,초안아파트경로당,37.6313218,127.0429206,월계동
2916,화계경로당,37.63142353,127.0157062,수유동
2917,오동공원현대홈타운경로당,37.63150608,127.0355288,번동
2918,월계흥화브라운빌아파트경로당,37.63161054,127.04396709999999,월계동
2919,사슴3단지경로당,37.6317296,127.0596863,월계동
2920,운산경로당,37.63188971,127.0250152,미아동
2921,박석고개 1단지 제1경로당,37.63189352,126.92010970000001,진관동
2922,마고정 11단지 경로당,37.63204934,126.9259739,진관동
2923,하계7단지경로당,37.63248034,127.0712996,하계동
2924,수유1동경로당,37.63251763,127.02266909999999,수유동
2925,사슴2단지경로당,37.63266532,127.0608256,월계동
2926,학여울청구아파트B단지경로당,37.63269262,127.0645475,하계동
2927,한승미메이드아파트경로당,37.63293992,127.0428238,창동
2928,번5단지A경로당,37.63308683,127.03621640000001,번동
2929,수유장수경로당,37.63315887,127.0206486,수유동
2930,대우아파트경로당,37.63318897,127.0513537,월계동
2931,하계5단지경로당,37.63328484,127.0655213,하계동
2932,현우경로당,37.63328484,127.0655213,하계동
2933,은평뉴타운 3단지 제2경로당,37.63336095,126.92765120000001,진관동
2934,은평뉴타운 마고정 2단지아파트 경로당,37.63342423,126.92397439999999,진관동
2935,미아요진아파트경로당,37.63345374,127.0270155,미아동
2936,번2동경로당,37.63347252,127.0319307,번동
2937,기자촌경로당,37.63357169,126.93557220000001,진관동
2938,하계6단지경로당,37.63370212,127.06786540000002,하계동
2939,장수촌경로당,37.63395254,127.0292265,번동
2940,수유오일경로당,37.6343096,127.01397050000001,수유동
2941,은평뉴타운 우물골2단지 제2경로당,37.63456372,126.92756809999999,진관동
2942,미성아파트경로당,37.63468268,127.0695413,하계동
2943,은평뉴타운 제각말5단지 제4경로당,37.63476343,126.91672040000002,진관동
2944,창3동경로당,37.63481128,127.0402246,창동
2945,수유5동경로당,37.63490024,127.01708459999999,수유동
2946,북한산여기소경로당,37.63496688,126.9210659,진관동
2947,기자촌11단지경로당,37.63496688,126.9210659,진관동
2948,샘골경로당,37.63505442,127.03245220000001,번동
2949,동부경로당,37.63510607,127.0375331,번동
2950,은평뉴타운 우물골6단지아파트 경로당,37.63517481,126.9237808,진관동
2951,두산위브경로당,37.63567029,127.0309118,번동
2952,무너미경로당,37.63578654,127.00996699999999,수유동
2953,은평뉴타운 우물골8단지아파트 경로당,37.63629839,126.9315054,진관동
2954,상산경로당,37.63645673,127.0213005,수유동
2955,하계경로당,37.63680389,127.07662509999999,하계동
2956,하계우방아파트노인회경로당,37.63745918,127.0773162,하계동
2957,번동쌍용아파트경로당,37.63782347,127.0322544,번동
2958,금용아파트경로당,37.63784798,127.0356689,창동
2959,한청경로당,37.63786616,127.0687068,하계동
2960,번1동부경로당,37.638383700000006,127.0280382,번동
2961,주공4단지경로당,37.63853481,127.05863870000002,상계동
2962,수3경로당,37.638630299999996,127.0184238,수유동
2963,상아아파트경로당,37.63878556,127.0624879,중계동
2964,롯데아파트경로당,37.63878556,127.0624879,중계동
2965,경남아파트경로당,37.63878556,127.0624879,중계동
2966,한신아파트경로당,37.63900733,127.04104640000001,창동
2967,샛강경로당,37.63905534,127.03239920000001,번동
2968,삼익선경아파트경로당,37.63906501,127.0770288,하계동
2969,초헌약수경로당,37.63931431,127.0415163,창동
2970,하계1차청구아파트경로당,37.63938885,127.07155530000001,하계동
2971,팔각정경로당,37.63969575,127.0657759,중계동
2972,한동경로당,37.63980909,127.07555729999999,하계동
2973,한신코아빌라 경로당,37.63999279,127.06956869999999,하계동
2974,수산트리플아파트경로당,37.64043687,127.03414879999998,창동
2975,신창아파트경로당,37.640741,127.041844,창동
2976,중계서부경로당,37.64080662,127.0620277,중계동
2977,천지경로당,37.64100972,127.02682879999999,수유동
2978,초안경로당,37.64126306,127.03573159999999,창동
2979,삼성아파트경로당,37.64143895,127.03188300000001,번동
2980,상계마들아파트경로당,37.64168377,127.05694799999999,상계동
2981,극동아파트경로당,37.64187169,127.01208059999999,수유동
2982,가오경로당,37.64195849,127.0134254,수유동
2983,은평뉴타운 상림마을 12단지아파트 경로당,37.64198459,126.92260619999999,진관동
2984,중계동부경로당,37.64202635,127.06410840000001,중계동
2985,은평뉴타운상림마을 13단지경로당,37.6420381,126.92933729999999,진관동
2986,은모루경로당,37.64224113,127.0270364,수유동
2987,대우아파트경로당,37.64237062,127.03753130000001,창동
2988,수유벽산경로당,37.64237983,127.0189888,수유동
2989,은평뉴타운 상림마을 14단지아파트 경로당,37.64240322,126.93107590000001,진관동
2990,삼성장수아파트경로당,37.64246218,127.02209450000001,수유동
2991,중계2단지아파트경로당,37.6427209,127.0665675,중계동
2992,잿말경로당,37.64274472,126.9172418,진관동
2993,중계9단지경로당,37.64279789,127.0743504,하계동
2994,미도아파트경로당,37.64290311,127.0557328,상계동
2995,태영데시앙아파트경로당,37.64292642,127.03338980000001,창동
2996,주공1단지경로당,37.6432124,127.05577439999999,상계동
2997,삼산경로당,37.64327611,127.0083191,수유동
2998,중계4단지(목화)아파트 경로당,37.64345414,127.06965659999999,중계동
2999,중계4단지아파트경로당,37.64345414,127.06965659999999,중계동
3000,장수경로당,37.6440161,127.03749609999998,창동
3001,은평뉴타운상림마을11단지아파트경로당,37.64419118,126.92696709999998,진관동
3002,은평뉴타운상림마을 1단지아파트 경로당,37.64419743,126.9227716,진관동
3003,녹천(17단지아파트)경로당,37.64420648,127.0533827,창동
3004,주공4단지아파트경로당,37.64428022,127.04782900000001,창동
3005,하계2차현대아파트경로당,37.64460758,127.0720588,하계동
3006,인수경로당,37.64460864,127.0117757,수유동
3007,은평뉴타운 구파발9단지 제2경로당,37.64470829,126.92087690000001,진관동
3008,은평뉴타운상림마을제10단지경로당,37.64483369,126.9277305,진관동
3009,백련조기경로당,37.64484851,127.0050408,수유동
3010,구파발10단지 제2경로당,37.6449555,126.9237156,진관동
3011,은평뉴타운 상림마을 제2단지아파트 경로당,37.6451954,126.92492630000001,진관동
3012,대한민국 6.25참전 유공자회 서울시강북구지회 경로당,37.64553732,127.0240108,수유동
3013,수유2동경로당,37.64572594,127.0204118,수유동
3014,한신아파트경로당,37.64572946,127.0349646,창동
3015,배삿골현대아파트경로당,37.64574417,127.0822625,중계동
3016,한양아파트경로당,37.64592395,127.0305375,쌍문동
3017,한양1차아파트경로당,37.64592395,127.0305375,쌍문동
3018,은평뉴타운 상림마을 9단지아파트 경로당,37.64595367,126.9287118,진관동
3019,은평뉴타운상림마을3단지아파트경로당,37.64606361,126.9262541,진관동
3020,대우그린아파트,37.64639033,127.04956240000001,창동
3021,노송(18단지아파트)경로당,37.64646111,127.0517425,창동
3022,평화사회복지관경로당,37.64650868,127.0690101,중계동
3023,학도경로당,37.6468125,127.0839983,중계동
3024,은평뉴타운 상림마을 6단지 제1경로당,37.64681741,126.930006,진관동
3025,롯데우성아파트경로당,37.64682911,127.0728288,중계동
3026,삼성래미안아파트경로당,37.646837100000006,127.02798119999999,쌍문동
3027,은평뉴타운상림마을4단지아파트경로당,37.6470179,126.9276567,진관동
3028,금호타운아파트경로당,37.64702668,127.081277,중계동
3029,대림벽산아파트경로당,37.647276,127.0779149,중계동
3030,한화꿈에그린아파트경로당,37.64733088,127.0833004,중계동
3031,물푸레골경로당,37.6475011,126.90777050000001,진관동
3032,서울가든아파트,37.64782904,127.044541,창동
3033,은평뉴타운 상림마을 5단지아파트 경로당,37.64796042,126.9288472,진관동
3034,강우경로당,37.64803974,127.03316709999999,쌍문동
3035,중계주공10단지경로당,37.64809454,127.0732805,중계동
3036,물댐길경로당,37.64816736,127.0174562,수유동
3037,은행 경로당,37.64825389,127.0836297,중계동
3038,창일경로당,37.64834588,127.03773970000002,창동
3039,염광아파트경로당,37.64854026,127.02630330000001,쌍문동
3040,건영3차아파트경로당,37.64858827,127.07429509999999,중계동
3041,주공6단지경로당,37.64865289,127.0783074,중계동
3042,현대1차아파트경로당,37.64869178,127.08499020000001,중계동
3043,삼각산경로당,37.64877202,127.0124236,수유동
3044,쌍삼경로당,37.64879172,127.0274986,쌍문동
3045,진로유통대림아파트경로당,37.64886173,127.08189650000001,중계동
3046,계성경로당,37.64889555,127.02576450000001,쌍문동
3047,삼성아파트경로당,37.648953000000006,127.08331310000001,중계동
3048,은평뉴타운 상림마을 7단지아파트 경로당,37.64896482,126.9318659,진관동
3049,삼성아파트경로당,37.64908326,127.0485402,창동
3050,은평뉴타운 상림마을 6단지아파트 경로당,37.64922429999999,126.93033059999999,진관동
3051,상동(19단지아파트)경로당,37.64926142,127.0508055,창동
3052,신안동진아파트경로당,37.64975315,127.0784679,중계동
3053,주공2단지경로당,37.64975402,127.0585178,상계동
3054,3차청구아파트경로당,37.64982755,127.0743316,중계동
3055,쌍문1동 경로당,37.64995977,127.02278059999999,쌍문동
3056,쌍문1동경로당,37.64995977,127.02278059999999,쌍문동
3057,주공3단지아파트경로당,37.65006316,127.0442011,창동
3058,중계성원1차아파트경로당,37.65016129,127.07003870000001,중계동
3059,천보경로당,37.65026983,127.08222679999999,중계동
3060,쌍문3동경로당,37.65057628,127.03220049999999,쌍문동
3061,쌍문3동경로당,37.65057628,127.03220049999999,쌍문동
3062,주공19경로당,37.65073356,127.05258570000001,창동
