,분류,시설명,x좌표,y좌표,법정동,행정동,H/B,행정동,행정동_경도,행정동_위도
1244,근린공원,마곡나루,126.813091,37.566183,방화동,공항동,H,방화1동,126.81749616956925,37.56866545658671
1245,근린공원,마곡하늬,126.812659,37.556699,공항동,공항동,H,공항동,126.79483817099285,37.55591341272746
1246,어린이공원,이수,126.874399,37.548414,염창동,염창동,H,염창동,126.87098534896086,37.553736243141515
1247,어린이공원,백합,126.869438,37.551163,염창동,염창동,H,염창동,126.87098534896086,37.553736243141515
1248,어린이공원,아리수,126.87528600000002,37.551786,염창동,염창동,H,염창동,126.87098534896086,37.553736243141515
1249,어린이공원,등서,126.854759,37.559235,등촌동,등촌제1동,H,등촌1동,126.85892191146148,37.55584159071674
1250,어린이공원,백석,126.863328,37.55261,등촌동,등촌제1동,H,등촌1동,126.85892191146148,37.55584159071674
1251,어린이공원,등마루,126.857379,37.556275,등촌동,등촌제1동,H,등촌1동,126.85892191146148,37.55584159071674
1252,어린이공원,도림,126.862861,37.555871,등촌동,등촌제1동,H,등촌1동,126.85892191146148,37.55584159071674
1253,어린이공원,능안,126.859908,37.546638,등촌동,등촌제1동,H,등촌2동,126.8624952498777,37.542666008695875
1254,어린이공원,한마음,126.843248,37.560723,등촌동,등촌제1동,H,등촌3동,126.84792880294093,37.55888772806288
1255,어린이공원,새나라,126.852004,37.561861,등촌동,등촌제1동,H,등촌3동,126.84792880294093,37.55888772806288
1256,어린이공원,백합,126.844996,37.559303,등촌동,등촌제1동,H,등촌3동,126.84792880294093,37.55888772806288
1257,어린이공원,채송화,126.845988,37.562782,등촌동,등촌제1동,H,등촌3동,126.84792880294093,37.55888772806288
1258,어린이공원,푸르매,126.847497,37.559106,등촌동,등촌제1동,H,등촌3동,126.84792880294093,37.55888772806288
1259,근린공원,신천어린이교통,127.101762,37.516022,신천동,잠실4동,H,잠실6동,127.1006605179514,37.51812745749349
1260,근린공원,우장,126.843808,37.55282,화곡동,화곡제1동,H,우장산동,126.84179449483894,37.54819744680285
1261,근린공원,궁산,126.841332,37.574254,가양동,염창동,H,가양1동,126.83492534942096,37.57188423770563
1262,근린공원,염창,126.869821,37.557007,염창동,염창동,H,염창동,126.87098534896086,37.553736243141515
1263,근린공원,꿩고개,126.808105,37.577983,방화동,공항동,H,방화3동,126.81355003364565,37.578743210924834
1264,근린공원,봉제산,126.849751,37.539906,화곡동,화곡제1동,H,화곡본동,126.84766927540089,37.5440461638882
1265,근린공원,등마루,126.856221,37.552858,화곡동,화곡제1동,H,화곡6동,126.85008435745465,37.55179062945621
1266,근린공원,공암나루,126.849087,37.570635,가양동,염창동,H,가양1동,126.83492534942096,37.57188423770563
1267,어린이공원,모슬,127.14546599999998,37.492376,거여동,거여1동,H,거여2동,127.14690877843705,37.493521210696755
1268,어린이공원,몽촌,127.114841,37.512891,방이동,방이1동,H,방이2동,127.11444178436398,37.51457576815779
1269,어린이공원,무궁화,127.127074,37.493062,가락동,가락본동,H,가락2동,127.12664005653761,37.498698431647895
1270,어린이공원,문현,127.128143,37.481238,장지동,문정2동,H,장지동,127.13112378845288,37.48371159802707
1271,어린이공원,반딧불,127.124078,37.487938,문정동,문정1동,H,문정1동,127.12418320161476,37.490145082846496
1272,어린이공원,방잇골,127.110304,37.513395,방이동,방이1동,H,방이2동,127.11444178436398,37.51457576815779
1273,어린이공원,방죽,127.122796,37.500653,가락동,가락본동,H,가락본동,127.12177224220831,37.49558967282977
1274,근린공원,효창공원,126.95925459999998,37.54427794,효창동,효창동,H,효창동,126.96189891954826,37.54237952039099
1275,어린이공원,새나라어린이공원,126.9763501,37.54831908,후암동,후암동,H,후암동,126.9781504637355,37.54867982773518
1276,어린이공원,늘푸른어린이공원,126.9565534,37.53490298,원효로3가,원효로제2동,H,원효로2동,126.95153018891676,37.5343604221154
1277,어린이공원,청파어린이공원,126.9683175,37.55354582,서계동,청파동,H,청파동,126.969863704612,37.54543080354661
1278,어린이공원,동자어린이공원,126.97394479999998,37.55008973,동자동,남영동,H,남영동,126.97336800305129,37.54284397575442
1279,어린이공원,이태원어린이공원,126.9890406,37.53840706,이태원동,이태원제1동,H,이태원2동,126.99018285504647,37.54190953121075
1280,어린이공원,새꿈어린이공원,126.9744764,37.55256321,동자동,남영동,H,남영동,126.97336800305129,37.54284397575442
1281,어린이공원,돌모루어린이공원,126.9685903,37.54277172,청파동3가,청파동,H,청파동,126.969863704612,37.54543080354661
1282,역사공원,신계공원,126.9662835,37.53507915,신계동,원효로제1동,H,원효로1동,126.96769012118696,37.537133822888684
1283,어린이공원,소월길어린이공원,126.9892426,37.54356278,이태원동,이태원제1동,H,이태원2동,126.99018285504647,37.54190953121075
1284,소공원,꿈나무공원,126.9717206,37.52079543,이촌동,이촌제1동,H,이촌1동,126.97331680470317,37.521396531912345
1285,어린이공원,새싹어린이공원,126.9545216,37.52696094,이촌동,이촌제1동,H,이촌2동,126.95467589819056,37.526259866569
1286,어린이공원,삼각지어린이공원,126.97539240000002,37.53440608,용산동3가,한강로동,H,한강로동,126.96910588830355,37.52814221077219
1287,근린공원,응봉공원,127.00530390000002,37.54498748,한남동,한남동,H,한남동,127.00055213243787,37.53462985578658
1288,근린공원,동빙고공원,126.9839844,37.51739634,용산동6가,서빙고동,H,서빙고동,126.99463808843306,37.52046238128448
1289,어린이공원,두텁바위어린이공원,126.9729442,37.55205433,동자동,남영동,H,남영동,126.97336800305129,37.54284397575442
1290,어린이공원,효창어린이공원,126.9585527,37.54279186,효창동,효창동,H,효창동,126.96189891954826,37.54237952039099
1291,소공원,이촌공원,126.9797915,37.51876588,이촌동,이촌제1동,H,이촌1동,126.97331680470317,37.521396531912345
1292,소공원,새푸리공원,126.967852,37.5215997,이촌동,이촌제1동,H,이촌1동,126.97331680470317,37.521396531912345
1293,어린이공원,도원어린이공원,126.9547839,37.53715411,도원동,용문동,H,용문동,126.95988277389486,37.537686444944676
1294,소공원,강변공원,126.9750392,37.52133783,이촌동,이촌제1동,H,이촌1동,126.97331680470317,37.521396531912345
1295,어린이공원,솔밭어린이공원,126.9736678,37.53722942,한강로1가,한강로동,H,한강로동,126.96910588830355,37.52814221077219
1296,어린이공원,신창동어린이공원,126.95408909999998,37.53667041,신창동,원효로제2동,H,원효로2동,126.95153018891676,37.5343604221154
1297,근린공원,서빙고공원,126.9711908,37.52478246,용산동5가,한강로동,H,한강로동,126.96910588830355,37.52814221077219
1298,근린공원,기와터공원,126.96966129999998,37.52576931,한강로3가,한강로동,H,한강로동,126.96910588830355,37.52814221077219
1299,어린이공원,문배어린이공원,126.969795,37.53662808,문배동,원효로제1동,H,원효로1동,126.96769012118696,37.537133822888684
1300,소공원,거여6(거마재정비),127.154635,37.497464,마천동,마천1동,H,마천1동,127.14997157111824,37.49607982374298
1301,소공원,문정동136 소공원,127.13326399999998,37.487951,문정동,문정1동,H,장지동,127.13112378845288,37.48371159802707
1302,소공원,잠실주공5단지 소공원,127.098124,37.513067,잠실동,잠실본동,H,잠실3동,127.09438326683343,37.5133248862588
1303,근린공원,송례(위례 근린공원8호),127.141005,37.477529,장지동,문정2동,H,위례동,127.14426154717584,37.481155444518166
1304,어린이공원,훙이,127.1247542,37.501139,가락동,가락본동,H,가락본동,127.12177224220831,37.49558967282977
1305,소공원,늘푸른,127.155809,37.498552,마천동,마천1동,H,마천2동,127.14854371836043,37.49684928474038
1306,소공원,평화,127.112151,37.516291,방이동,방이1동,H,방이2동,127.11444178436398,37.51457576815779
1307,수변공원,오금지구 수변공원,127.136866,37.507619,오금동,오금동,H,오금동,127.12809944967847,37.50300005998476
1308,기타,돌무데기놀이터,127.157195,37.492024,마천동,마천1동,H,마천1동,127.14997157111824,37.49607982374298
1309,기타,풍납타이어,127.121564,37.535938,풍납동,풍납1동,H,풍납1동,127.12208117820435,37.53808065629888
1310,근린공원,가락1(시영아파트),127.1025318,37.49761457,가락동,가락본동,H,가락1동,127.10729000914175,37.4997483408833
1311,근린공원,문이,127.113722,37.484857,문정동,문정1동,H,문정2동,127.11091238533636,37.4898951926552
1312,근린공원,위례 근린공원1호,127.144136,37.483179,거여동,거여1동,H,위례동,127.14426154717584,37.481155444518166
1313,근린공원,위례 근린공원3호,127.139533,37.490844,거여동,거여1동,H,위례동,127.14426154717584,37.481155444518166
1314,근린공원,잠실주공5단지 근린공원,127.095491,37.512706,잠실동,잠실본동,H,잠실3동,127.09438326683343,37.5133248862588
1315,근린공원,향유(거마재정비),127.147614,37.494489,거여동,거여1동,H,거여2동,127.14690877843705,37.493521210696755
1316,어린이공원,가락1(시영아파트),127.1025318,37.49761457,가락동,가락본동,H,가락1동,127.10729000914175,37.4997483408833
1317,어린이공원,문정동136 어린이공원,127.134752,37.487357,문정동,문정1동,H,장지동,127.13112378845288,37.48371159802707
1318,어린이공원,잠실진주,127.108557,37.518792,신천동,잠실4동,H,잠실4동,127.11223328041534,37.520239790233376
1319,어린이공원,장미아파트1호,127.099146,37.518333,신천동,잠실4동,H,잠실6동,127.1006605179514,37.51812745749349
1320,어린이공원,장미아파트2호,127.103546,37.520392,신천동,잠실4동,H,잠실6동,127.1006605179514,37.51812745749349
1321,소공원,거여2(거마재정비),127.156702,37.491039,마천동,마천1동,H,마천1동,127.14997157111824,37.49607982374298
1322,소공원,거여3(거마재정비),127.155509,37.494838,마천동,마천1동,H,마천1동,127.14997157111824,37.49607982374298
1323,소공원,거여4(거마재정비),127.156222,37.494411,마천동,마천1동,H,마천1동,127.14997157111824,37.49607982374298
1324,소공원,거여5(거마재정비),127.157751,37.491148,마천동,마천1동,H,마천1동,127.14997157111824,37.49607982374298
1325,어린이공원,한샘,127.124969,37.484765,문정동,문정1동,H,문정1동,127.12418320161476,37.490145082846496
1326,어린이공원,향나무,127.144382,37.489698,거여동,거여1동,H,거여2동,127.14690877843705,37.493521210696755
1327,어린이공원,새록어린이공원,126.926178,37.625092,불광동,불광제1동,H,불광2동,126.92730531943934,37.626501623936804
1328,어린이공원,응암어린이공원,126.919745,37.615323,대조동,대조동,H,대조동,126.9208251110824,37.61418996453204
1329,소공원,후창공원,126.964365,37.610258,평창동,평창동,H,평창동,126.9683578109311,37.606391696043204
1330,소공원,서린공원,126.980784,37.569989,서린동,종로1·2·3·4가동,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
1331,소공원,덕수공원,126.974735,37.569254,신문로1가,사직동,H,사직동,126.96884605608865,37.57618696588561
1332,역사공원,경희궁공원,126.970374,37.57050028,신문로2가,사직동,H,사직동,126.96884605608865,37.57618696588561
1333,역사공원,동묘공원,127.018284,37.573162,숭인동,숭인제1동,H,숭인2동,127.01996896627993,37.57487753969854
1334,문화공원,마로니에공원,127.002513,37.580336,동숭동,이화동,H,이화동,127.00433805247364,37.57699468402387
1335,근린공원,삼청공원,126.983451,37.587701,삼청동,삼청동,H,삼청동,126.98175830292165,37.58499778256992
1336,근린공원,와룡공원,126.990122,37.591168,명륜3가,혜화동,H,혜화동,127.0006204504988,37.586855235994356
1337,근린공원,숭인공원,127.018225,37.577473,숭인동,숭인제1동,H,숭인1동,127.01564523867643,37.577829849675894
1338,소공원,평창공원,126.977439,37.610096,평창동,평창동,H,평창동,126.9683578109311,37.606391696043204
1339,근린공원,흥인지문공원,127.008919,37.572637,종로6가,종로5·6가동,H,종로5.6가동,127.00507129056305,37.572031975843586
1340,근린공원,수송공원,126.981143,37.573998,수송동,종로1·2·3·4가동,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
1341,어린이공원,지봉골공원,127.014468,37.578947,창신동,창신제1동,H,창신3동,127.01503392981843,37.57788038478704
1342,근린공원,인왕산공원,126.96371299999998,37.583336,옥인동,청운효자동,H,청운효자동,126.97064969122994,37.58411617384134
1343,근린공원,북한산공원,126.980549,37.601976,평창동,평창동,H,평창동,126.9683578109311,37.606391696043204
1344,소공원,달바위공원,126.965838,37.570172,송월동,교남동,H,교남동,126.96457511795607,37.5684336003478
1345,소공원,솔빛공원,126.965774,37.569973,송월동,교남동,H,교남동,126.96457511795607,37.5684336003478
1346,소공원,소담공원,126.961564,37.572146,행촌동,교남동,H,교남동,126.96457511795607,37.5684336003478
1347,소공원,부암튼튼공원,126.964166,37.592305,부암동,부암동,H,부암동,126.96406101598255,37.59241429535955
1348,소공원,의주공원,126.960267,37.573679,무악동,무악동,H,무악동,126.95824567734824,37.5759854736915
1349,어린이공원,창신공원,127.012931,37.578276,창신동,창신제1동,H,창신3동,127.01503392981843,37.57788038478704
1350,어린이공원,무악공원,126.960547,37.577525,무악동,무악동,H,무악동,126.95824567734824,37.5759854736915
1351,근린공원,창덕공원,126.989712,37.578868,와룡동,종로1·2·3·4가동,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
1352,근린공원,청진공원,126.979819,37.571415,청진동,종로1·2·3·4가동,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
1353,어린이공원,낙산공원,127.010184,37.579546,창신동,창신제1동,H,창신2동,127.01087193533141,37.574482290328575
1354,어린이공원,참샘골공원,126.974498,37.614801,평창동,평창동,H,평창동,126.9683578109311,37.606391696043204
1355,어린이공원,감나무골공원,126.970377,37.612876,평창동,평창동,H,평창동,126.9683578109311,37.606391696043204
1356,어린이공원,옥인공원,126.962407,37.582545,옥인동,청운효자동,H,청운효자동,126.97064969122994,37.58411617384134
1357,어린이공원,명륜공원,126.998279,37.588055,명륜1가,혜화동,H,혜화동,127.0006204504988,37.586855235994356
1358,어린이공원,새마을공원,126.964642,37.606448,평창동,평창동,H,평창동,126.9683578109311,37.606391696043204
1359,어린이공원,인왕공원,126.956975,37.577468,무악동,무악동,H,무악동,126.95824567734824,37.5759854736915
1360,근린공원,원서공원,126.988566,37.578234,원서동,가회동,H,가회동,126.98477996418791,37.58007157843739
1361,근린공원,탑골공원,126.9880601,37.570612,종로2가,종로1·2·3·4가동,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
1362,어린이공원,연지1공원,127.001063,37.574379,효제동,종로5·6가동,H,종로5.6가동,127.00507129056305,37.572031975843586
1363,근린공원,연지공원,127.000795,37.575758,연지동,종로5·6가동,H,종로5.6가동,127.00507129056305,37.572031975843586
1364,근린공원,내수어울공원,126.970542,37.573911,내수동,사직동,H,사직동,126.96884605608865,37.57618696588561
1365,근린공원,내수공원,126.97163700000002,37.572497,내수동,사직동,H,사직동,126.96884605608865,37.57618696588561
1366,근린공원,사직공원,126.967746,37.576561,사직동,사직동,H,사직동,126.96884605608865,37.57618696588561
1367,근린공원,월암공원,126.965634,37.571311,송월동,교남동,H,교남동,126.96457511795607,37.5684336003478
1368,어린이공원,경학공원,126.996902,37.584487,명륜3가,혜화동,H,혜화동,127.0006204504988,37.586855235994356
1369,역사공원,양화진역사공원,126.911199,37.545496,합정동,합정동,H,합정동,126.91215018641681,37.55170535552962
1370,문화공원,홍익문화공원,126.92297109999998,37.5521432,서교동,서교동,H,서교동,126.91459072347962,37.55510931339116
1371,근린공원,공릉동,127.0863497,37.62069727,공릉동,공릉1동,H,공릉2동,127.08329651641624,37.621308535361855
1372,소공원,만리재소공원,126.95506,37.544549,신공덕동,공덕동,H,공덕동,126.96003451324378,37.55017434738842
1373,소공원,단풍소공원,126.953369,37.548684,공덕동,아현동,H,아현동,126.95590370163207,37.554483251679514
1374,소공원,아현새싹소공원,126.954392,37.551895,아현동,아현동,H,아현동,126.95590370163207,37.554483251679514
1375,소공원,아현초록소공원,126.953151,37.554446,아현동,아현동,H,아현동,126.95590370163207,37.554483251679514
1376,소공원,용강나루소공원,126.942213,37.54179600000001,용강동,용강동,H,용강동,126.94277604266684,37.54227449400425
1377,소공원,용강소공원,126.940505,37.542972,용강동,용강동,H,용강동,126.94277604266684,37.54227449400425
1378,소공원,대흥소공원,126.94127,37.548456,대흥동,용강동,H,대흥동,126.94341748088685,37.54994771023627
1379,소공원,복자기소공원,126.936606,37.545831,신수동,대흥동,H,신수동,126.93522686585762,37.547020661932734
1380,소공원,상수나루소공원,126.926341,37.545914,상수동,서강동,H,서강동,126.9320305511775,37.54774687230983
1381,소공원,상수소공원,126.927148,37.545877,상수동,서강동,H,서강동,126.9320305511775,37.54774687230983
1382,소공원,산사나무소공원,126.896318,37.57522,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
1383,소공원,현석소공원,126.934305,37.542863,현석동,신수동,H,신수동,126.93522686585762,37.547020661932734
1384,소공원,노고산소공원,126.934783,37.554664,노고산동,대흥동,H,서교동,126.91459072347962,37.55510931339116
1385,소공원,무쇠막소공원,126.934154,37.552568,노고산동,대흥동,H,대흥동,126.94341748088685,37.54994771023627
1386,문화공원,밤섬문화공원,126.93184,37.54279,신정동,신수동,H,신수동,126.93522686585762,37.547020661932734
1387,문화공원,서강나루문화공원,126.930993,37.545245,창전동,서강동,H,서강동,126.9320305511775,37.54774687230983
1388,문화공원,당인동문화공원,126.920097,37.545333,당인동,서강동,H,서강동,126.9320305511775,37.54774687230983
1389,문화공원,가온문화공원,126.887402,37.581753000000006,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
1390,문화공원,DMC문화공원,126.892346,37.57806400000001,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
1391,문화공원,물빛문화공원,126.893891,37.579488,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
1392,문화공원,휴암문화공원,126.8781707,37.58479973,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
1393,묘지공원,외국인묘지공원,126.911274,37.546644,합정동,합정동,H,합정동,126.91215018641681,37.55170535552962
1394,어린이공원,동화공원,127.020459,37.560464,신당동,신당동,H,동화동,127.01943531068268,37.559996782171005
1395,어린이공원,순화어린이공원,126.971326,37.563458,순화동,소공동,H,소공동,126.97978948415194,37.56389256147569
1396,소공원,저동1공원,126.989627,37.565975,을지로2가,명동,H,명동,126.98581171546633,37.56004798513031
1397,소공원,저동2공원,126.9888396,37.56525562,을지로2가,명동,H,명동,126.98581171546633,37.56004798513031
1398,소공원,쌍림동공원,127.002671,37.563911,쌍림동,광희동,H,광희동,127.00505266779864,37.56446721686456
1399,소공원,무교1공원,126.979038,37.568451,무교동,명동,H,명동,126.98581171546633,37.56004798513031
1400,소공원,무교2공원,126.977595,37.569004,태평로1가,명동,H,명동,126.98581171546633,37.56004798513031
1401,소공원,경찰기념공원,126.968591,37.564064,의주로1가,소공동,H,소공동,126.97978948415194,37.56389256147569
1402,소공원,진달래공원,126.974807,37.568003,정동,소공동,H,소공동,126.97978948415194,37.56389256147569
1403,소공원,만리2구역1공원,126.963143,37.552473,만리동2가,중림동,H,중림동,126.9661775921768,37.559168224091685
1404,소공원,만리2구역2공원,126.963462,37.552941,만리동2가,중림동,H,중림동,126.9661775921768,37.559168224091685
1405,소공원,다동공원,126.980148,37.567911,다동,명동,H,명동,126.98581171546633,37.56004798513031
1406,소공원,서소문제5지구공원,126.9752236,37.5631062,서소문동,소공동,H,소공동,126.97978948415194,37.56389256147569
1407,체육공원,손기정공원,126.96481570000002,37.5554795,만리동2가,중림동,H,중림동,126.9661775921768,37.559168224091685
1408,역사공원,서소문공원,126.9688672,37.56056785,중림동,중림동,H,중림동,126.9661775921768,37.559168224091685
1409,역사공원,한빛미디어파크,126.985152,37.568073,삼각동,명동,H,명동,126.98581171546633,37.56004798513031
1410,문화공원,순화문화공원,126.971601,37.559824,순화동,소공동,H,소공동,126.97978948415194,37.56389256147569
1411,문화공원,명동문화공원,126.986445,37.564745,명동1가,명동,H,명동,126.98581171546633,37.56004798513031
1412,어린이공원,쌍룡산어린이공원,126.950353,37.552166,아현동,아현동,H,아현동,126.95590370163207,37.554483251679514
1413,어린이공원,토정어린이공원,126.943573,37.540594,용강동,용강동,H,용강동,126.94277604266684,37.54227449400425
1414,어린이공원,애오개어린이공원,126.957944,37.55514,아현동,아현동,H,공덕동,126.96003451324378,37.55017434738842
1415,어린이공원,망원어린이공원,126.90429840000002,37.5520894,망원동,망원제1동,H,망원1동,126.90560418807725,37.55559621744154
1416,어린이공원,광흥창어린이공원,126.930847,37.549462,창전동,서강동,H,서강동,126.9320305511775,37.54774687230983
1417,어린이공원,신수어린이공원,126.933798,37.550357,신수동,대흥동,H,신수동,126.93522686585762,37.547020661932734
1418,소공원,공덕소공원,126.954555,37.548495,공덕동,아현동,H,공덕동,126.96003451324378,37.55017434738842
1419,근린공원,정동공원,126.9713585,37.56773915,정동,소공동,H,소공동,126.97978948415194,37.56389256147569
1420,근린공원,훈련원공원,127.0043893,37.56692913,을지로6가,광희동,H,을지로동,126.99135225472774,37.566701478579624
1421,근린공원,무학봉공원,127.0245747,37.56223381,신당동,신당동,H,신당5동,127.02187697815722,37.565132035271894
1422,어린이공원,묵정공원,127.0006655,37.56355885,충무로5가,필동,H,광희동,127.00505266779864,37.56446721686456
1423,어린이공원,쌍림공원,127.00503700000002,37.56446028,광희동1가,광희동,H,광희동,127.00505266779864,37.56446721686456
1424,어린이공원,황학공원,127.0180129,37.5674949,황학동,황학동,H,황학동,127.02141131718516,37.56748552210743
1425,어린이공원,배재공원,126.972182,37.564224,정동,소공동,H,소공동,126.97978948415194,37.56389256147569
1426,어린이공원,충현공원,127.004876,37.552205,신당동,신당동,H,다산동,127.0083022723385,37.55431820242067
1427,어린이공원,다산공원,127.018843,37.564103,신당동,신당동,H,신당5동,127.02187697815722,37.565132035271894
1428,어린이공원,저동공원,126.98789440000002,37.564736,저동1가,명동,H,명동,126.98581171546633,37.56004798513031
1429,어린이공원,꿈누리공원,127.018116,37.560344,신당동,신당동,H,동화동,127.01943531068268,37.559996782171005
1430,어린이공원,마장,126.864686,37.53350800000001,목동,목1동,H,목4동,126.86841527159791,37.532473436538496
1431,어린이공원,정목,126.868305,37.536923,목동,목1동,H,목4동,126.86841527159791,37.532473436538496
1432,근린공원,신내공원,127.0892086,37.61374917,신내동,신내1동,H,신내2동,127.09417892132915,37.606246637447555
1433,기타공원,오손길마을마당,126.902567,37.591562,신사동,신사제1동,H,신사2동,126.9082235268078,37.59023972566066
1434,기타공원,평화공원,126.9230105,37.60514883,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
1435,기타공원,물빛공원,126.9211621,37.618962,불광동,불광제1동,H,갈현1동,126.91674168150115,37.62362229730654
1436,기타공원,신사마을마당,126.908643,37.594385,신사동,신사제1동,H,신사2동,126.9082235268078,37.59023972566066
1437,기타공원,대조마을마당,126.942228,37.641342,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1438,기타공원,자투리(녹번)마을마당,126.915551,37.599552,역촌동,역촌동,H,역촌동,126.91512328956888,37.60439765517366
1439,기타공원,자투리(신사)마을마당,126.932812,37.618267,불광동,불광제1동,H,불광1동,126.9320868678149,37.61035877069879
1440,기타공원,불광동마을마당,126.932812,37.618267,불광동,불광제1동,H,불광1동,126.9320868678149,37.61035877069879
1441,기타공원,역촌동마을마당,126.936128,37.61923400000001,불광동,불광제1동,H,불광1동,126.9320868678149,37.61035877069879
1442,기타공원,갈현동마을마당,126.936128,37.61923400000001,불광동,불광제1동,H,불광1동,126.9320868678149,37.61035877069879
1443,기타공원,신사2동마을마당,126.939287,37.61227,불광동,불광제1동,H,불광1동,126.9320868678149,37.61035877069879
1444,기타공원,역촌2동마을마당,126.928972,37.616903,불광동,불광제1동,H,불광1동,126.9320868678149,37.61035877069879
1445,기타공원,응암1동마을마당,126.930244,37.630017,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1446,기타공원,불광3동마을숲마을마당,126.923141,37.587015,응암동,응암제1동,H,응암2동,126.92307427343835,37.594614742593556
1447,기타공원,대조동청사옆마을마당,126.918009,37.644332,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1448,기타공원,연천초교앞마을마당,126.923387,37.605192,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
1449,기타공원,구산동마을공원,126.929762,37.601518,응암동,응암제1동,H,녹번동,126.92991998280014,37.60221616097081
1450,기타공원,도원극장옆마을마당,126.926897,37.605848,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
1451,기타공원,응암3동마을마당,126.927616,37.605954,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
1452,기타공원,구현초교 앞마을마당,126.930421,37.616116,불광동,불광제1동,H,불광1동,126.9320868678149,37.61035877069879
1453,기타공원,녹번동마을마당,126.907223,37.608536,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
1454,기타공원,연신초교옆마을마당,126.918888,37.610501,대조동,대조동,H,대조동,126.9208251110824,37.61418996453204
1455,기타공원,구산동청사앞소공원,126.932051,37.599395,응암동,응암제1동,H,응암1동,126.92678687355749,37.60069699112276
1456,기타공원,구산동마을공원확대,126.90778,37.61512000000001,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
1457,기타공원,구산초교앞마을마당,126.919066,37.595602,응암동,응암제1동,H,응암2동,126.92307427343835,37.594614742593556
1458,기타공원,팜스퀘어 소공원,126.906734,37.597018,신사동,신사제1동,H,신사2동,126.9082235268078,37.59023972566066
1459,기타공원,신사2동 공공공지,126.90811200000002,37.593894,신사동,신사제1동,H,신사2동,126.9082235268078,37.59023972566066
1460,근린공원,녹번동,126.9322993,37.60325117,녹번동,녹번동,H,녹번동,126.92991998280014,37.60221616097081
1461,근린공원,거 북 골,126.925992,37.599915,응암동,응암제1동,H,응암1동,126.92678687355749,37.60069699112276
1462,근린공원,구  산,126.919033,37.587111,응암동,응암제1동,H,응암3동,126.91573494180477,37.592245529113896
1463,근린공원,상림,126.907901,37.614762,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
1464,근린공원,못자리골,126.923094,37.586731,응암동,응암제1동,H,응암2동,126.92307427343835,37.594614742593556
1465,근린공원,덕수천,126.90656,37.609251,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
1466,근린공원,마고정,126.909981,37.611787,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
1467,근린공원,우물골,126.9253782,37.63513448,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1468,근린공원,신도,126.919595,37.594288,응암동,응암제1동,H,응암2동,126.92307427343835,37.594614742593556
1469,근린공원,마실길,126.9428673,37.64118472,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1470,소공원,역촌동소공원,126.910162,37.611442,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
1471,소공원,거북이소공원,126.907774,37.614886,구산동,구산동,H,구산동,126.91037618652634,37.61175703033078
1472,소공원,요  산소공원,126.918252,37.591827,응암동,응암제1동,H,응암2동,126.92307427343835,37.594614742593556
1473,소공원,응암9구역소공원,126.929362,37.609041,대조동,대조동,H,대조동,126.9208251110824,37.61418996453204
1474,소공원,불광3구역소공원,126.929826,37.648497,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1475,소공원,불광6구역소공원,126.929826,37.648497,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1476,소공원,불광7구역소공원,126.927556,37.646145,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1477,소공원,응암3주택 재개발구역내소공원,126.919096,37.633198,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1478,소공원,폭포동소공원,126.916493,37.637075,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1479,소공원,잿말소공원,126.925428,37.634196,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1480,소공원,한옥마을소공원,126.93076,37.632016,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1481,소공원,신사동(새절)소공원,126.934794,37.635399,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
1482,소공원,녹번1-2지구 주택재개발정비구역내소공원,126.93076,37.632016,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
