,Unnamed: 0,구명,단지명,주택유형,세대수,입주개시일,주소,우편번호,전화번호,경도,위도,H/B,행정동,행정동_경도,행정동_위도
137,137,구로구,천왕2도시형생활주택(연지마을1),행복(공사 건설형),181,2017-09-01,오류로 36-13(오류동 천왕연지마을1단지),8350,,37.4881678642836,126.841306294557,H,오류2동,126.83950458361203,37.48881469609833
138,138,구로구,천왕2도시형생활주택(연지마을2),행복(공사 건설형),138,2017-09-01,오리로 1102-13(천왕동 천왕연지마을2단지),8350,,37.4846985836501,126.84241919652399,H,오류2동,126.83950458361203,37.48881469609833
139,139,구로구,천왕이펜하우스 8단지(천왕지구 8단지),행복(공사 건설형),298,2018-09-28,구로구 금오로882(천왕동 산19-1),8271,,37.476003627195,126.842316600653,H,오류2동,126.83950458361203,37.48881469609833
140,140,구로구,고척리본타운(고척동 156 장기전세),장기행복(공사 건설형),39,2018-09-28,구로구 고척로52나길25(고척동156 고척리본타운),8228,,37.5051267076885,126.857360185143,H,고척2동,126.85861178438097,37.50671145750116
141,141,구로구,항동하버라인8단지(항동지구 8단지),국민,384,2018-11-13,구로구 서해안로2036(항동218 항동하버라인),8368,,37.4756390746239,126.81869623305599,H,항동,126.8234097843423,37.480185313126995
142,142,구로구,항동하버라인3단지,국민,1170,2019-02-28,구로구 항동로 43(항동 171-4),8368,,37.4789283070837,126.82485615025298,H,항동,126.8234097843423,37.480185313126995
143,143,구로구,항동하버라인9단지,행복(공사 건설형),298,2019-02-28,구로구 항동로68(항동 136-1),8368,,37.480321801205605,126.825889091108,H,항동,126.8234097843423,37.480185313126995
144,144,구로구,항동하버라인10단지,행복(공사 건설형),297,2019-02-28,구로구 항동로 60(항동 135-57),8368,,37.4793797900634,126.825823102553,H,항동,126.8234097843423,37.480185313126995
145,145,구로구,항동하버라인11단지,행복(공사 건설형),276,2019-02-28,구로구 연동로 191-5(항동 184),8368,,37.4780610401388,126.822350583118,H,항동,126.8234097843423,37.480185313126995
146,146,구로구,항동하버라인4단지,국민,297,2019-06-11,구로구 항동로 72(항동 84일원),8368,,37.4812409169266,126.826622647744,H,항동,126.8234097843423,37.480185313126995
147,147,구로구,항동하버라인2단지,국민,646,2019-07-25,구로구 연동로234(항동 118-20),8368,,37.4817335214111,126.82197308068599,H,항동,126.8234097843423,37.480185313126995
148,148,금천구,시흥목련,주거환경,173,1996-09-16,금하로3길 26 (시흥동 시흥목련아파트),8615,,37.454335007285295,126.897439149193,H,시흥1동,126.90325068575228,37.45353926774916
149,149,금천구,관악벽산타운(시흥2-1),재개발,564,1998-04-21,금하로 793 (시흥동 벽산2단지아파트),8655,,37.4522124971915,126.91824542251899,H,시흥2동,126.91490525516842,37.44955854718203
150,150,금천구,시흥벽산(시흥1),재개발,1288,2002-11-06,금하로 796 (시흥동 벽산6단지아파트),8646,,37.449008282590604,126.91652591671699,H,시흥2동,126.91490525516842,37.44955854718203
151,151,금천구,백운한비치,재건축,112,2008-04-01,금하로23길 52 (시흥동 백운한비치Ⅱ),8571,,37.453577165157796,126.90934284814699,H,시흥5동,126.9083063072797,37.45240441788162
152,152,금천구,보린두레주택(금천구 시흥동),기타임대,10,2015-12-07,시흥대로24길 50 (시흥동),8652,,37.441273662350795,126.90716535818501,H,시흥3동,126.90578532073441,37.440336055550816
153,153,금천구,금천롯데캐슬골드파크1차,재건축,1743,2016-11-30,벚꽃로 40 (독산동 금천롯데캐슬골드파크1차아파트),8608,,37.4600583959704,126.89284527834499,H,독산1동,126.897043364446,37.4702351736748
154,154,노원구,하계5,영구임대,640,1989-11-15,섬밭로 201 (하계동 시영아파트),1862,,37.6338833229289,127.065928131029,H,하계2동,127.0679781735031,37.63204009452397
155,155,노원구,중계4,공공임대,1979,1991-12-05,노원로19길 31 (중계동 목화아파트),1787,,37.6434855774499,127.068752742909,H,중계2.3동,127.06873516173235,37.64211266811243
156,156,노원구,중계3,영구임대,2619,1991-12-15,노원로 331 (중계동 시영3단지목련아파트),1786,,37.6461774551145,127.069660011248,H,중계2.3동,127.06873516173235,37.64211266811243
157,157,노원구,공릉1,영구임대,1395,1994-12-08,동일로 1127 (공릉동 공릉1단지아파트),1851,,37.62958966813879,127.069854784391,H,공릉1동,127.07382131176637,37.62483590103203
158,158,노원구,월계사슴1,영구임대,1372,1995-06-29,월계로 372 (월계동 월계사슴1단지아파트),1905,,37.6292472102426,127.05966412459499,H,월계3동,127.0692594417589,37.621014877367806
159,159,노원구,월계사슴2,공공임대,775,1995-06-29,월계로55길 16 (월계동 월계사슴2단지아파트),1864,,37.6329577724641,127.06048641008101,H,월계3동,127.0692594417589,37.621014877367806
160,160,노원구,학여울청구A(하계2),재개발,486,1997-09-23,동일로207길 186 (하계동 학여울청구아파트),1775,,37.6379505721363,127.059799450654,H,하계2동,127.0679781735031,37.63204009452397
161,161,노원구,월계청백1,공공임대,1147,1998-08-01,초안산로 89 (월계동 월계청백1단지아파트),1869,,37.6358329336481,127.051919208479,H,월계2동,127.0507448981587,37.63249204970492
162,162,노원구,상계은빛3,공공임대,900,1998-10-15,동일로250길 17 (상계동 은빛3단지아파트),1621,,37.6824622661205,127.05677088095699,H,상계1동,127.0549489044653,37.67990705367882
163,163,노원구,양지대림2(중계4-2),재개발,331,1999-03-16,덕릉로77길 27 (중계동 양지대림2차아파트),1706,,37.654723748281796,127.072761961906,H,중계1동,127.07748859128985,37.652547838914
164,164,노원구,양지대림1(중계4-1),재개발,468,1999-05-15,덕릉로73길 31 (중계동 양지대림아파트),1708,,37.6522397501544,127.07111957017901,H,중계1동,127.07748859128985,37.652547838914
165,165,노원구,공릉2-6,공공임대,691,1999-10-07,화랑로51길 81 (공릉동 공릉아파트),1800,,37.62503484263679,127.08740011882799,H,공릉2동,127.08329651641624,37.621308535361855
166,166,노원구,상계불암대림(상계7),재개발,206,1999-12-01,덕릉로94가길 41 (상계동 상계불암대림아파트),1649,,37.6640399154787,127.07767881678801,H,상계3.4동,127.0832317470677,37.672913304688635
167,167,노원구,상계동아불암(상계3-1),재개발,434,2000-02-01,덕릉로112길 13 (상계동 동아불암아파트),1647,,37.6660290890895,127.07824147448099,H,상계3.4동,127.0832317470677,37.672913304688635
168,168,노원구,상계불암현대(상계3-2),재개발,472,2000-03-01,덕릉로118길 27 (상계동 불암현대아파트),1646,,37.6681161841812,127.08042327433701,H,상계3.4동,127.0832317470677,37.672913304688635
169,169,노원구,상계마들,영구임대,170,2001-06-15,덕릉로70가길 101 (상계동 상계마들아파트),1772,,37.641975563004706,127.05702445100701,H,상계6.7동,127.06696547975842,37.65488602435384
170,170,노원구,학여울청구B(하계2B),재개발,378,2001-11-17,한글비석로 6 (하계동 학여울청구아파트),1862,,37.6326219394538,127.064467271469,H,하계2동,127.0679781735031,37.63204009452397
171,171,노원구,온수연립주택,기타임대,15,2003-01-10,동일로239나길 27 (상계동 온수연립),1133,,37.6764091148215,127.05130167600599,H,상계1동,127.0549489044653,37.67990705367882
172,172,노원구,상계장암3단지(수락산리버시티3단지),국민장기,696,2009-12-04,누원로 28 (상계동 수락리버시티 3단지),1600,,37.6874771708146,127.053554777755,H,상계1동,127.0549489044653,37.67990705367882
173,173,노원구,상계장암4단지(수락산리버시티4단지),국민장기,548,2009-12-04,누원로 18 (상계동 수락리버시티4단지),1601,,37.6862145785044,127.05287273244,H,상계1동,127.0549489044653,37.67990705367882
174,174,노원구,공릉공공원룸텔(희망하우징),기타임대,14,2013-03-04,화랑로51가길 3 (공릉동),1801,,37.6236798487776,127.09003618003901,H,공릉2동,127.08329651641624,37.621308535361855
175,175,노원구,공릉동 657-7 기숙사(희망하우징),기타임대,43,2014-02-20,화랑로 464 (공릉동),1803,,37.618508520701205,127.07886084284401,H,공릉1동,127.07382131176637,37.62483590103203
176,176,노원구,중계한화꿈에그린,재건축,283,2014-09-01,중계로8길 29 (중계동 한화꿈에그린아파트),1727,,37.648008081905104,127.08326944194201,H,중계본동,127.08030745681518,37.647828407074385
177,177,노원구,중계센트럴파크,국민장기,457,2016-03-17,덕릉로70가길 21 (상계동 중계센트럴파크),1772,,37.642856915724,127.059019420457,H,상계6.7동,127.06696547975842,37.65488602435384
178,178,노원구,수락리버타운(행복주택),행복(공사 건설형),48,2016-12-01,누원로 19 (상계동),1601,,37.6872622204376,127.05250217845399,H,상계1동,127.0549489044653,37.67990705367882
179,179,노원구,녹천역 두산위브(월계4구역),재개발,326,2017-03-29,마들로5길25(월계동 녹천두산위브),1866,,37.640983805255296,127.05225647018699,H,월계2동,127.0507448981587,37.63249204970492
180,180,노원구,상계역센트럴푸르지오(상계4),재개발,785,2020-01-01,노원구 수락산로 12(상계동 85-33),1639,,37.664408007496,127.07496927540701,H,상계3.4동,127.0832317470677,37.672913304688635
181,181,도봉구,도봉서원,주거환경,734,1996-10-15,마들로 684-20 (도봉동 서원아파트),1330,,37.669860782798295,127.047008349226,H,도봉2동,127.04654920347146,37.66971518632491
182,182,도봉구,도봉서광,주거환경,159,1999-09-27,마들로 770 (도봉동 서광아파트),1323,,37.6790159706909,127.05012893985099,H,도봉2동,127.04654920347146,37.66971518632491
183,183,도봉구,북한산코오롱하늘채(쌍문1),재개발,293,2013-10-25,우이천로 367 (쌍문동 북한산코오롱하늘채아파트),1370,,37.6478841889324,127.02407038740401,H,쌍문1동,127.02608027919543,37.648029450758486
184,184,도봉구,방학두레주택,기타임대,8,2013-12-29,시루봉로15라길 63 (방학동),1314,,37.6708076703281,127.032742701418,H,방학2동,127.03498262310778,37.668248784248235
185,185,동대문구,청량리한신(청량리4),재개발,610,1997-07-01,제기로 129 (청량리동 한신아파트),2463,,37.5874901917915,127.047645793449,H,청량리동,127.04728971940368,37.586251109549686
186,186,동대문구,전농동아(답십리6-4),재개발,220,1997-11-04,서울시립대로 31 (전농동 동아아파트),2591,,37.5753105451014,127.045864474612,H,전농1동,127.04770565866431,37.57804108959499
187,187,동대문구,답십리동아(답십리8),재개발,492,1999-09-01,한천로11길 10 (답십리동 동아아파트),2612,,37.5686194800469,127.06100563147801,H,답십리2동,127.06128631088782,37.56732739709645
188,188,동대문구,답십리청솔우성(답십리7),재개발,432,2000-05-16,답십리로57길 53 (답십리동 답십리청솔우성아파트),2536,,37.5748397713064,127.06117620776399,H,답십리2동,127.06128631088782,37.56732739709645
189,189,동대문구,이문현대(이문1),재개발,188,2000-07-07,한천로58길 135 (이문동 현대아파트),2422,,37.602297759946396,127.070735664827,H,이문2동,127.06511640767623,37.603379479365486
190,190,동대문구,전농SK(전농4),재개발,848,2000-07-20,전농로10길 111 (전농동 전농SK아파트),2532,,37.577540723776394,127.06315013976999,H,전농2동,127.06002263958206,37.57804267743348
191,191,동대문구,전농삼성(전농5),재개발,139,2000-08-31,전농로 190 (전농동 전농동삼성아파트),2505,,37.58132979519,127.05556074305201,H,전농2동,127.06002263958206,37.57804267743348
192,192,동대문구,제기한신(제기2),재개발,260,2000-09-01,회기로8길 20 (제기동 한신아파트),2467,,37.5905325185543,127.039762529212,H,제기동,127.03781841472248,37.583115463995185
193,193,동대문구,답십리두산(답십리9),재개발,310,2000-09-20,답십리로56길 21-1 (답십리동 두산아파트),2613,,37.5697768024358,127.05924876992201,H,답십리2동,127.06128631088782,37.56732739709645
194,194,동대문구,이문쌍용,재개발,245,2001-02-21,한천로58길 75-45 (이문동 쌍용아파트),2423,,37.6015332826351,127.067796621969,H,이문2동,127.06511640767623,37.603379479365486
195,195,동대문구,답십리대우(답십리11),재개발,108,2001-04-30,답십리로41길 7 (답십리동 답십리대우아파트),2542,,37.573086457402205,127.054512046092,H,답십리1동,127.05010464185966,37.569765360117536
196,196,동대문구,홍릉동부(청량리5),재개발,150,2001-10-29,제기로26길 26 (청량리동 동부센트레빌아파트),2484,,37.5853509784701,127.045087161304,H,청량리동,127.04728971940368,37.586251109549686
197,197,동대문구,이문중앙하이츠빌(이문4),재개발,372,2002-07-11,휘경로11길 52 (이문동 중앙하이츠빌),2427,,37.596997635081394,127.064857083472,H,이문1동,127.06550563065112,37.59782195405225
198,198,동대문구,답십리대림(답십리10),재개발,275,2002-12-03,답십리로60길 38 (답십리동 대림아파트),2609,,37.571058000386294,127.063777776392,H,답십리2동,127.06128631088782,37.56732739709645
199,199,동대문구,이문대림(이문3),재개발,181,2003-06-25,이문로54길 16 (이문동 이문e편한세상아파트),2407,,37.6048015601149,127.06286740810499,H,이문2동,127.06511640767623,37.603379479365486
200,200,동대문구,신이문어울림,재건축,166,2009-03-31,신이문로 9 (이문동 신이문 금호어울림),2406,,37.6031629394921,127.06335411761299,H,이문2동,127.06511640767623,37.603379479365486
201,201,동대문구,용두두산위브(용두2),재개발,95,2009-04-15,정릉천동로 16 (용두동 용두두산위브),2590,,37.5734678565527,127.03530648146901,H,용신동,127.03726228192635,37.57580677816467
202,202,동대문구,답십리래미안,재개발,52,2009-05-25,한천로33길 11 (답십리동 래미안엘파인아파트),2535,,37.5756742674357,127.066994327968,H,답십리2동,127.06128631088782,37.56732739709645
203,203,동대문구,래미안용두1차(용두1),재개발,210,2010-03-26,고산자로29길 18 (용두동 래미안허브리츠),2567,,37.576385112979395,127.03701883967199,H,용신동,127.03726228192635,37.57580677816467
204,204,동대문구,래미안아름숲(전농6),재개발,148,2010-12-06,전농로16길 51 (전농동 래미안아름숲),2508,,37.5783342071942,127.06043834686399,H,전농2동,127.06002263958206,37.57804267743348
205,205,동대문구,휘경센트레빌(휘경2),재개발,297,2011-01-03,외대역동로 14 (휘경동 휘경센트레빌),2502,,37.590968383344105,127.068673152616,H,휘경2동,127.06862390115789,37.59010769423272
206,206,동대문구,청계한신휴플러스,재건축,725,2011-01-20,서울시립대로 14 (답십리동 청계한신휴플러스),2593,,37.5720742467292,127.047273509268,H,답십리1동,127.05010464185966,37.569765360117536
207,207,동대문구,일성트루엘,재건축,116,2011-07-08,천호대로83길 71-7 (장안동 일성트루엘아파트),2629,,37.5654420441831,127.065353778228,H,장안1동,127.06643470060439,37.56783277377976
208,208,동대문구,브라운스톤휘경(휘경4),재개발,451,2012-01-27,망우로20길 86 (휘경동 브라운스톤 휘경),2501,,37.589997998738106,127.06553172158999,H,휘경2동,127.06862390115789,37.59010769423272
209,209,동대문구,래미안크레시티(전농7),재개발,2397,2013-05-03,사가정로 65 (전농동 래미안크레시티아파트),2553,,37.5755060418781,127.04969586048401,H,전농1동,127.04770565866431,37.57804108959499
210,210,동대문구,래미안위브(답십리16),재개발,2652,2014-10-06,답십리로 130 (답십리동 래미안위브아파트),2598,,37.5728549565736,127.052401156065,H,답십리1동,127.05010464185966,37.569765360117536
211,211,동대문구,용두롯데캐슬리치(용두4구역),재개발,311,2015-03-17,한빛로 73 (용두동 용두롯데캐슬리치),2577,,37.5794166564464,127.030514636279,H,용신동,127.03726228192635,37.57580677816467
212,212,동대문구,휘경마을 두레주택,기타임대,6,2017-08-28,망우로18다길 31-5(휘경동),2498,,37.5860585029968,127.061159234062,H,휘경2동,127.06862390115789,37.59010769423272
213,213,동대문구,동대문롯데캐슬노블레스(전농11구역),재개발,584,2018-07-02,답십리로 23길 30(전농동),2551,,37.576724483690796,127.04963146383301,H,전농1동,127.04770565866431,37.57804108959499
214,214,동대문구,래미안미드카운티(답십리18구역),재개발,1009,2018-07-17,답십리로 141,2540,,37.573343063189604,127.055281769593,H,답십리1동,127.05010464185966,37.569765360117536
215,215,동대문구,힐스테이트 청계(대농신안),행복(재건축),764,2018-09-28,동대문구 천호대로55길 11(답십리동465 힐스테이트청계),2597,,37.5715355323262,127.04615896391,H,답십리1동,127.05010464185966,37.569765360117536
216,216,동대문구,답십리파크자이아파트(답십리14구역),재개발행복(리츠2호),802,2019-01-25,동대문구 답십리로56길 105(답십리동 25),2616,,37.5677909536631,127.058454852832,H,답십리2동,127.06128631088782,37.56732739709645
217,217,동대문구,휘경SK VIEW(휘경2구역),재개발재건축행복(재건축리츠2호),900,2019-06-04,동대문구 휘경로 60(휘경동 128-12),2434,,37.59372708753529,127.06492784530799,H,휘경1동,127.06579124432037,37.59296725363674
218,218,동대문구,한양수자인 사가정파크(면목1),행복(재건축),497,2019-12-16,중랑구 사가정로72길 26(면목동 520-19),2260,,37.58007117471929,127.093430676323,H,면목7동,127.08698527285354,37.57901337810113
219,219,동작구,상도삼호(상도5),재개발,682,1994-02-28,상도로 407 (상도동 삼호아파트),7026,,37.4939173850834,126.95777327344999,H,상도1동,126.94974533151786,37.50323181885924
220,220,동작구,신대방,주거환경,108,1995-05-18,보라매로 83 (신대방동 신대방아파트),7060,,37.4966586765235,126.92733976822299,H,신대방2동,126.9259318691211,37.49894491651097
221,221,동작구,흑석청호,주거환경,346,1997-11-04,서달로2길 29 (흑석동 청호아파트),6986,,37.5019032323692,126.96273478059601,H,흑석동,126.96659075316671,37.505775015361046
222,222,동작구,상도건영(본동2-2),재개발,552,1997-11-11,만양로 26 (상도동 건영아파트),6918,,37.507630530345104,126.94954355112301,H,노량진1동,126.9420162213609,37.51230680241965
223,223,동작구,사당신동아(사당5),재개발,333,1999-03-17,동작대로29길 118 (사당동 신동아아파트),6998,,37.4910414805382,126.977148222194,H,사당2동,126.97925342785726,37.48875249863833
224,224,동작구,상도신동아(상도1),재개발,925,2000-11-04,만양로 19 (노량진동 신동아리버파크아파트),6920,,37.507072554150795,126.945718535991,H,노량진1동,126.9420162213609,37.51230680241965
225,225,동작구,상도래미안1차(상도2),재개발,164,2002-12-28,등용로 37 (상도동 상도래미안1차아파트),6948,,37.50523976365471,126.933133919908,H,상도2동,126.94231104264887,37.505466519492
226,226,동작구,상도3쌍용,재개발,65,2004-02-02,상도로 107 (상도동 쌍용스윗닷홈),6952,,37.502402302073996,126.931069219375,H,상도3동,126.93132819151172,37.499204062402576
227,227,동작구,본동한신휴플러스(본동2-3),재개발,134,2004-08-12,매봉로 99 (본동 한신휴플러스아파트),6916,,37.5092063004735,126.949130228239,H,노량진1동,126.9420162213609,37.51230680241965
228,228,동작구,본동SH-ville(본동4),재개발,176,2006-11-08,노량진로22길 60 (본동 본동 에스에이치빌),6915,,37.5107890642112,126.94968925445299,H,노량진1동,126.9420162213609,37.51230680241965
229,229,동작구,상도SH-ville(상도4),재개발,953,2006-11-08,상도로53길 70 (상도동 상도에스에이치빌),6977,,37.502534581317,126.95454096043899,H,상도1동,126.94974533151786,37.50323181885924
230,230,동작구,흑석한강센트레빌(흑석5),재개발,655,2011-06-01,흑석한강로 12 (흑석동 흑석한강센트레빌),6981,,37.505179835932296,126.96451251384501,H,흑석동,126.96659075316671,37.505775015361046
