,lgdng_cd,ctpv_nm,행정동,법정동,adstrd_cd,admn_inst_cd
19000,4812125024,경상남도,동읍,덕천리,3811111,4812125000
19001,4812125025,경상남도,동읍,덕산리,3811111,4812125000
19002,4812125026,경상남도,동읍,봉산리,3811111,4812125000
19003,4812125027,경상남도,동읍,송정리,3811111,4812125000
19004,4812125028,경상남도,동읍,용정리,3811111,4812125000
19005,4812125029,경상남도,동읍,단계리,3811111,4812125000
19006,4812125030,경상남도,동읍,무성리,3811111,4812125000
19007,4812125031,경상남도,동읍,무점리,3811111,4812125000
19008,4812125032,경상남도,동읍,용잠리,3811111,4812125000
19009,4812125033,경상남도,동읍,신방리,3811111,4812125000
19010,4812125034,경상남도,동읍,다호리,3811111,4812125000
19011,4812125035,경상남도,동읍,월잠리,3811111,4812125000
19012,4812125036,경상남도,동읍,화양리,3811111,4812125000
19013,4812125037,경상남도,동읍,석산리,3811111,4812125000
19014,4812125038,경상남도,동읍,금산리,3811111,4812125000
19015,4812125039,경상남도,동읍,봉곡리,3811111,4812125000
19016,4812125040,경상남도,동읍,봉강리,3811111,4812125000
19017,4812125041,경상남도,동읍,본포리,3811111,4812125000
19018,4812125042,경상남도,동읍,노연리,3811111,4812125000
19019,4812125043,경상남도,동읍,산남리,3811111,4812125000
19020,4812125044,경상남도,동읍,죽동리,3811111,4812125000
19021,4812131000,경상남도,북면,북면,3811131,4812131000
19022,4812131021,경상남도,북면,지개리,3811131,4812131000
19023,4812131022,경상남도,북면,고암리,3811131,4812131000
19024,4812131023,경상남도,북면,대산리,3811131,4812131000
19025,4812131024,경상남도,북면,월촌리,3811131,4812131000
19026,4812131025,경상남도,북면,월백리,3811131,4812131000
19027,4812131026,경상남도,북면,화천리,3811131,4812131000
19028,4812131027,경상남도,북면,외감리,3811131,4812131000
19029,4812131028,경상남도,북면,감계리,3811131,4812131000
19030,4812131029,경상남도,북면,동전리,3811131,4812131000
19031,4812131030,경상남도,북면,무동리,3811131,4812131000
19032,4812131031,경상남도,북면,무곡리,3811131,4812131000
19033,4812131032,경상남도,북면,내곡리,3811131,4812131000
19034,4812131033,경상남도,북면,상천리,3811131,4812131000
19035,4812131034,경상남도,북면,하천리,3811131,4812131000
19036,4812131035,경상남도,북면,외산리,3811131,4812131000
19037,4812131036,경상남도,북면,신촌리,3811131,4812131000
19038,4812131037,경상남도,북면,마산리,3811131,4812131000
19039,4812131038,경상남도,북면,월계리,3811131,4812131000
19040,4812132000,경상남도,대산면,대산면,3811132,4812132000
19041,4812132021,경상남도,대산면,갈전리,3811132,4812132000
19042,4812132022,경상남도,대산면,일동리,3811132,4812132000
19043,4812132023,경상남도,대산면,모산리,3811132,4812132000
19044,4812132024,경상남도,대산면,가술리,3811132,4812132000
19045,4812132025,경상남도,대산면,제동리,3811132,4812132000
19046,4812132026,경상남도,대산면,우암리,3811132,4812132000
19047,4812132027,경상남도,대산면,북부리,3811132,4812132000
19048,4812132028,경상남도,대산면,유등리,3811132,4812132000
19049,4812132029,경상남도,대산면,대방리,3811132,4812132000
19050,4812110100,경상남도,의창동,북동,3811151,4812151000
19051,4812110200,경상남도,의창동,중동,3811151,4812151000
19052,4812110300,경상남도,의창동,서상동,3811151,4812151000
19053,4812110400,경상남도,의창동,소답동,3811151,4812151000
19054,4812110500,경상남도,의창동,도계동,3811151,4812151000
19055,4812110600,경상남도,의창동,동정동,3811151,4812151000
19056,4812110700,경상남도,의창동,소계동,3811151,4812151000
19057,4812111000,경상남도,팔룡동,삼동동,3811152,4812152000
19058,4812111100,경상남도,팔룡동,두대동,3811152,4812152000
19059,4812111200,경상남도,팔룡동,덕정동,3811152,4812152000
19060,4812111900,경상남도,팔룡동,반계동,3811152,4812152000
19061,4812112000,경상남도,팔룡동,사화동,3811152,4812152000
19062,4812112100,경상남도,팔룡동,차용동,3811152,4812152000
19063,4812112200,경상남도,팔룡동,내리동,3811152,4812152000
19064,4812112300,경상남도,팔룡동,대원동,3811152,4812152000
19065,4812112900,경상남도,팔룡동,팔용동,3811152,4812152000
19066,4812110500,경상남도,명곡동,도계동,3811153,4812153000
19067,4812111400,경상남도,명곡동,서곡동,3811153,4812153000
19068,4812111800,경상남도,명곡동,명곡동,3811153,4812153000
19069,4812112400,경상남도,명곡동,명서동,3811153,4812153000
19070,4812110800,경상남도,봉림동,용동,3811154,4812154000
19071,4812111300,경상남도,봉림동,지귀동,3811154,4812154000
19072,4812111600,경상남도,봉림동,봉림동,3811154,4812154000
19073,4812111700,경상남도,봉림동,퇴촌동,3811154,4812154000
19074,4812112500,경상남도,봉림동,사림동,3811154,4812154000
19075,4812112700,경상남도,봉림동,봉곡동,3811154,4812154000
19076,4812110900,경상남도,용지동,용지동,3811155,4812155000
19077,4812111500,경상남도,용지동,반송동,3811155,4812155000
19078,4812112600,경상남도,용지동,신월동,3811155,4812155000
19079,4812112800,경상남도,용지동,용호동,3811155,4812155000
19080,4812300000,경상남도,창원시 성산구,창원시성산구,38112,4812300000
19081,4812311900,경상남도,반송동,반송동,3811251,4812351000
19082,4812312400,경상남도,반송동,반지동,3811251,4812351000
19083,4812312600,경상남도,반송동,반림동,3811251,4812351000
19084,4812310400,경상남도,중앙동,외동,3811252,4812352000
19085,4812311100,경상남도,중앙동,내동,3811252,4812352000
19086,4812312500,경상남도,중앙동,중앙동,3811252,4812352000
19087,4812312700,경상남도,중앙동,상남동,3811252,4812352000
19088,4812310300,경상남도,상남동,가음정동,3811253,4812353000
19089,4812312700,경상남도,상남동,상남동,3811253,4812353000
19090,4812310100,경상남도,사파동,토월동,3811254,4812354000
19091,4812310200,경상남도,사파동,사파정동,3811254,4812354000
19092,4812310500,경상남도,사파동,대방동,3811254,4812354000
19093,4812310600,경상남도,사파동,남산동,3811254,4812354000
19094,4812313000,경상남도,사파동,사파동,3811254,4812354000
19095,4812310300,경상남도,가음정동,가음정동,3811255,4812355000
19096,4812310500,경상남도,가음정동,대방동,3811255,4812355000
19097,4812313100,경상남도,가음정동,가음동,3811255,4812355000
19098,4812313300,경상남도,가음정동,남양동,3811255,4812355000
19099,4812310600,경상남도,성주동,남산동,3811256,4812356000
19100,4812310700,경상남도,성주동,삼정자동,3811256,4812356000
19101,4812310800,경상남도,성주동,천선동,3811256,4812356000
19102,4812310900,경상남도,성주동,불모산동,3811256,4812356000
19103,4812311000,경상남도,성주동,안민동,3811256,4812356000
19104,4812312800,경상남도,성주동,성주동,3811256,4812356000
19105,4812311200,경상남도,웅남동,남지동,3811257,4812357000
19106,4812311300,경상남도,웅남동,상복동,3811257,4812357000
19107,4812311400,경상남도,웅남동,완암동,3811257,4812357000
19108,4812311500,경상남도,웅남동,창곡동,3811257,4812357000
19109,4812311600,경상남도,웅남동,월림동,3811257,4812357000
19110,4812311700,경상남도,웅남동,적현동,3811257,4812357000
19111,4812311800,경상남도,웅남동,양곡동,3811257,4812357000
19112,4812312000,경상남도,웅남동,귀산동,3811257,4812357000
19113,4812312100,경상남도,웅남동,귀곡동,3811257,4812357000
19114,4812312200,경상남도,웅남동,귀현동,3811257,4812357000
19115,4812312300,경상남도,웅남동,신촌동,3811257,4812357000
19116,4812312900,경상남도,웅남동,웅남동,3811257,4812357000
19117,4812313200,경상남도,웅남동,성산동,3811257,4812357000
19118,4812500000,경상남도,창원시마산합포구,창원시마산합포구,38113,4812500000
19119,4812531000,경상남도,구산면,구산면,3811331,4812531000
19120,4812531021,경상남도,구산면,유산리,3811331,4812531000
19121,4812531022,경상남도,구산면,마전리,3811331,4812531000
19122,4812531023,경상남도,구산면,석곡리,3811331,4812531000
19123,4812531024,경상남도,구산면,수정리,3811331,4812531000
19124,4812531025,경상남도,구산면,내포리,3811331,4812531000
19125,4812531026,경상남도,구산면,옥계리,3811331,4812531000
19126,4812531027,경상남도,구산면,반동리,3811331,4812531000
19127,4812531028,경상남도,구산면,구복리,3811331,4812531000
19128,4812531029,경상남도,구산면,심리,3811331,4812531000
19129,4812531030,경상남도,구산면,난포리,3811331,4812531000
19130,4812532000,경상남도,진동면,진동면,3811332,4812532000
19131,4812532021,경상남도,진동면,고현리,3811332,4812532000
19132,4812532022,경상남도,진동면,신기리,3811332,4812532000
19133,4812532023,경상남도,진동면,사동리,3811332,4812532000
19134,4812532024,경상남도,진동면,진동리,3811332,4812532000
19135,4812532025,경상남도,진동면,요장리,3811332,4812532000
19136,4831010500,경상남도,아주동,아주동,3809054,4831054000
19137,4812532026,경상남도,진동면,다구리,3811332,4812532000
19138,4812532027,경상남도,진동면,교동리,3811332,4812532000
19139,4812532028,경상남도,진동면,인곡리,3811332,4812532000
19140,4812532029,경상남도,진동면,태봉리,3811332,4812532000
19141,4812532030,경상남도,진동면,동전리,3811332,4812532000
19142,4812533000,경상남도,진북면,진북면,3811333,4812533000
19143,4812533021,경상남도,진북면,지산리,3811333,4812533000
19144,4812533022,경상남도,진북면,예곡리,3811333,4812533000
19145,4812533023,경상남도,진북면,인곡리,3811333,4812533000
19146,4812533024,경상남도,진북면,대평리,3811333,4812533000
19147,4812533025,경상남도,진북면,이목리,3811333,4812533000
19148,4812533026,경상남도,진북면,금산리,3811333,4812533000
19149,4812533027,경상남도,진북면,영학리,3811333,4812533000
19150,4812533028,경상남도,진북면,부산리,3811333,4812533000
19151,4812533029,경상남도,진북면,덕곡리,3811333,4812533000
19152,4812533030,경상남도,진북면,신촌리,3811333,4812533000
19153,4812533031,경상남도,진북면,망곡리,3811333,4812533000
19154,4812533032,경상남도,진북면,부평리,3811333,4812533000
19155,4812533033,경상남도,진북면,추곡리,3811333,4812533000
19156,4812533034,경상남도,진북면,대티리,3811333,4812533000
19157,4812533035,경상남도,진북면,정현리,3811333,4812533000
19158,4812534000,경상남도,진전면,진전면,3811334,4812534000
19159,4812534021,경상남도,진전면,율티리,3811334,4812534000
19160,4812534022,경상남도,진전면,근곡리,3811334,4812534000
19161,4812534023,경상남도,진전면,임곡리,3811334,4812534000
19162,4812534024,경상남도,진전면,봉곡리,3811334,4812534000
19163,4812534025,경상남도,진전면,곡안리,3811334,4812534000
19164,4812534026,경상남도,진전면,동산리,3811334,4812534000
19165,4812534027,경상남도,진전면,양촌리,3811334,4812534000
19166,4812534028,경상남도,진전면,봉암리,3811334,4812534000
19167,4812534029,경상남도,진전면,일암리,3811334,4812534000
19168,4812534030,경상남도,진전면,오서리,3811334,4812534000
19169,4812534031,경상남도,진전면,이명리,3811334,4812534000
19170,4812534032,경상남도,진전면,창포리,3811334,4812534000
19171,4812534033,경상남도,진전면,시락리,3811334,4812534000
19172,4812534034,경상남도,진전면,평암리,3811334,4812534000
19173,4812534035,경상남도,진전면,금암리,3811334,4812534000
19174,4812534036,경상남도,진전면,고사리,3811334,4812534000
19175,4812534037,경상남도,진전면,여양리,3811334,4812534000
19176,4812511000,경상남도,현동,덕동동,3811351,4812551000
19177,4812513600,경상남도,현동,예곡동,3811351,4812551000
19178,4812513800,경상남도,현동,우산동,3811351,4812551000
19179,4812515900,경상남도,현동,현동,3811351,4812551000
19180,4812510100,경상남도,가포동,가포동,3811352,4812552000
19181,4812510500,경상남도,월영동,대내동,3811353,4812553000
19182,4812513400,경상남도,월영동,월영동,3811353,4812553000
19183,4812515800,경상남도,월영동,해운동,3811353,4812553000
19184,4812510800,경상남도,문화동,대외동,3811354,4812554000
19185,4812510900,경상남도,문화동,대창동,3811354,4812554000
19186,4812511200,경상남도,문화동,두월동1가,3811354,4812554000
19187,4812511300,경상남도,문화동,두월동2가,3811354,4812554000
19188,4812511400,경상남도,문화동,두월동3가,3811354,4812554000
19189,4812511500,경상남도,문화동,문화동,3811354,4812554000
19190,4812512400,경상남도,문화동,신창동,3811354,4812554000
19191,4812512900,경상남도,문화동,월남동1가,3811354,4812554000
19192,4812513000,경상남도,문화동,월남동2가,3811354,4812554000
19193,4812513100,경상남도,문화동,월남동3가,3811354,4812554000
19194,4812513200,경상남도,문화동,월남동4가,3811354,4812554000
19195,4812513300,경상남도,문화동,월남동5가,3811354,4812554000
19196,4812513400,경상남도,문화동,월영동,3811354,4812554000
19197,4812513900,경상남도,문화동,유록동,3811354,4812554000
19198,4812515100,경상남도,문화동,창포동1가,3811354,4812554000
19199,4812515200,경상남도,문화동,창포동2가,3811354,4812554000
19200,4812515300,경상남도,문화동,창포동3가,3811354,4812554000
19201,4812515400,경상남도,문화동,청계동,3811354,4812554000
19202,4812515600,경상남도,문화동,평화동,3811354,4812554000
19203,4812515700,경상남도,문화동,화영동,3811354,4812554000
19204,4812516000,경상남도,문화동,홍문동,3811354,4812554000
19205,4812510600,경상남도,반월중앙동,대성동1가,3811366,4812556500
19206,4812510700,경상남도,반월중앙동,대성동2가,3811366,4812556500
19207,4812511600,경상남도,반월중앙동,반월동,3811366,4812556500
19208,4812512300,경상남도,반월중앙동,신월동,3811366,4812556500
19209,4812512700,경상남도,반월중앙동,신흥동,3811366,4812556500
19210,4812512800,경상남도,반월중앙동,완월동,3811366,4812556500
19211,4812513500,경상남도,반월중앙동,월포동,3811366,4812556500
19212,4812514100,경상남도,반월중앙동,장군동1가,3811366,4812556500
19213,4812514200,경상남도,반월중앙동,장군동2가,3811366,4812556500
19214,4812514300,경상남도,반월중앙동,장군동3가,3811366,4812556500
19215,4812514700,경상남도,반월중앙동,중앙동1가,3811366,4812556500
19216,4812514800,경상남도,반월중앙동,증앙동2가,3811366,4812556500
19217,4812514900,경상남도,반월중앙동,중앙동3가,3811366,4812556500
19218,4812512800,경상남도,완월동,완월동,3811357,4812557000
19219,4812514300,경상남도,완월동,장군동3가,3811357,4812557000
19220,4812514400,경상남도,완월동,장군동4가,3811357,4812557000
19221,4812514500,경상남도,완월동,장군동5가,3811357,4812557000
19222,4812514900,경상남도,완월동,중앙동3가,3811357,4812557000
19223,4812510200,경상남도,자산동,교방동,3811358,4812558000
19224,4812514000,경상남도,자산동,자산동,3811358,4812558000
19225,4812510400,경상남도,오동동,남성동,3811367,4812563000
19226,4812511100,경상남도,오동동,동성동,3811367,4812563000
19227,4812511700,경상남도,오동동,부림동,3811367,4812563000
19228,4812512000,경상남도,오동동,서성동,3811367,4812563000
19229,4812512100,경상남도,오동동,성호동,3811367,4812563000
19230,4812512200,경상남도,오동동,수성동,3811367,4812563000
19231,4812512500,경상남도,오동동,신포동1가,3811367,4812563000
19232,4812512600,경상남도,오동동,신포동2가,3811367,4812563000
19233,4812513700,경상남도,오동동,오동동,3811367,4812563000
19234,4812514600,경상남도,오동동,중성동,3811367,4812563000
19235,4812510200,경상남도,교방동,교방동,3811368,4812561000
19236,4812510300,경상남도,교방동,교원동,3811368,4812561000
19237,4812511900,경상남도,교방동,상남동,3811368,4812561000
19238,4812515000,경상남도,오동동,창동,3811367,4812563000
19239,4812515500,경상남도,오동동,추산동,3811367,4812563000
19240,4812511800,경상남도,합포동,산호동,3811364,4812564000
19241,4812511900,경상남도,합포동,상남동,3811364,4812564000
19242,4812511800,경상남도,산호동,산호동,3811365,4812565000
19243,4812700000,경상남도,창원시마산회원구,창원시마산회원구,38114,4812700000
19244,4812725000,경상남도,내서읍,내서읍,3811411,4812725000
19245,4812725021,경상남도,내서읍,안성리,3811411,4812725000
19246,4812725022,경상남도,내서읍,평성리,3811411,4812725000
19247,4812725023,경상남도,내서읍,호계리,3811411,4812725000
19248,4812725024,경상남도,내서읍,용담리,3811411,4812725000
19249,4812725025,경상남도,내서읍,중리,3811411,4812725000
19250,4812725026,경상남도,내서읍,상곡리,3811411,4812725000
19251,4812725027,경상남도,내서읍,원계리,3811411,4812725000
19252,4812725028,경상남도,내서읍,삼계리,3811411,4812725000
19253,4812725029,경상남도,내서읍,신감리,3811411,4812725000
19254,4812725030,경상남도,내서읍,감천리,3811411,4812725000
19255,4812710400,경상남도,회원1동,석전동,3811451,4812751000
19256,4812710800,경상남도,회원1동,회원동,3811451,4812751000
19257,4812710800,경상남도,회원2동,회원동,3811452,4812752000
19258,4812710400,경상남도,석전동,석전동,3811463,4812754500
19259,4812710600,경상남도,석전동,합성동,3811463,4812754500
19260,4812710200,경상남도,회성동,두척동,3811455,4812755000
19261,4812710700,경상남도,회성동,회성동,3811455,4812755000
19262,4812710500,경상남도,양덕1동,양덕동,3811456,4812756000
19263,4812710300,경상남도,양덕2동,봉암동,3811457,4812757000
19264,4812710500,경상남도,양덕2동,양덕동,3811457,4812757000
19265,4812710600,경상남도,합성1동,합성동,3811458,4812758000
19266,4812710600,경상남도,합성2동,합성동,3811459,4812759000
19267,4812710100,경상남도,구암1동,구암동,3811460,4812760000
19268,4812710100,경상남도,구암2동,구암동,3811461,4812761000
19269,4812710300,경상남도,봉암동,봉암동,3811462,4812762000
19270,4812710500,경상남도,봉암동,양덕동,3811462,4812762000
19271,4812900000,경상남도,창원시 진해구,창원시 진해구,38115,4812900000
19272,4812910100,경상남도,충무동,동상동,3811566,4812953000
19273,4812910200,경상남도,충무동,도천동,3811566,4812953000
19274,4812910300,경상남도,충무동,도만동,3811566,4812953000
19275,4812910400,경상남도,충무동,신흥동,3811566,4812953000
19276,4812910500,경상남도,충무동,현동,3811566,4812953000
19277,4812910600,경상남도,충무동,비봉동,3811566,4812953000
19278,4812911900,경상남도,충무동,수송동,3811566,4812953000
19279,4812912000,경상남도,충무동,회현동,3811566,4812953000
19280,4812912100,경상남도,충무동,익선동,3811566,4812953000
19281,4812912200,경상남도,충무동,창선동,3811566,4812953000
19282,4812912300,경상남도,충무동,대천동,3811566,4812953000
19283,4812914200,경상남도,덕산동,자은동,3811561,4812961000
19284,4812912400,경상남도,충무동,광화동,3811566,4812953000
19285,4812912500,경상남도,충무동,통신동,3811566,4812953000
19286,4812912800,경상남도,충무동,중평동,3811566,4812953000
19287,4812913000,경상남도,충무동,송죽동,3811566,4812953000
19288,4812910700,경상남도,충무동,태평동,3811566,4812953000
19289,4812910800,경상남도,충무동,충의동,3811566,4812953000
19290,4812910900,경상남도,충무동,무송동,3811566,4812953000
19291,4812911000,경상남도,충무동,인의동,3811566,4812953000
19292,4812911100,경상남도,충무동,숭인동,3811566,4812953000
19293,4812911200,경상남도,충무동,대영동,3811566,4812953000
19294,4812911300,경상남도,충무동,남빈동,3811566,4812953000
19295,4812911400,경상남도,충무동,앵곡동,3811566,4812953000
19296,4812911600,경상남도,충무동,속천동,3811566,4812953000
19297,4812911700,경상남도,충무동,대죽동,3811566,4812953000
19298,4812911800,경상남도,충무동,안곡동,3811566,4812953000
19299,4812912700,경상남도,충무동,부흥동,3811566,4812953000
19300,4812912900,경상남도,충무동,근화동,3811566,4812953000
19301,4812911500,경상남도,충무동,제황산동,3811566,4812953000
19302,4812912600,경상남도,충무동,중앙동,3811566,4812953000
19303,4812913100,경상남도,충무동,화천동,3811566,4812953000
19304,4812913200,경상남도,충무동,송학동,3811566,4812953000
19305,4812913300,경상남도,충무동,대흥동,3811566,4812953000
19306,4812913400,경상남도,충무동,평안동,3811566,4812953000
19307,4812913500,경상남도,충무동,충무동,3811566,4812953000
19308,4812913600,경상남도,충무동,인사동,3811566,4812953000
19309,4812910500,경상남도,여좌동,현동,3811554,4812954000
19310,4812913700,경상남도,여좌동,여좌동,3811554,4812954000
19311,4812913800,경상남도,여좌동,태백동,3811554,4812954000
19312,4812913700,경상남도,태백동,여좌동,3811555,4812955000
19313,4812913800,경상남도,태백동,태백동,3811555,4812955000
19314,4812913900,경상남도,태백동,경화동,3811555,4812955000
19315,4812913800,경상남도,경화동,태백동,3811556,4812956000
19316,4812913900,경상남도,경화동,경화동,3811556,4812956000
19317,4812913900,경상남도,병암동,경화동,3811557,4812957000
19318,4812914000,경상남도,병암동,석동,3811557,4812957000
19319,4812914100,경상남도,병암동,이동,3811557,4812957000
19320,4812914000,경상남도,석동,석동,3811558,4812958000
19321,4812914100,경상남도,석동,이동,3811558,4812958000
19322,4812914000,경상남도,이동,석동,3811559,4812959000
19323,4812914100,경상남도,이동,이동,3811559,4812959000
19324,4812914200,경상남도,이동,자은동,3811559,4812959000
19325,4812914300,경상남도,이동,덕산동,3811559,4812959000
19326,4812914200,경상남도,자은동,자은동,3811560,4812960000
19327,4812914300,경상남도,자은동,덕산동,3811560,4812960000
19328,4831010400,경상남도,아주동,아양동,3809054,4831054000
19329,4812914300,경상남도,덕산동,덕산동,3811561,4812961000
19330,4812914400,경상남도,덕산동,풍호동,3811561,4812961000
19331,4812914400,경상남도,풍호동,풍호동,3811562,4812962000
19332,4812914500,경상남도,풍호동,장천동,3811562,4812962000
19333,4812914600,경상남도,풍호동,행암동,3811562,4812962000
19334,4812915600,경상남도,풍호동,원포동,3811562,4812962000
19335,4812914700,경상남도,웅천동,북부동,3811563,4812963000
19336,4812914800,경상남도,웅천동,성내동,3811563,4812963000
19337,4812914900,경상남도,웅천동,서중동,3811563,4812963000
19338,4812915000,경상남도,웅천동,남문동,3811563,4812963000
19339,4812915100,경상남도,웅천동,제덕동,3811563,4812963000
19340,4812915200,경상남도,웅천동,수도동,3811563,4812963000
19341,4812915300,경상남도,웅천동,연도동,3811563,4812963000
19342,4812915400,경상남도,웅천동,명동,3811563,4812963000
19343,4812915500,경상남도,웅천동,죽곡동,3811563,4812963000
19344,4812915600,경상남도,웅천동,원포동,3811563,4812963000
19345,4812915700,경상남도,웅동1동,남양동,3811564,4812964000
19346,4812915800,경상남도,웅동1동,마천동,3811564,4812964000
19347,4812915900,경상남도,웅동1동,소사동,3811564,4812964000
19348,4812916000,경상남도,웅동1동,대장동,3811564,4812964000
19349,4812916100,경상남도,웅동1동,두동,3811564,4812964000
19350,4812916200,경상남도,웅동2동,청안동,3811565,4812965000
19351,4812916300,경상남도,웅동2동,안골동,3811565,4812965000
19352,4812916400,경상남도,웅동2동,용원동,3811565,4812965000
19353,4812916500,경상남도,웅동2동,가주동,3811565,4812965000
19354,4817000000,경상남도,진주시,진주시,38030,4817000000
19355,4817025000,경상남도,문산읍,문산읍,3803011,4817025000
19356,4817025021,경상남도,문산읍,상문리,3803011,4817025000
19357,4817025022,경상남도,문산읍,소문리,3803011,4817025000
19358,4817025023,경상남도,문산읍,삼곡리,3803011,4817025000
19359,4817025024,경상남도,문산읍,이곡리,3803011,4817025000
19360,4817025026,경상남도,문산읍,안전리,3803011,4817025000
19361,4817025027,경상남도,문산읍,옥산리,3803011,4817025000
19362,4817025029,경상남도,문산읍,갈곡리,3803011,4817025000
19363,4817025030,경상남도,문산읍,두산리,3803011,4817025000
19364,4817031000,경상남도,내동면,내동면,3803031,4817031000
19365,4817031021,경상남도,내동면,독산리,3803031,4817031000
19366,4817031022,경상남도,내동면,신율리,3803031,4817031000
19367,4817031023,경상남도,내동면,삼계리,3803031,4817031000
19368,4817031024,경상남도,내동면,유수리,3803031,4817031000
19369,4817031025,경상남도,내동면,내평리,3803031,4817031000
19370,4817032000,경상남도,정촌면,정촌면,3803032,4817032000
19371,4817032021,경상남도,정촌면,화개리,3803032,4817032000
19372,4817032022,경상남도,정촌면,관봉리,3803032,4817032000
19373,4817032023,경상남도,정촌면,소곡리,3803032,4817032000
19374,4817032024,경상남도,정촌면,예상리,3803032,4817032000
19375,4817032025,경상남도,정촌면,예하리,3803032,4817032000
19376,4817032026,경상남도,정촌면,대축리,3803032,4817032000
19377,4817033000,경상남도,금곡면,금곡면,3803033,4817033000
19378,4817033021,경상남도,금곡면,검암리,3803033,4817033000
19379,4817033022,경상남도,금곡면,가봉리,3803033,4817033000
19380,4817033023,경상남도,금곡면,송곡리,3803033,4817033000
19381,4817033024,경상남도,금곡면,정자리,3803033,4817033000
19382,4817033025,경상남도,금곡면,인담리,3803033,4817033000
19383,4817033026,경상남도,금곡면,동례리,3803033,4817033000
19384,4817033027,경상남도,금곡면,두문리,3803033,4817033000
19385,4817033028,경상남도,금곡면,죽곡리,3803033,4817033000
19386,4817033029,경상남도,금곡면,성산리,3803033,4817033000
19387,4817035000,경상남도,진성면,진성면,3803034,4817035000
19388,4817035021,경상남도,진성면,상촌리,3803034,4817035000
19389,4817035023,경상남도,진성면,대사리,3803034,4817035000
19390,4817035024,경상남도,진성면,온수리,3803034,4817035000
19391,4817035025,경상남도,진성면,천곡리,3803034,4817035000
19392,4817035027,경상남도,진성면,가진리,3803034,4817035000
19393,4817035028,경상남도,진성면,구천리,3803034,4817035000
19394,4817035029,경상남도,진성면,동산리,3803034,4817035000
19395,4817036000,경상남도,일반성면,일반성면,3803035,4817036000
19396,4817036021,경상남도,일반성면,창촌리,3803035,4817036000
19397,4817036022,경상남도,일반성면,가선리,3803035,4817036000
19398,4817036023,경상남도,일반성면,개암리,3803035,4817036000
19399,4817036024,경상남도,일반성면,답천리,3803035,4817036000
19400,4817036025,경상남도,일반성면,운천리,3803035,4817036000
19401,4817036026,경상남도,일반성면,남산리,3803035,4817036000
19402,4817037000,경상남도,이반성면,이반성면,3803036,4817037000
19403,4817037021,경상남도,이반성면,장안리,3803036,4817037000
19404,4817037022,경상남도,이반성면,평촌리,3803036,4817037000
19405,4817037023,경상남도,이반성면,하곡리,3803036,4817037000
19406,4817037024,경상남도,이반성면,용암리,3803036,4817037000
19407,4817037025,경상남도,이반성면,가산리,3803036,4817037000
19408,4817037026,경상남도,이반성면,대천리,3803036,4817037000
19409,4817037027,경상남도,이반성면,길성리,3803036,4817037000
19410,4817037028,경상남도,이반성면,발산리,3803036,4817037000
19411,4817038000,경상남도,사봉면,사봉면,3803037,4817038000
19412,4817038021,경상남도,사봉면,마성리,3803037,4817038000
19413,4817038022,경상남도,사봉면,방촌리,3803037,4817038000
19414,4817038023,경상남도,사봉면,무촌리,3803037,4817038000
19415,4817038024,경상남도,사봉면,사곡리,3803037,4817038000
19416,4817038025,경상남도,사봉면,봉곡리,3803037,4817038000
19417,4817038026,경상남도,사봉면,부계리,3803037,4817038000
19418,4817039000,경상남도,지수면,지수면,3803038,4817039000
19419,4817039022,경상남도,지수면,청원리,3803038,4817039000
19420,4817039023,경상남도,지수면,금곡리,3803038,4817039000
19421,4817039024,경상남도,지수면,압사리,3803038,4817039000
19422,4817039025,경상남도,지수면,용봉리,3803038,4817039000
19423,4817039026,경상남도,지수면,청담리,3803038,4817039000
19424,4817039027,경상남도,지수면,승산리,3803038,4817039000
19425,4817040000,경상남도,대곡면,대곡면,3803039,4817040000
19426,4817040021,경상남도,대곡면,설매리,3803039,4817040000
19427,4817040022,경상남도,대곡면,광석리,3803039,4817040000
19428,4817040023,경상남도,대곡면,유곡리,3803039,4817040000
19429,4817040024,경상남도,대곡면,단목리,3803039,4817040000
19430,4817040025,경상남도,대곡면,월아리,3803039,4817040000
19431,4817040026,경상남도,대곡면,와룡리,3803039,4817040000
19432,4817040027,경상남도,대곡면,가정리,3803039,4817040000
19433,4817040028,경상남도,대곡면,덕곡리,3803039,4817040000
19434,4817040029,경상남도,대곡면,마진리,3803039,4817040000
19435,4817040030,경상남도,대곡면,대곡리,3803039,4817040000
19436,4817040031,경상남도,대곡면,월암리,3803039,4817040000
19437,4817040032,경상남도,대곡면,용암리,3803039,4817040000
19438,4817041000,경상남도,금산면,금산면,3803040,4817041000
19439,4817041021,경상남도,금산면,가방리,3803040,4817041000
19440,4817041022,경상남도,금산면,용아리,3803040,4817041000
19441,4817041023,경상남도,금산면,갈전리,3803040,4817041000
19442,4817041024,경상남도,금산면,속사리,3803040,4817041000
19443,4817041025,경상남도,금산면,송백리,3803040,4817041000
19444,4817041026,경상남도,금산면,중천리,3803040,4817041000
19445,4817041027,경상남도,금산면,장사리,3803040,4817041000
19446,4817042000,경상남도,집현면,집현면,3803041,4817042000
19447,4817042021,경상남도,집현면,지내리,3803041,4817042000
19448,4817042022,경상남도,집현면,봉강리,3803041,4817042000
19449,4817042023,경상남도,집현면,사촌리,3803041,4817042000
19450,4817042024,경상남도,집현면,대암리,3803041,4817042000
19451,4817042025,경상남도,집현면,정평리,3803041,4817042000
