,Unnamed: 0,FACI_NM,FACI_GB_CD,FACI_GB_NM,FCOB_CD,FCOB_NM,FTYPE_CD,FTYPE_NM,FACI_STAT,FACI_ROAD_POST,FACI_ROAD_ADDR1,FACI_ROAD_ADDR2,FACI_POST,FACI_ADDR1,FACI_ADDR2,FACI_POINT_X,FACI_POINT_Y,서울유무
26323,93707,장위3동 마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 장위3동,,127.05518300000001,37.616467,서울
26324,93708,정릉3동 마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 정릉3동,,126.998732,37.60601,서울
26473,93857,영동3교_남단,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 개포동 1279,,127.0476808,37.48208084,서울
26510,93895,영등3차공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 종로구 혜화동,,126.99681899999999,37.582206,서울
26528,93922,반포3동주민센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포3동,,127.00561,37.511793,서울
26529,93923,방배3동주민센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 방배3동,,126.998994,37.480185999999996,서울
26533,93927,서초3동주민센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 서초3동,,127.012505,37.483564,서울
26553,93948,홍제3교우안하류 간이운동장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서대문구 서울특별시 서대문구 연희로 353,,126.93535770000001,37.58941077,서울
26612,94008,창3동 소공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창3동,,127.041385,37.633177,서울
26616,94012,창3동 마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창3동,,127.04090900000001,37.632492,서울
26711,94208,영등3공원(영등2차4호),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 종로구 혜화동,,126.996604,37.582233,서울
26817,94527,방배3차e편한세상,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 방배본동,,126.99198899999999,37.494386999999996,서울
26863,94597,중랑천 제4체육공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 동대문구 서울특별시 동대문구 중랑천 제4체육공원,,,,서울
26890,94640,마곡수명산파크 4단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 발산1동,,126.822625,37.552040999999996,서울
26915,94669,근린공원4호,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 자곡동 608번지 외 1,,127.0968846,37.47431287,서울
26917,94671,네이처힐4단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 양재1동,,127.02578999999999,37.464125,서울
26924,94678,신반포4지구,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 잠원동,,127.01467,37.512756,서울
26962,94717,쌍문4동 마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 방학3동,,127.02753899999999,37.658309,서울
26969,94724,정릉4동 마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 정릉4동,,127.00376000000001,37.616966,서울
27020,94775,가양4단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 가양2동,,126.852071,37.565932000000004,서울
27037,94792,반포4동주민센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포본동,,126.986158,37.500349,서울
27038,94793,방배4동주민센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 방배4동,,126.99238999999999,37.488862,서울
27040,94795,서초4동주민센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 서초4동,,127.022246,37.502628,서울
27138,94924,선릉 스포플렉스(421),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,6193.0,서울특별시 강남구 테헤란로 416 (대치동),,6193.0,서울특별시 강남구 대치동  890-8 연봉빌딩,지하1층,127.0519071,37.50499707,서울
27144,94935,도곡동 426-9(로덴하우스)소공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 도곡동 462-9,,127.04605929999998,37.48560263,서울
27162,94996,내곡동 46,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,137180.0,서울 서초구 내곡동 46,,127.0672541,37.45174329,서울
27210,95086,중랑천 제5체육공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 동대문구 서울특별시 동대문구 중랑천 제5체육공원,,,,서울
27219,95096,등촌주공 5단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 등촌3동,,126.844637,37.561219,서울
27228,95117,마곡수명산파크 5단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 발산1동,,126.827483,37.551518,서울
27243,95138,근린공원5호,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 자곡동 607번지,,127.0978325,37.47299662,서울
27244,95139,네이처힐5단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 양재1동,,127.024216,37.462979,서울
27294,95194,영동5교_남단,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 도곡동 648,,,,서울
27295,95195,영동5교_북단,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 대치동 513-3,,127.068624,37.49145543,서울
27296,95196,영동5교_남단 (소단길),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 도곡동 648,,,,서울
27297,95197,영동5교_남단 (소단길),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 도곡동 648,,,,서울
27298,95198,영동5교_남단 (소단길),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 도곡동 648,,,,서울
27300,95200,가양5단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 가양2동,,126.853522,37.564629,서울
27350,95253,창5동 마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창1동,,127.03788200000001,37.651144,서울
27351,95254,창5동 마을마당,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창5동,,127.038744,37.652044000000004,서울
27363,95273,50+남부캠퍼스수영장,P,공공,P11,수영장,P1101,수영장,정상운영,8350.0,서울특별시 구로구 오류로 36-25 (천왕동),,8350.0,서울특별시 구로구 천왕동 14-120 50플러스 남부캠퍼스,,126.84184599999999,37.4884251,서울
27376,95300,종암5-1,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 종암동,,127.03655400000001,37.599571999999995,서울
27386,95320,종암5-2,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 종암동,,127.03913600000001,37.599931,서울
27472,95459,대치교~영동6교_남단,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 대치동 10,,127.07359040000001,37.49617732,서울
27500,95496,역삼동개나리6차아파트 소공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 역삼동 711,,127.0440334,37.50136021,서울
27504,95501,근린공원6호,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 자곡동 647번지,,127.10197340000002,37.47211373,서울
27505,95503,네이처힐6단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 양재1동,,127.025649,37.461152,서울
27517,95516,잠실6동 체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,5504.0,"서울특별시 송파구 올림픽로35길 104 (신천동, 장미아파트)",,5504.0,서울특별시 송파구 신천동  7 장미아파트,,127.0997172,37.52158991,서울
27530,95529,방화6단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 방화3동,,126.811206,37.578140999999995,서울
27531,95530,종암6구역,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 종암동,,127.031493,37.601898,서울
27660,95690,가양주공 7단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 가양3동,,126.86159099999999,37.561741,서울
27667,95708,마곡수명산파크 7단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 발산1동,,126.821924,37.547722,서울
27672,95719,근린공원7호,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 자곡동 627번지 외 1,,127.09248909999998,37.47053215,서울
27677,95728,잠실7동 체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,5571.0,"서울특별시 송파구 올림픽로4길 42 (잠실동, 우성아파트)",,5571.0,서울특별시 송파구 잠실동  101-1 우성아파트,송파구 잠실7동 138,127.07545659999998,37.50316435,서울
27736,95828,역삼동 716-5(SK뷰) 소공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 역삼동 716-5,,127.0504475,37.50072334,서울
27789,95932,등촌주공 8단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 등촌3동,,126.851693,37.56024,서울
27839,96001,길음8-1,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 길음1동,,127.01659199999999,37.607847,서울
27845,96010,길음8-2,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 길음1동,,127.01625200000001,37.607378999999995,서울
27906,96128,등촌주공 9단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 등촌3동,,126.850209,37.561954,서울
27923,96157,방화9단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 방화3동,,126.807158,37.574642,서울
27949,96196,가양 9-1 단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 가양3동,,126.862821,37.560002000000004,서울
27953,96203,가양 9-2단지,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 가양3동,,126.86373799999998,37.558575,서울
27980,96257,배구장 A,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,8217.0,서울특별시 구로구 경인로53길 15 (구로동),,8217.0,서울특별시 구로구 구로동 1258 중앙유통단지,구로동 621-8,126.87458590000001,37.50090414,서울
27981,96258,안양천 족구장 A,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,서울특별시 구로구 서울특별시 구로구 구로동 621-8,,,서울특별시 구로구 서울특별시 구로구 구로동 621-8,,126.87052609999999,37.49993875,서울
27984,96261,안양천 A구장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,8217.0,서울특별시 구로구 경인로53길 15 (구로동),,8217.0,서울특별시 구로구 구로동 1258 중앙유통단지,구로동 621-9,126.87458590000001,37.50090414,서울
27985,96262,농구장(A구장),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,8217.0,서울특별시 구로구 경인로53길 15 (구로동),,8217.0,서울특별시 구로구 구로동 1258 중앙유통단지,구로동 621-8,126.87458590000001,37.50090414,서울
27997,96321,중랑천제방 삼성A101동앞,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 방학1동,,127.04783,37.666925,서울
27999,96323,중랑천 서원A 105동 밑,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 도봉2동,,127.047003,37.67102,서울
28000,96324,우이천 태영A105 밑,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창2동,,127.032474,37.644055,서울
28001,96325,중랑천제방 삼성A 111동 앞,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 방학1동,,127.04813600000001,37.665745,서울
28002,96326,중랑천제방 서원A116동옆,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 도봉2동,,127.049673,37.676817,서울
28004,96329,중랑천제방 현대A 206동 앞,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 방학1동,,127.04918899999998,37.664815999999995,서울
28016,96577,안양천 족구장 B,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,서울특별시 구로구 서울특별시 구로구 구로동 621-8,,,서울특별시 구로구 서울특별시 구로구 구로동 621-8,,126.87052609999999,37.49993875,서울
28017,96578,안양천 B구장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,8217.0,서울특별시 구로구 경인로53가길 17 (구로동),,8217.0,서울특별시 구로구 구로동 620-30 구현고등학교,구로동 621-9,126.8705242,37.49993866,서울
28031,97103,안양천 족구장 C,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,8214.0,서울특별시 구로구 경인로51길 104 (구로동),,8214.0,서울특별시 구로구 구로동 614-48 삼부자동차정비,구로동 621-8,126.8705242,37.49993866,서울
28032,97104,안양천 C구장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,8200.0,서울특별시 구로구 신도림로19길 144 (신도림동),,8200.0,서울특별시 구로구 신도림동 271-25 신도림삼성쉐르빌1,신도림동 271-64,126.87909979999999,37.51479855,서울
28033,97105,농구장(C구장),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,8200.0,서울특별시 구로구 신도림로19길 144 (신도림동),신도림동 271-64,8200.0,서울특별시 구로구 신도림동 271-25 신도림삼성쉐르빌1,신도림동 271-64,126.8813936,37.51432154,서울
