행정동코드,행정동명,시간대구분,총생활인구수평균,60-64세,65세-69세,70세이상,노인(65세이상)생활인구수
11620525,보라매동,저녁,19047.65302,576.3414655,458.5272692,714.7267248,1173.253994
11620525,보라매동,밤,20611.45293,604.0960905,482.6316671,741.3260553,1223.957722
11620545,청림동,새벽,12693.36224,397.9070799,301.5701564,461.713079,763.2832354
11620545,청림동,아침,11488.39435,357.9937987,277.5850491,429.0999834,706.6850325
11620545,청림동,낮,8787.619558,279.5154033,228.4258776,359.8866201,588.3124977
11620545,청림동,저녁,9352.077589,318.0411747,251.8524377,402.1095198,653.9619575
11620545,청림동,밤,11418.68124,372.4483646,280.6787436,435.4894783,716.1682219
11620575,행운동,새벽,29262.32711,709.2832186,591.1096896,947.5368257,1538.646515
11620575,행운동,아침,26983.56036,642.1978725,544.8693427,865.2585594,1410.127902
11620575,행운동,낮,21099.22079,547.7831701,474.44754,761.5185517,1235.966092
11620575,행운동,저녁,22100.4413,587.8082975,493.6143064,793.8313036,1287.44561
11620575,행운동,밤,26474.028,658.5772449,542.4809256,877.6090293,1420.089955
11620585,낙성대동,새벽,23262.02869,395.4373598,317.2010588,513.4904722,830.691531
11620585,낙성대동,아침,23970.75895,427.6719832,342.6643732,546.7481701,889.4125433
11620585,낙성대동,낮,24046.11586,496.340472,389.2154347,616.181945,1005.39738
11620585,낙성대동,저녁,26430.85698,488.8921596,390.4604389,623.5336475,1013.994086
11620585,낙성대동,밤,25205.39708,433.9722013,347.749499,561.9633558,909.7128548
11620615,중앙동,새벽,17393.26068,428.8054918,357.6254812,536.9210799,894.5465611
11620615,중앙동,아침,17160.37176,422.2179749,343.6926792,532.3907679,876.0834471
11620615,중앙동,낮,16225.61444,460.3400387,385.3344972,582.6793624,968.0138596
11620615,중앙동,저녁,18206.40555,497.6544473,419.4213461,615.8458625,1035.267209
11620615,중앙동,밤,18111.3822,454.4763958,384.2380039,563.8565238,948.0945277
11620625,인헌동,새벽,26778.53889,692.1493878,586.978982,843.2157245,1430.194707
11620625,인헌동,아침,25473.68529,638.32292,533.6518844,792.2996783,1325.951563
11620625,인헌동,낮,20545.07294,560.9153671,488.4306497,757.6419132,1246.072563
11620625,인헌동,저녁,22454.82993,616.4696612,552.7416268,821.4570784,1374.198705
11620625,인헌동,밤,25427.70375,668.5456822,583.9676194,842.9080952,1426.875715
11620630,남현동,새벽,25760.05787,806.8882795,627.6636294,941.8176953,1569.481325
11620630,남현동,아침,25572.63741,803.6305449,608.1000124,927.1610253,1535.261038
11620630,남현동,낮,21917.70851,733.4010786,566.8839976,883.6325936,1450.516591
11620630,남현동,저녁,24000.86106,794.899596,611.3600657,938.3277149,1549.687781
11620630,남현동,밤,25749.48583,827.0402287,630.9241616,956.0311023,1586.955264
11620645,서원동,새벽,24012.95,604.3298266,481.3228591,707.2153228,1188.538182
11620645,서원동,아침,23605.48769,585.9761495,474.4427261,708.4616112,1182.904337
11620645,서원동,낮,20713.56039,552.9964637,453.306248,701.2402951,1154.546543
11620645,서원동,저녁,23796.39211,611.8184341,490.7970668,734.7469215,1225.543988
11620645,서원동,밤,24899.28884,628.9385826,495.8927053,735.8500274,1231.742733
11620655,신원동,새벽,19500.07957,513.2625028,455.205851,712.5600906,1167.765942
11620655,신원동,아침,17569.34191,466.3725665,407.5818658,649.2957762,1056.877642
11620655,신원동,낮,13352.30564,377.8383856,333.5044159,534.7471628,868.2515787
11620655,신원동,저녁,14793.15678,414.0881062,370.0445572,580.5341614,950.5787186
11620655,신원동,밤,18070.62905,468.1935225,419.7340222,654.7617565,1074.495779
11620665,서림동,새벽,22692.4013,575.1479596,469.4915784,711.4352808,1180.926859
11620665,서림동,아침,20874.19011,507.8144193,418.9292335,647.4172795,1066.346513
11620665,서림동,낮,15801.64567,400.0252934,334.1054755,539.2123119,873.3177874
11620665,서림동,저녁,16492.25932,434.8577077,373.231802,582.6624384,955.8942404
11620665,서림동,밤,20344.82944,525.6911269,434.0592902,669.5599341,1103.619224
11620685,신사동,새벽,24421.07688,649.9700048,535.2369665,862.2748856,1397.511852
11620685,신사동,아침,23627.96281,623.0135203,513.2658645,834.6413047,1347.907169
11620685,신사동,낮,18438.20898,548.5794234,469.0425026,753.0061955,1222.048698
11620685,신사동,저녁,20096.35536,600.3343005,495.7916641,774.1251752,1269.916839
11620685,신사동,밤,23183.64808,643.6161294,521.072844,827.1557673,1348.228611
11620695,신림동,새벽,26646.78441,470.1901583,356.9858091,531.5762297,888.5620388
11620695,신림동,아침,26638.04518,523.1119964,402.643034,603.1147874,1005.757821
11620695,신림동,낮,24897.5699,617.6067441,479.1650547,733.5353077,1212.700362
11620695,신림동,저녁,28833.96382,675.7557789,520.5621899,783.3193796,1303.88157
11620695,신림동,밤,29121.135,585.8793719,447.2944646,674.800913,1122.095378
11620715,난향동,새벽,13993.49778,462.4760049,374.56493,547.0000622,921.5649922
11620715,난향동,아침,12637.84362,410.4267276,334.9212758,496.7492239,831.6704997
11620715,난향동,낮,9397.645262,296.7679836,259.430404,392.3523178,651.7827218
11620715,난향동,저녁,10048.11676,337.4359458,279.1346288,417.3751321,696.5097609
11620715,난향동,밤,12490.92534,417.4127736,334.9653838,489.7431546,824.7085384
11620725,조원동,새벽,25935.85531,761.2378354,562.7204779,786.5720149,1349.292493
11620725,조원동,아침,27100.4642,799.0004432,567.497896,804.539087,1372.036983
11620725,조원동,낮,27643.93615,890.9633325,628.9486648,884.2160506,1513.164715
11620725,조원동,저녁,29593.76172,947.9441521,688.4586585,928.9098685,1617.368527
11620725,조원동,밤,27848.65284,847.8603056,625.3688357,853.9034042,1479.27224
11620735,대학동,새벽,28952.08253,621.4076577,486.4940748,793.0728572,1279.566932
11620735,대학동,아침,30113.3407,673.9720492,513.8463067,815.1606791,1329.006986
11620735,대학동,낮,36897.43798,799.0840866,566.2378916,892.5879041,1458.825796
11620735,대학동,저녁,32344.71484,671.133044,503.4392923,819.1735452,1322.612838
11620735,대학동,밤,30122.45801,646.8525928,497.1235498,810.6465888,1307.770139
11620605,은천동,새벽,30531.25645,935.0020075,735.5007827,1087.997154,1823.497937
11620605,은천동,아침,28969.45065,870.4863752,689.295491,1032.828309,1722.1238
11620605,은천동,낮,24793.85016,798.7469748,651.5994082,991.1562796,1642.755688
11620605,은천동,저녁,27756.80284,909.8576439,726.415155,1101.160395,1827.57555
11620605,은천동,밤,30542.99561,952.6076005,752.8229046,1129.535417,1882.358322
11620565,성현동,새벽,29711.40372,856.3575732,681.4019604,1031.212518,1712.614478
11620565,성현동,아침,28016.61759,788.4683531,634.1271589,981.6558122,1615.782971
11620565,성현동,낮,23375.00527,672.7647396,578.4258849,886.6265293,1465.052414
11620565,성현동,저녁,25793.16558,794.1035149,665.7030542,1004.991508,1670.694562
11620565,성현동,밤,28928.81533,866.6214355,695.2958353,1041.443692,1736.739527
11620595,청룡동,새벽,40918.59116,970.7321561,762.2929815,1155.254667,1917.547649
11620595,청룡동,아침,39574.95039,924.3575602,742.7303046,1125.939932,1868.670237
11620595,청룡동,낮,34257.93317,910.9220652,741.8132326,1140.231351,1882.044584
11620595,청룡동,저녁,36811.22852,958.2739323,763.5859895,1182.438236,1946.024226
11620595,청룡동,밤,39870.31927,962.3322222,751.6087904,1150.687948,1902.296738
11620775,난곡동,새벽,20971.64856,761.4291246,560.6211249,857.0341482,1417.655273
11620775,난곡동,아침,19368.9651,663.1090203,498.7954433,790.1688925,1288.964336
11620775,난곡동,낮,16331.64239,570.9539215,437.9929488,712.2269756,1150.219924
11620775,난곡동,저녁,18146.22745,694.9763002,514.4475823,819.7483688,1334.195951
11620775,난곡동,밤,20649.63514,773.6263292,556.0530641,864.5882305,1420.641295
11620745,삼성동,새벽,25710.3282,956.3082828,778.2483908,1296.538664,2074.787055
11620745,삼성동,아침,23868.15606,838.5161524,714.4148182,1182.731893,1897.146711
11620745,삼성동,낮,20347.90196,700.1831555,648.0295378,1083.524325,1731.553863
11620745,삼성동,저녁,21706.37128,809.0836088,728.4163863,1195.527163,1923.943549
11620745,삼성동,밤,24355.95758,922.628504,776.8485719,1263.324811,2040.173383
11620765,미성동,새벽,26372.90031,897.4503846,678.900185,986.4231256,1665.323311
11620765,미성동,아침,24657.78924,802.3230685,610.5889282,921.2749535,1531.863882
11620765,미성동,낮,20403.94746,655.6990005,527.3373154,808.4667713,1335.804087
11620765,미성동,저녁,21137.85476,708.7702111,572.1842884,843.0801342,1415.264423
11620765,미성동,밤,24154.69664,809.6431739,632.6645764,915.0586005,1547.723177
11650510,서초1동,새벽,25190.88103,647.9208023,559.0252526,825.5469932,1384.572246
11650510,서초1동,아침,28059.84175,749.8292654,625.2812791,892.6963276,1517.977607
11650510,서초1동,낮,35145.00466,928.6333972,732.2382139,1010.119704,1742.357918
11650510,서초1동,저녁,30802.20476,811.9328411,649.2694809,927.648679,1576.91816
11650510,서초1동,밤,26128.87568,679.2592536,574.9226531,840.5121384,1415.434792
11650520,서초2동,새벽,27497.10764,640.9978378,471.4297775,706.6332407,1178.063018
11650520,서초2동,아침,35070.76796,853.1866006,615.9170178,868.0338093,1483.950827
11650520,서초2동,낮,54359.15474,1181.439254,808.3303716,1075.516366,1883.846738
11650520,서초2동,저녁,44143.13275,915.0586316,650.7909651,901.6052952,1552.39626
11650520,서초2동,밤,32072.49412,706.0546175,518.3608184,762.1048578,1280.465676
11650530,서초3동,새벽,44446.97438,1274.316555,946.7780201,1448.712589,2395.490609
11650530,서초3동,아침,53969.38783,1589.417227,1165.279421,1695.841327,2861.120748
11650530,서초3동,낮,83718.64412,2217.069621,1563.615808,2186.428799,3750.044607
11650530,서초3동,저녁,68116.73556,1779.416277,1264.194894,1811.868736,3076.06363
11650530,서초3동,밤,49741.72418,1376.760322,1001.451901,1501.126963,2502.578864
11650531,서초4동,새벽,33703.9128,839.2791502,651.9457536,970.5630862,1622.50884
11650531,서초4동,아침,35418.60588,933.1310082,704.9679351,1016.402136,1721.370071
11650531,서초4동,낮,47035.83563,1069.607438,762.6682444,1040.301877,1802.970121
11650531,서초4동,저녁,44728.52435,931.3608207,681.999763,951.6540218,1633.653785
11650531,서초4동,밤,36776.19986,862.1301374,657.6222557,954.1720657,1611.794321
11650540,잠원동,새벽,32544.63234,824.0010594,609.9107937,869.4131165,1479.32391
11650540,잠원동,아침,34196.88659,911.8282528,673.7417505,935.3985135,1609.140264
11650540,잠원동,낮,37006.54223,960.6003955,700.0591146,959.3612937,1659.420408
11650540,잠원동,저녁,34882.24127,896.9080151,652.3056323,921.409972,1573.715604
11650540,잠원동,밤,33095.08435,843.3098946,619.8912355,887.5906518,1507.481887
11650550,반포본동,새벽,10995.21238,317.3832514,255.7719018,385.6104881,641.3823899
11650550,반포본동,아침,11673.93226,339.1652693,277.4010069,419.4956405,696.8966474
11650550,반포본동,낮,9265.569012,273.3749129,233.8686435,359.4386521,593.3072956
11650550,반포본동,저녁,9245.486905,260.7556296,220.5362743,334.2014078,554.7376821
11650550,반포본동,밤,10231.45754,283.4635337,234.9392255,353.6732181,588.6124436
11650560,반포1동,새벽,34106.73638,757.2068658,580.1364555,830.9166618,1411.053117
11650560,반포1동,아침,34846.92731,823.3205018,614.2681703,866.290342,1480.558512
11650560,반포1동,낮,35564.71901,867.598462,614.9981781,844.3223369,1459.320515
11650560,반포1동,저녁,34864.06733,794.7706432,569.6968654,791.9036007,1361.600466
11650560,반포1동,밤,33723.81356,749.0646224,561.4224066,797.4077168,1358.830123
11650570,반포2동,새벽,15869.56431,357.7825454,308.0701833,461.1531083,769.2232916
11650570,반포2동,아침,16993.51605,429.6584105,345.1841587,497.6630195,842.8471782
11650570,반포2동,낮,17955.12642,477.6036073,381.0047673,529.5519756,910.5567429
11650570,반포2동,저녁,17882.20102,435.2292978,364.3985531,519.0414027,883.4399558
11650570,반포2동,밤,17151.86211,391.1250039,335.7815061,488.439363,824.2208691
11650580,반포3동,새벽,16047.05216,450.8054222,346.129735,538.3428916,884.4726266
11650580,반포3동,아침,17583.95198,534.9505317,395.3020783,599.229512,994.5315903
11650580,반포3동,낮,20841.92704,689.2942458,489.4400587,689.4307955,1178.870854
11650580,반포3동,저녁,21956.81819,625.8195467,445.7758563,627.1308136,1072.90667
11650580,반포3동,밤,18318.17,497.8175711,371.9581206,552.1236454,924.081766
11650581,반포4동,새벽,28523.07349,863.0909759,699.390458,979.7099837,1679.100442
11650581,반포4동,아침,33662.99084,1046.645492,840.4830445,1154.550693,1995.033738
11650581,반포4동,낮,49885.89449,1459.965953,1115.202848,1509.781052,2624.9839
11650581,반포4동,저녁,45356.21468,1167.912529,900.3392579,1246.625546,2146.964804
11650581,반포4동,밤,32692.18415,921.0848742,741.4553857,1048.737577,1790.192963
11650590,방배본동,새벽,23113.83933,664.9254466,489.6393192,780.7189291,1270.358248
11650590,방배본동,아침,23494.9607,696.2317374,515.9496962,827.7135232,1343.663219
11650590,방배본동,낮,23290.32897,706.9151046,537.6522534,879.1956948,1416.847948
11650590,방배본동,저녁,23913.31429,719.1056663,538.0877666,892.2639677,1430.351734
11650590,방배본동,밤,23688.84562,699.3354108,515.1366775,840.2860489,1355.422726
11650600,방배1동,새벽,17563.17969,576.1979048,469.5990676,655.0868991,1124.685967
11650600,방배1동,아침,18308.05618,607.0612608,485.391073,670.7056513,1156.096724
11650600,방배1동,낮,21030.3975,656.454767,510.392246,702.2669072,1212.659153
11650600,방배1동,저녁,21815.73308,655.0366827,517.334437,727.6283468,1244.962784
11650600,방배1동,밤,19177.08077,608.620111,490.1504007,688.6036614,1178.754062
11650610,방배2동,새벽,20301.06174,696.7576775,570.6964449,825.3962734,1396.092718
11650610,방배2동,아침,22146.73099,752.4670974,592.5644865,852.1816684,1444.746155
11650610,방배2동,낮,24518.26906,834.9345451,635.3178415,906.5769809,1541.894822
11650610,방배2동,저녁,25667.90165,860.4215447,647.6565975,905.297751,1552.954349
11650610,방배2동,밤,22593.50957,761.0330187,592.5962202,849.417388,1442.013608
11650620,방배3동,새벽,25751.84741,944.7812968,726.5226399,981.9325348,1708.455175
11650620,방배3동,아침,25576.59057,919.0706515,707.0237384,952.9241853,1659.947924
11650620,방배3동,낮,19740.59667,669.2470687,523.498563,716.4880703,1239.986633
11650620,방배3동,저녁,18399.77125,660.6431976,528.4578604,734.4147288,1262.872589
11650620,방배3동,밤,23408.5547,850.6077477,666.9934863,911.0838897,1578.077376
11650621,방배4동,새벽,25682.40678,744.2242535,542.3051506,894.356195,1436.661346
11650621,방배4동,아침,25374.18756,759.0211408,555.0927716,909.1889299,1464.281702
11650621,방배4동,낮,25620.81317,802.5986108,595.5557506,921.6768324,1517.232583
11650621,방배4동,저녁,25669.10263,787.5597726,569.4143325,899.2594955,1468.673828
11650621,방배4동,밤,25637.71598,759.5886953,555.4176792,894.3680204,1449.7857
11650651,양재1동,새벽,44476.94307,1391.274253,1120.984966,1468.29575,2589.280716
11650651,양재1동,아침,48699.41301,1486.555063,1158.295928,1503.681828,2661.977756
11650651,양재1동,낮,57696.15198,1568.421949,1195.441373,1552.713505,2748.154878
11650651,양재1동,저녁,51215.8058,1484.809982,1169.853376,1501.491411,2671.344787
11650651,양재1동,밤,45453.6637,1409.770669,1131.916657,1464.945554,2596.862211
11650652,양재2동,새벽,29247.29974,858.6451407,624.4442199,768.3835748,1392.827795
11650652,양재2동,아침,36353.79507,1088.309841,774.655027,925.5878776,1700.242905
11650652,양재2동,낮,48515.40021,1473.807166,1042.494506,1231.486685,2273.981191
11650652,양재2동,저녁,40337.66769,1199.312054,848.820897,993.7615002,1842.582397
11650652,양재2동,밤,32652.18902,979.9344179,700.4462873,856.749486,1557.195773
11650660,내곡동,새벽,23122.82598,769.9542498,564.2585318,805.8625826,1370.121114
11650660,내곡동,아침,27357.74128,876.3762529,619.5659702,857.9065428,1477.472513
11650660,내곡동,낮,28267.17839,906.363477,679.1770117,931.114787,1610.291799
11650660,내곡동,저녁,25591.00044,833.4589284,632.1051411,873.3899229,1505.495064
11650660,내곡동,밤,24004.8964,791.2090072,586.9235063,832.4082055,1419.331712
11680510,신사동,새벽,22930.49663,583.462462,460.6380316,754.3745719,1215.012604
11680510,신사동,아침,26467.8855,743.3564527,574.6313695,890.6756847,1465.307054
11680510,신사동,낮,45423.66333,1059.060387,765.0765639,1094.863417,1859.939981
11680510,신사동,저녁,45210.18307,893.9825601,653.0744458,959.8083566,1612.882802
11680510,신사동,밤,29259.45705,659.0104511,510.9724777,800.722759,1311.695237
11680521,논현1동,새벽,34457.33998,743.426858,642.2073548,881.3663253,1523.57368
11680521,논현1동,아침,36891.04125,840.5026232,706.0373218,960.3298987,1666.367221
11680521,논현1동,낮,50374.8695,1043.519461,797.9058242,1047.035225,1844.941049
11680521,논현1동,저녁,45216.95773,880.7511405,680.9616316,931.3992216,1612.360853
11680521,논현1동,밤,36523.88941,766.7911353,641.0248383,881.5317914,1522.55663
11680531,논현2동,새벽,32217.1771,676.3670969,566.0456836,929.7524876,1495.798171
11680531,논현2동,아침,35945.27147,816.8119086,662.3814348,1015.590408,1677.971843
11680531,논현2동,낮,56928.42634,1115.614639,809.0688517,1143.442449,1952.511301
11680531,논현2동,저녁,47965.03699,893.5861301,674.1010721,1011.87718,1685.978252
11680531,논현2동,밤,35794.75158,725.8043638,598.6287874,945.8016317,1544.430419
11680580,삼성1동,새벽,18488.70138,531.2648684,388.3717616,519.4799484,907.85171
11680580,삼성1동,아침,27081.6053,788.5952157,540.4364155,692.7362227,1233.172638
11680580,삼성1동,낮,56580.32028,1217.650773,790.8741877,969.3534745,1760.227662
11680580,삼성1동,저녁,43252.45453,886.8275678,589.8988863,734.3240017,1324.222888
11680580,삼성1동,밤,23795.02708,602.0296993,438.5726654,573.1053029,1011.677968
11680590,삼성2동,새벽,34510.4908,674.5039954,561.3234065,865.4220472,1426.745454
11680590,삼성2동,아침,37593.66339,786.9781399,640.0369144,944.9185267,1584.955441
11680590,삼성2동,낮,46687.85856,974.2597629,723.5389695,1003.014864,1726.553834
11680590,삼성2동,저녁,38361.22151,738.1654629,561.1245586,835.0601802,1396.184739
11680590,삼성2동,밤,34267.79111,667.2142537,542.4108367,839.6812446,1382.092081
11680600,대치1동,새벽,26593.65495,465.4353385,398.6363455,565.7519838,964.3883293
11680600,대치1동,아침,26564.65016,513.95671,436.476955,616.6093348,1053.08629
11680600,대치1동,낮,28586.70147,586.964222,484.0802409,667.3476149,1151.427856
11680600,대치1동,저녁,32130.95827,561.7362398,465.0563692,662.4391488,1127.495518
11680600,대치1동,밤,28822.30814,506.765842,423.939815,608.7180067,1032.657822
11680630,대치4동,새벽,27912.59413,522.385227,365.3271172,569.6260523,934.9531695
11680630,대치4동,아침,29963.75803,576.9698847,414.9955847,610.8539343,1025.849519
11680630,대치4동,낮,42495.88068,782.7301522,546.0303839,746.6255052,1292.655889
11680630,대치4동,저녁,42575.38745,657.5182415,462.7324782,672.6760648,1135.408543
11680630,대치4동,밤,31695.36743,536.3401384,384.1046682,589.7822984,973.8869666
11680640,역삼1동,새벽,64365.12208,1247.886512,883.5688512,1265.096628,2148.665479
11680640,역삼1동,아침,77911.61092,1643.759446,1192.713595,1603.828118,2796.541713
11680640,역삼1동,낮,136016.1899,2690.409055,1808.696119,2315.697661,4124.39378
11680640,역삼1동,저녁,111890.4272,1938.29304,1300.110957,1723.579167,3023.690124
11680640,역삼1동,밤,75209.08756,1361.079582,964.4914332,1349.84933,2314.340763
11680650,역삼2동,새벽,44571.25846,805.9201292,609.5323729,929.0811952,1538.613568
11680650,역삼2동,아침,48908.54143,982.6624804,726.4094978,1054.424154,1780.833652
11680650,역삼2동,낮,61458.00356,1343.054881,953.121743,1300.389538,2253.511281
11680650,역삼2동,저녁,51900.61938,1040.82907,752.0567246,1059.759211,1811.815936
11680650,역삼2동,밤,47084.12485,871.1534984,657.4929405,969.6797316,1627.172672
11680655,도곡1동,새벽,26936.44113,827.529121,668.5740946,829.2181075,1497.792202
11680655,도곡1동,아침,27977.93468,874.7554999,692.4427275,863.1895326,1555.63226
11680655,도곡1동,낮,29842.01126,886.8643533,674.988593,858.2488059,1533.237399
11680655,도곡1동,저녁,27129.81831,845.8001815,645.656856,817.3724559,1463.029312
11680655,도곡1동,밤,26285.62367,827.8246463,655.2083736,816.2092231,1471.417597
11680656,도곡2동,새벽,31886.6498,789.6587088,688.4410277,962.6555404,1651.096568
11680656,도곡2동,아침,32311.8461,845.7722123,713.6143326,999.5399755,1713.154308
11680656,도곡2동,낮,33803.05152,907.1894921,742.5691789,1016.491947,1759.061126
11680656,도곡2동,저녁,30910.69804,841.7450724,702.0104112,967.4129828,1669.423394
11680656,도곡2동,밤,30679.20505,799.8750296,687.513989,954.0701847,1641.584174
11680660,개포1동,새벽,10500.70652,351.9467027,347.1562382,469.4608693,816.6171075
11680660,개포1동,아침,10516.74073,364.4734272,336.5433257,438.762649,775.3059747
11680660,개포1동,낮,8331.739401,304.5445696,262.482134,335.370508,597.852642
11680660,개포1동,저녁,7654.589633,260.9943214,243.6997294,330.820736,574.5204654
11680660,개포1동,밤,9468.965201,312.3471907,300.6452139,405.640984,706.2861979
11680690,개포4동,새벽,18991.98759,657.3897116,521.3009469,638.339049,1159.639996
11680690,개포4동,아침,18639.25628,644.4807241,501.4197665,619.6539067,1121.073673
11680690,개포4동,낮,17496.93702,593.0465699,454.6877882,544.1433074,998.8310956
11680690,개포4동,저녁,16029.80504,546.6510242,433.6376543,531.7242744,965.3619287
11680690,개포4동,밤,16782.96179,573.757213,458.1722404,566.6392523,1024.811493
11680720,일원본동,새벽,24090.54291,763.8247807,625.9350043,806.5720666,1432.507071
11680720,일원본동,아침,25804.45273,845.3556488,689.4904414,905.0351827,1594.525624
11680720,일원본동,낮,26636.0306,932.8727558,760.8417807,1035.685578,1796.527359
11680720,일원본동,저녁,22618.62551,807.6497122,679.8334727,914.9496022,1594.783075
11680720,일원본동,밤,23104.74827,765.6040679,639.2646413,838.1244198,1477.389061
11680730,일원1동,새벽,19574.32243,818.4412512,672.5651555,860.2025204,1532.767676
11680730,일원1동,아침,19280.34848,788.3579163,626.015412,809.7065917,1435.722004
11680730,일원1동,낮,17206.50155,681.0068558,539.076765,699.6753722,1238.752137
11680730,일원1동,저녁,16469.45316,676.6327724,534.0330227,684.6467502,1218.679773
11680730,일원1동,밤,18180.63113,751.7763696,605.972449,773.8431173,1379.815566
11680740,일원2동,새벽,14355.56316,463.4361438,385.1429953,488.1640473,873.3070426
11680740,일원2동,아침,15374.82443,505.9223637,409.967874,522.3205012,932.2883752
11680740,일원2동,낮,14862.4834,498.7813412,416.5925992,545.0572315,961.6498307
11680740,일원2동,저녁,14107.42372,477.7489598,405.9541005,541.2910566,947.2451571
11680740,일원2동,밤,14738.85719,489.5198169,405.3361579,528.4088185,933.7449764
11680750,수서동,새벽,21683.05777,892.5816933,742.3631839,1055.608797,1797.971981
11680750,수서동,아침,24567.67216,995.3843033,803.426257,1136.546717,1939.972974
11680750,수서동,낮,27688.77193,1065.686688,855.4816922,1210.844705,2066.326397
11680750,수서동,저녁,25898.67591,1038.89149,843.6320322,1170.756244,2014.388276
11680750,수서동,밤,23857.47683,981.0998985,812.6039269,1136.607008,1949.210935
11680700,세곡동,새벽,49915.35317,1410.054542,1113.07837,1563.139566,2676.217936
11680700,세곡동,아침,49133.63364,1402.63415,1099.801221,1509.05025,2608.851471
11680700,세곡동,낮,43043.76572,1252.198523,961.045493,1343.245092,2304.290585
11680700,세곡동,저녁,43413.7668,1250.980192,984.5596628,1405.226049,2389.785712
11680700,세곡동,밤,47844.80984,1352.859313,1068.711112,1502.340807,2571.051919
11680545,압구정동,새벽,32084.44815,867.6357379,731.5800874,1166.336492,1897.916579
11680545,압구정동,아침,35596.86295,1037.226513,843.5821999,1296.411544,2139.993744
11680545,압구정동,낮,53328.18493,1270.47664,984.7462784,1406.401227,2391.147505
11680545,압구정동,저녁,50574.89944,1107.087727,856.5486287,1282.037633,2138.586262
11680545,압구정동,밤,37066.21475,928.3084137,761.5287945,1193.445365,1954.97416
11680565,청담동,새벽,32310.96553,940.1413417,674.8735773,937.8399251,1612.713502
11680565,청담동,아침,37728.0341,1166.968226,853.0444177,1121.848162,1974.89258
11680565,청담동,낮,53616.51642,1402.269063,990.3748804,1248.565252,2238.940132
11680565,청담동,저녁,46905.02046,1199.415642,836.01514,1096.02561,1932.04075
11680565,청담동,밤,36286.70176,1017.593984,728.2428891,984.5060679,1712.748957
11680610,대치2동,새벽,37864.40284,998.9696145,810.8322918,1100.526528,1911.35882
11680610,대치2동,아침,44239.68515,1190.54762,927.9816176,1220.732367,2148.713985
11680610,대치2동,낮,63711.0671,1395.469835,1064.245375,1364.41048,2428.655855
11680610,대치2동,저녁,56812.41603,1206.553627,948.3304343,1245.264949,2193.595383
11680610,대치2동,밤,43671.24765,1087.408667,875.7357309,1171.997813,2047.733544
11680670,개포2동,새벽,21016.64805,733.7647322,607.7357645,807.4916892,1415.227454
11680670,개포2동,아침,22484.69875,818.8430798,649.0482317,857.2703857,1506.318617
11680670,개포2동,낮,21701.24234,797.7573843,638.4328537,834.0446079,1472.477462
11680670,개포2동,저녁,20591.26024,729.5197269,628.4671763,829.5502398,1458.017416
11680670,개포2동,밤,20677.23599,713.2728531,603.7734148,797.1439221,1400.917337
11710510,풍납1동,새벽,16796.22953,736.9544136,502.9574787,663.3795509,1166.33703
11710510,풍납1동,아침,16560.44466,697.4409303,476.7871687,647.2665254,1124.053694
11710510,풍납1동,낮,15155.86029,636.4270502,445.8278769,626.8893266,1072.717204
11710510,풍납1동,저녁,16438.00209,724.4117103,497.4726678,668.6020184,1166.074686
11710510,풍납1동,밤,16859.52198,746.7417798,506.2218837,666.332039,1172.553923
11710520,풍납2동,새벽,35345.88479,1232.044136,934.6578319,1277.638117,2212.295949
11710520,풍납2동,아침,38987.39553,1381.892953,1006.008234,1384.639691,2390.647925
11710520,풍납2동,낮,41483.42631,1429.888007,1059.925113,1484.707637,2544.63275
11710520,풍납2동,저녁,33577.28396,1128.120616,885.1879821,1226.114059,2111.302041
11710520,풍납2동,밤,34740.09909,1182.615621,913.2535263,1255.235129,2168.488655
11710531,거여1동,새벽,11997.07843,468.9437724,342.854738,469.8724233,812.7271613
11710531,거여1동,아침,12184.68252,466.0365018,345.3273925,480.7099271,826.0373196
11710531,거여1동,낮,12181.89388,466.9344595,359.677655,496.9344545,856.6121095
11710531,거여1동,저녁,13034.30272,509.8530694,377.6276358,529.6952861,907.3229219
11710531,거여1동,밤,12644.41802,491.3263479,356.0951172,502.3199734,858.4150906
11710532,거여2동,새벽,16635.28821,607.2390665,477.8872502,694.4295505,1172.316801
11710532,거여2동,아침,15886.28879,568.714988,456.0186239,656.8772544,1112.895878
11710532,거여2동,낮,12750.3518,465.8351066,379.4753134,541.9378163,921.4131297
11710532,거여2동,저녁,12997.58852,487.5543574,400.1272837,575.754331,975.8816147
11710532,거여2동,밤,15399.4391,566.0064138,453.1709211,651.3769463,1104.547867
11710540,마천1동,새벽,16430.49903,644.3338866,530.4346967,688.7937505,1219.228447
11710540,마천1동,아침,14767.41704,575.1221566,466.4483972,616.5767464,1083.025144
11710540,마천1동,낮,10853.98338,428.3480839,365.2147103,500.7220003,865.9367106
11710540,마천1동,저녁,11172.98092,447.5759987,391.3852665,522.7823628,914.1676293
11710540,마천1동,밤,14222.36888,557.7765426,471.8314015,619.3568224,1091.188224
11710550,마천2동,새벽,18212.99872,814.5744813,593.048223,745.3492957,1338.397519
11710550,마천2동,아침,17082.41721,746.0753536,551.731317,705.4893505,1257.220668
11710550,마천2동,낮,15929.8248,718.5716515,545.3972206,712.4435016,1257.840722
11710550,마천2동,저녁,17491.70106,814.4512506,606.6467111,773.8948909,1380.541602
